date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K,regime,max_p,G,turnover
2005-03-08,0.19887194117164309,0.5999905060707537,0.06289886072885793,0.13823869202874536,4.485551889914882e-23,0.00024692907310432696,0.019805302554635137,5,1,0.9999469897977905,5,5.551117365901728e-17
2005-03-09,0.19889437248699862,0.5999870915777065,0.06289501503821349,0.13822352089708131,0.0,-0.006643715837733688,0.013161586716901449,5,1,0.9999609800284152,5,2.243131535561299e-05
2005-03-10,0.19891863566241164,0.5999833911548583,0.0628908577994819,0.13820711538324806,0.0,0.0007472038986283875,0.013908790615529836,5,1,0.999999990071218,5,2.426317541299322e-05
2005-03-11,0.19891863566241172,0.5999833911548583,0.0628908577994819,0.13820711538324806,4.597257923641865e-23,-0.004392411135449926,0.00951637948007991,5,1,0.9999999184440933,5,4.1633386409732986e-17
2005-03-14,0.19891863566241175,0.5999833911548583,0.0628908577994819,0.13820711538324806,1.523609915268279e-22,0.0028618479075101116,0.012378227387590021,5,1,0.999999996171548,5,1.38778410020206e-17
2005-03-15,0.19893752527892009,0.5999805418835865,0.0628876531510608,0.1381942796864326,0.0,-0.0019259868268113052,0.010452240560778717,5,1,0.9999999925038259,5,1.8889616508352414e-05
2005-03-16,0.19895614173694223,0.5999779391034158,0.06288405063921584,0.13818186852042627,0.0,0.0016530973851781338,0.01210533794595685,5,1,0.999999993070376,5,1.8616458022084614e-05
2005-03-17,0.19895614173694207,0.5999779391034159,0.06288405063921586,0.1381818685204263,0.0,0.005484749780221054,0.017590087726177903,5,1,0.9999999992996205,5,1.5959455978986625e-16
2005-03-18,0.1989567733940047,0.599977841583753,0.06288394163035133,0.138181443391891,0.0,-0.001771604435391349,0.015818483290786556,5,1,0.9999999959420796,5,6.316570626760387e-07
2005-03-21,0.19895719644697352,0.5999777268834348,0.0628838830787276,0.13818119359086403,0.0,-0.0031820623155005513,0.012636420975286004,5,1,0.9999999983624572,5,4.230529688856177e-07
2005-03-22,0.19895715409838585,0.5999780022946131,0.06288380305353106,0.138180916419116,1.2413435403940977e-07,-0.00763744583346848,0.004998975141817524,5,1,0.9999999854193372,5,3.995455322878553e-07
2005-03-23,0.19895786665898108,0.5999778892520377,0.06288364973378419,0.13818055190258102,4.245261606124091e-08,-0.010007431831032296,-0.005008456689214772,5,1,0.9999999899642644,5,7.12560595233664e-07
2005-03-24,0.19895872218923205,0.5999777569784196,0.06288352245891209,0.1381799983734364,0.0,0.002950716473911732,-0.00205774021530304,5,1,0.9999996920366496,5,8.555302509135396e-07
2005-03-25,0.19895971649337918,0.5999776049153518,0.06288336044068822,0.13817931815058093,0.0,0.0003266812834789935,-0.0017310589318240465,5,1,0.9999999787282486,5,9.94304147128311e-07
2005-03-28,0.19896071065607812,0.5999774528449109,0.06288319819205845,0.13817863830695246,0.0,-0.0028529117089074957,-0.004583970640731542,5,1,0.9999999823604716,5,9.941626990458974e-07
2005-03-29,0.19896172830464476,0.5999772967924367,0.06288303050558458,0.13817794439733397,0.0,-0.0004945876835422491,-0.005078558324273791,5,1,0.9999999971273914,5,1.017648566581375e-06
2005-03-30,0.19896273934724756,0.5999771408849794,0.06288285958633075,0.13817726018144216,0.0,0.0022144968573571686,-0.0028640614669166228,5,1,0.999999996072212,5,1.0110426028608899e-06
2005-03-31,0.19896377040715119,0.5999769813646514,0.06288268141526689,0.1381765668129306,0.0,0.01015011931974632,0.007286057852829698,5,1,0.9999999833380483,5,1.0310599035459611e-06
2005-04-01,0.1989648814913128,0.5999768092329231,0.06288248688289282,0.13817582239287124,0.0,0.002970126538276756,0.010256184391106454,5,1,0.9999999950796679,5,1.1110841616895906e-06
2005-04-04,0.19896606188014188,0.5999766260249747,0.06288228204845674,0.13817503004642656,0.0,0.004613073889104861,0.014869258280211316,5,1,0.9999999797022661,5,1.180388829097323e-06
2005-04-05,0.19896866148647938,0.5999762156378048,0.06288182757559363,0.13817329530012215,0.0,-0.0030622124348966603,0.011807045845314655,5,1,0.9999999886392387,5,2.59960633746531e-06
2005-04-06,0.1989686614864795,0.5999762156378049,0.06288182757559364,0.13817329530012218,0.0,0.0012698091870322102,0.013076855032346867,5,1,0.9999999953797635,5,1.3183898417423734e-16
2005-04-07,0.19897775023159237,0.5999747232240769,0.06288027436178288,0.13816725218254783,0.0,-0.0043657720767582,0.008711082955588666,5,1,0.9999999982816805,5,9.088745113017271e-06
2005-04-08,0.19898902765780627,0.5999728679844255,0.06287834132149589,0.13815976303627217,0.0,-0.00440164690929675,0.0043094360462919154,5,1,0.9999999987109118,5,1.127742621395006e-05
2005-04-11,0.19899971197832614,0.5999712338996693,0.06287643491457838,0.13815261920742636,0.0,0.0008812062258444985,0.005190642272136414,5,1,0.999999995313178,5,1.0684320519684098e-05
2005-04-12,0.19900995715572536,0.5999695585872278,0.0628746147393997,0.1381458695176473,0.0,0.006058325114321492,0.011248967386457906,5,1,0.9999999936897803,5,1.0245177399260952e-05
2005-04-13,0.19900995715572528,0.5999695585872278,0.0628746147393997,0.1381458695176473,0.0,-0.0077845065827454,0.003464460803712506,5,1,0.9999997279725709,5,4.163336342344337e-17
2005-04-14,0.19901546046432586,0.5999686667202703,0.06287364065347309,0.13814223216193083,0.0,-0.0005207721680445909,0.0029436886356679153,5,1,0.9999999896912297,5,5.503308600579571e-06
2005-04-15,0.19901546046432586,0.5999686667202703,0.06287364065347309,0.13814223216193083,0.0,-0.0008164540257780328,0.0021272346098898825,5,1,0.9999999775669988,5,0.0
2005-04-18,0.19901957509257798,0.5999680009704264,0.0628729129361833,0.13813951100081237,0.0,-0.00040576353402385645,0.0017214710758660262,5,1,0.9999999520378593,5,4.114628252144259e-06
2005-04-19,0.19901957509257792,0.5999680009704264,0.0628729129361833,0.13813951100081237,0.0,0.010476010453704079,0.012197481529570104,5,1,0.9999999553673632,5,2.7755575615628914e-17
2005-04-20,0.19902278597111808,0.599967481640637,0.06287234501183257,0.13813738737641237,0.0,-0.0008901970944345011,0.011307284435135604,5,1,0.999999977532459,5,3.210878540139961e-06
2005-04-21,0.1990227859711181,0.599967481640637,0.06287234501183257,0.13813738737641237,7.760716044223016e-23,8.816288698912378e-05,0.011395447322124727,5,1,0.9999999684311291,5,1.3877826611394677e-17
2005-04-22,0.19902686355553537,0.5999668141526103,0.06287161991748567,0.1381347023743687,0.0,0.005908186769798726,0.017303634091923453,5,1,0.9999994160896706,5,4.077584417228053e-06
2005-04-25,0.19902686355553528,0.5999668141526103,0.06287161991748567,0.1381347023743687,0.0,0.0008454814070464014,0.018149115498969855,5,1,0.9999999672597116,5,4.163336342344337e-17
2005-04-26,0.19904392417554614,0.5999640190410178,0.06286858458052176,0.1381234722029143,0.0,-0.0036423214970126255,0.01450679400195723,5,1,0.9999999853486626,5,1.7060620010847516e-05
2005-04-27,0.19905008421131656,0.5999632884739926,0.06286754248709153,0.13811908482759935,0.0,-0.001695875143045396,0.012810918858911833,5,1,0.9999999881113356,5,6.160035770398642e-06
2005-04-28,0.19905087663110227,0.599961483793792,0.06286831211275808,0.13811775983701763,1.5676253301278628e-06,-0.0007414857336378289,0.012069433125274004,5,1,0.9999999446752754,5,3.1296707823572514e-06
2005-04-29,0.19905104384524752,0.5999616383075672,0.06286845656312023,0.13811771432003986,1.1469640251400796e-06,0.0013494086339367736,0.013418841759210778,5,1,0.9999999104207897,5,4.661782826936486e-07
2005-05-02,0.19905028505286543,0.5999658661624175,0.06286757648988764,0.1381162722948295,0.0,0.0014057871350006417,0.01482462889421142,5,1,0.9999999593164067,5,4.227854850253146e-06
2005-05-03,0.19904928572168773,0.5999693207997863,0.06286656923956917,0.13811482423895682,0.0,-0.0048021901812898594,0.01002243871292156,5,1,0.9999999142914496,5,3.454637368789648e-06
2005-05-04,0.19904867817276456,0.5999718373398665,0.0628659327126262,0.1381135517747428,0.0,0.006052988792879023,0.016075427505800585,5,1,0.9999998171544261,5,2.516540080189922e-06
2005-05-05,0.19904819519588046,0.599974007328742,0.06286540741255993,0.13811239006281767,0.0,-0.0006433509812416393,0.015432076524558946,5,1,0.9999995986144958,5,2.169988875484752e-06
2005-05-06,0.19904820104453133,0.5999740107425936,0.06286541122580944,0.1381123747052585,2.281807171390727e-09,-0.0058685372283807085,0.009563539296178238,5,1,0.9999999405617885,5,1.5357559181506564e-08
2005-05-09,0.19904789487557945,0.5999732775276071,0.06286533462138406,0.13811349297542935,0.0,0.0008053258987108568,0.010368865194889094,5,1,0.9999999203994774,5,1.1182701708927553e-06
2005-05-10,0.19904741330117717,0.5999728345289801,0.06286505685758288,0.13811469531225995,0.0,0.003247590470532095,0.01361645566542119,5,1,0.9999999539767831,5,1.2023368305275062e-06
2005-05-11,0.19904688938027731,0.5999723391089551,0.06286475877954932,0.1381160127312184,0.0,-0.002931912211155612,0.010684543454265578,5,1,0.9999998651429418,5,1.3174189584380658e-06
2005-05-12,0.1990435908714777,0.5999689055920441,0.06286288919593146,0.13812461434054663,0.0,-0.00606996422007092,0.004614579234194657,5,1,0.9999998827159416,5,8.601609328362514e-06
2005-05-13,0.19904389475464693,0.599967794237941,0.06286340079810812,0.13812491020930392,0.0,-0.0006720328364394016,0.003942546397755256,5,1,0.9999973957569662,5,1.111354103140727e-06
2005-05-16,0.19904660204469116,0.5999627253414084,0.06286598631493362,0.13812468629896676,0.0,0.00046526767463036145,0.004407814072385617,5,1,0.9999996143033074,5,5.292806869755529e-06
2005-05-17,0.1990489313174686,0.5999582390727116,0.06286826107763309,0.13812456853218671,0.0,0.004318112881271407,0.008725926953657023,5,1,0.9999998305374626,5,4.6040354768558944e-06
2005-05-18,0.19905094711426508,0.5999542076953888,0.06287027658490102,0.13812454089147888,2.7713966156809613e-08,0.0047478962827296415,0.013473823236386665,5,1,0.9999999687162597,5,4.059018030629832e-06
2005-05-19,0.19905261829900062,0.5999506465306476,0.06287199747714167,0.13812457386244897,1.638307613029693e-07,-0.0023550686983387814,0.011118754538047884,5,1,0.9999999865649208,5,3.561164741319635e-06
2005-05-20,0.19905384473061305,0.599948143544315,0.06287328428170713,0.1381247249842681,2.4590966644155785e-09,-0.0013882453686209898,0.009730509169426894,5,1,0.999999991001729,5,2.6643579970880125e-06
2005-05-23,0.19905459881709603,0.5999463259674873,0.06287415885004714,0.13812491636536967,0.0,0.004432246688752257,0.014162755858179152,5,1,0.9999999911141995,5,1.820035924472333e-06
2005-05-24,0.1990550116877611,0.5999451073012022,0.06287472404438,0.13812515696665675,0.0,0.0018537210786965532,0.016016476936875704,5,1,0.999999989292796,5,1.2186662850660612e-06
2005-05-25,0.19905517275746934,0.5999443541257207,0.0628750472932965,0.13812542582351353,0.0,0.0034819797475463005,0.019498456684422003,5,1,0.9999999895165725,5,7.531754815243152e-07
2005-05-26,0.1990553947609103,0.5999434787559959,0.06287543213567306,0.13812569434742078,0.0,0.0020429179827057445,0.021541374667127747,5,1,0.9999999611331774,5,8.753697247967929e-07
2005-05-27,0.1990547792874399,0.5999440222253538,0.06287490184781315,0.1381260880768556,2.0856253757940484e-07,0.00025415808813955673,0.021795532755267303,5,1,0.9999999851295468,5,1.1457613303498873e-06
2005-05-30,0.19905449601437722,0.5999441811144398,0.06287471534258546,0.13812660752859737,0.0,-0.00039610884951931475,0.021399423905747988,5,1,0.9999999931547177,5,6.78340827851959e-07
2005-05-31,0.19905399468653123,0.5999447271688084,0.06287409945515694,0.13812700376464437,1.7492485910089394e-07,0.001980410111089299,0.023379834016837287,5,1,0.9999999924536499,5,1.1172152746071886e-06
2005-06-01,0.19905439108421846,0.5999436441560404,0.0628746446776728,0.13812732008206824,0.0,0.0095034726286337,0.03288330664547098,5,1,0.999999997379655,5,1.2579376270376998e-06
2005-06-02,0.19905469231853254,0.5999425673643695,0.06287511774838557,0.1381276225687125,0.0,0.004531723302000841,0.037415029947471826,5,1,0.9999999992457872,5,1.0767916710230363e-06
2005-06-03,0.19905405906533888,0.599943227428218,0.06287439459800262,0.13812805158919642,2.6731924409737506e-07,-0.0036995003361998662,0.03371552961127196,5,1,0.9999999921612039,5,1.3564035766015394e-06
2005-06-06,0.19905368688287248,0.5999438052926102,0.06287402075129521,0.1381284870732221,0.0,0.003469862482894672,0.03718539209416663,5,1,0.9999999984728141,5,1.0133484178491028e-06
2005-06-07,0.199052899696099,0.5999445418127819,0.06287325138984168,0.13812896720392265,3.3989735489710647e-07,-0.00035750009966954775,0.03682789199449708,5,1,0.9999999950284104,5,1.5565482271075266e-06
2005-06-08,0.19905402389506882,0.5999414109745871,0.06287457385134351,0.1381292009081208,7.903708796749328e-07,-0.0011547992045038793,0.035673092789993206,5,1,0.9999999945796068,5,3.130838194707019e-06
2005-06-09,0.1990540686972783,0.599941370582773,0.06287450945931898,0.13812978723481548,2.6402581431184e-07,-0.0016211919911847546,0.03405190079880845,5,1,0.9999999965964752,5,6.311289040744654e-07
2005-06-10,0.19905339347128287,0.5999421086478347,0.0628737198591987,0.1381303254245843,4.5259709952932796e-07,-0.0019670803957384246,0.03208482040307003,5,1,0.9999999989405128,5,1.4648261157408088e-06
2005-06-13,0.19905258564143863,0.5999428921556939,0.06287296430949157,0.13813090385081514,6.540425607432801e-07,-0.0011256302214583838,0.030959190181611643,5,1,0.9999999938829489,5,1.5633795512818995e-06
2005-06-14,0.19905267447080402,0.5999423456218037,0.06287313531850668,0.13813148174292994,3.628459555915488e-07,0.0023057115063954644,0.03326490168800711,5,1,0.9999999996733856,5,8.377304952944964e-07
2005-06-15,0.19905189491150263,0.5999431920115849,0.06287225760299096,0.13813207453520954,5.809387118776503e-07,0.002895698539255937,0.03616060022726304,5,1,0.9999999998040516,5,1.657274817067599e-06
2005-06-16,0.19905147894985936,0.5999437248900723,0.06287165236667844,0.13813270378852371,4.400048661156788e-07,0.004092273500652905,0.040252873727915944,5,1,0.9999999999935296,5,1.1621318015903054e-06
2005-06-17,0.1990507971590297,0.5999445062936926,0.06287082091805513,0.13813333494399746,5.406852251893836e-07,0.008009852357196914,0.04826272608511286,5,1,0.9999999998071543,5,1.5132394530196063e-06
2005-06-20,0.19905314895906936,0.5999377458264017,0.06287343938878037,0.13813335498242382,2.3108433248869833e-06,-0.0008080505200353692,0.04745467556507749,5,1,0.9999999960773864,5,6.760467290915503e-06
2005-06-21,0.1990542211824462,0.5999337309625393,0.06287487661868411,0.13813381376098047,3.3574753499245647e-06,0.0027823499192199037,0.0502370254842974,5,1,0.9999999997784133,5,4.014863862313398e-06
2005-06-22,0.19905400666653986,0.5999344613351836,0.06287444340278434,0.13813471768029373,2.3709151986352462e-06,0.0019696662913446165,0.052206691775642015,5,1,0.9999999999065984,5,1.6342919574627473e-06
2005-06-23,0.1990542683380689,0.5999328026808616,0.06287485609108219,0.13813547641360302,2.5964763843863922e-06,8.260009785582604e-05,0.05228929187349784,5,1,0.9999999995683406,5,1.6586543219771608e-06
2005-06-24,0.1990589552178634,0.599924781249318,0.06287938425956786,0.1381356153334108,1.2639398399342048e-06,0.0011078921466062097,0.05339718402010405,5,1,0.9999999996112832,5,9.353968087966452e-06
2005-06-27,0.19905799660067527,0.5999259426403416,0.0628782354181295,0.13813658665326364,1.238687589984846e-06,0.0035953439871099883,0.056992528007214036,5,1,0.9999999996837652,5,2.1327108764387592e-06
2005-06-28,0.19906320056675716,0.5999166267761965,0.06288327226858095,0.1381366762044451,2.2418402027407226e-07,-0.003624334761307668,0.053368193245906366,5,1,0.9999999991524461,5,1.0330367714814545e-05
2005-06-29,0.19906035692866955,0.599913984818201,0.06288165033567221,0.13814400791745732,0.0,-0.0068192597052931505,0.046548933540613215,5,1,0.9999999997000009,5,7.331713012160427e-06
2005-06-30,0.1990597731029411,0.5999134310549373,0.06288132244423514,0.13814547339788635,0.0,0.000358448359494404,0.04690738190010762,5,1,0.9999999999026563,5,1.4654804291261425e-06
2005-07-01,0.1990596822725612,0.5999136379694252,0.0628812213748882,0.13814544627700823,1.2106117098865539e-08,-0.0024227728133863298,0.04448460908672129,5,1,0.9999999997824196,5,2.1902060495991354e-07
2005-07-04,0.19905965637157938,0.5999137315974378,0.06288116028114876,0.13814542568372626,2.6066107795073307e-08,0.0018191083568507163,0.04630371744357201,5,1,0.9999999836730519,5,1.0758800325195016e-07
2005-07-05,0.1990542678912365,0.5999165028980596,0.06287808149956588,0.13815114771113804,0.0,-0.0003801177204275615,0.04592359972314444,5,1,0.9999999987890729,5,8.493328033603075e-06
2005-07-06,0.19904805501468117,0.5999206303969538,0.06287273617098665,0.13815739590550388,1.182511874535287e-06,0.001316821397083505,0.04724042112022795,5,1,0.9999999997995868,5,1.1558205134524303e-05
2005-07-07,0.1990482012795591,0.5999206127265715,0.06287288235885648,0.1381574685665024,8.35068510391368e-07,0.0001603294433197319,0.04740075056354768,5,1,0.9999999999003113,5,3.651137463454473e-07
2005-07-08,0.1990481276986536,0.5999207253597493,0.0628728818464676,0.13815741795221867,8.471429108136715e-07,0.002656649958083153,0.05005740052163083,5,1,0.9999999997022688,5,1.2470757816602874e-07
2005-07-11,0.19904952136238196,0.5999189509570998,0.06287437805554946,0.13815714962496897,0.0,-0.004869528111741224,0.045187872409889605,5,1,0.9999999993289016,5,2.8898728101114944e-06
2005-07-12,0.19905060915587186,0.5999169806052426,0.06287563594055924,0.13815677429832635,0.0,0.005650654084711892,0.050838526494601494,5,1,0.9999999947168279,5,2.3456784997641367e-06
2005-07-13,0.1990511866043085,0.5999158483200184,0.06287640523339255,0.13815655984228042,0.0,-0.0026921455091963144,0.04814638098540518,5,1,0.9999999989113554,5,1.3467412700099435e-06
2005-07-14,0.19905245952416484,0.5999135127296625,0.06287789546480724,0.1381561322813654,0.0,-0.004512504021654485,0.04363387696375069,5,1,0.9999999985948522,5,2.7631512709708206e-06
2005-07-15,0.19905335401550037,0.5999116648123437,0.06287913859728313,0.13815584257487282,0.0,0.0013986341486853997,0.04503251111243609,5,1,0.9999999967191546,5,2.1376238114115265e-06
2005-07-18,0.1990537054027136,0.5999107498668916,0.06287971449198593,0.13815567474856888,1.5548983986139558e-07,-0.005248409552019745,0.03978410156041635,5,1,0.9999999179172909,5,1.0827717559555228e-06
2005-07-19,0.19905376780149303,0.5999108144025651,0.0628797643049645,0.13815564213903814,1.1351939204737947e-08,0.003958196845030232,0.04374229840544658,5,1,0.9999998964134342,5,1.7674743143373126e-07
2005-07-20,0.1990536825511064,0.5999110485584159,0.06287962515824112,0.13815560781637856,3.5915858050024e-08,0.0018103612527792618,0.04555265965822584,5,1,0.9999998054328194,5,2.587197696297549e-07
2005-07-21,0.19905361440307434,0.5999112495158604,0.06287950456365599,0.13815557773861994,5.37787893011341e-08,-0.00796737832963371,0.037585281328592124,5,1,0.9999999915692017,5,2.1882037575957016e-07
2005-07-22,0.1990535981683674,0.5999113457601962,0.06287943324676963,0.13815555169254382,7.11321228914308e-08,0.00690312157937384,0.04448840290796596,5,1,0.999999905090246,5,1.1359766942424756e-07
2005-07-25,0.1990536992460605,0.5999111997803637,0.06287951112616587,0.13815553328257787,5.656483218997499e-08,-0.0002748944734513144,0.044213508434514645,5,1,0.9999999819967059,5,1.7895708926961285e-07
