date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K_market,regime_market,max_p_market,G_market,K_macro,regime_macro,max_p_macro,G_macro,turnover
2005-01-27,0.41332744991431336,0.545876229666967,0.0,0.04079632041871963,0.0,8.112552324186166e-05,-0.005202243823335425,5,4,0.9999998549346659,5,5,1,0.999985218403725,5,2.622794001143347e-05
2005-01-28,0.413306770743152,0.5458538961920162,0.0,0.04083933306483175,0.0,0.0003683738964053182,-0.004833869926930107,5,4,0.9999999754514012,5,5,1,0.9999853813581504,5,4.30126461121727e-05
2005-01-31,0.41330630962307646,0.5458534207391229,0.0,0.04084026963780063,0.0,0.003575895609084536,-0.0012579743178455709,5,4,0.9999999766943938,5,5,1,0.9999522579175076,5,9.36572968835564e-07
2005-02-01,0.41330590486276797,0.5458530036836575,0.0,0.040841091453574334,0.0,0.00333182743790436,0.002073853120058789,5,4,0.9999999435800644,5,5,1,0.9999877325412497,5,8.218157737903409e-07
2005-02-02,0.4133055188370995,0.5458526055124192,0.0,0.040841875650481266,0.0,0.0002748731190799487,0.0023487262391387377,5,4,0.9999999511945743,5,5,1,0.999999286515709,5,7.841969068660137e-07
2005-02-03,0.41330519910234875,0.5458522759710049,0.0,0.040842524926646355,0.0,-0.0029574403468028,-0.0006087141076640623,5,4,0.999999826202416,5,5,1,0.9999969196365874,5,6.492761650440937e-07
2005-02-04,0.41330498714917147,0.5458520578065372,0.0,0.040842955044291265,0.0,0.008695535525650559,0.008086821417986497,5,4,0.9999997704874297,5,5,1,0.9999927170006587,5,4.301176449554578e-07
2005-02-07,0.4133047961608678,0.5458518612307968,0.0,0.04084334260833532,0.0,-6.590868081229054e-05,0.008020912737174207,5,4,0.9999998272277821,5,5,1,0.9999964672613528,5,3.8756404409368006e-07
2005-02-08,0.4133046732068248,0.5458517345989333,0.0,0.04084359219424189,0.0,0.001073544954073401,0.009094457691247608,5,4,0.9999999143749875,5,5,1,0.9999941079340569,5,2.495859065081152e-07
2005-02-09,0.4133045503398679,0.5458516080550079,0.0,0.04084384160512411,0.0,-0.001382359351964802,0.0077120983392828055,5,4,0.9999999681663463,5,5,1,0.9999971574839759,5,2.494108822768959e-07
2005-02-10,0.4133044689745959,0.5458515241697538,0.0,0.04084400685565018,0.0,-0.0007207234350805288,0.006991374904202277,5,4,0.9999999247056888,5,5,1,0.9999966809157345,5,1.6525052608240554e-07
2005-02-11,0.41330424603382004,0.5458512934297605,0.0,0.04084446053641934,0.0,0.0020068262235875085,0.008998201127789787,5,4,0.9999999632050391,5,5,1,0.9999245403132503,5,4.5368076916768585e-07
2005-02-14,0.4133039604153757,0.5458509976329726,0.0,0.04084504195165169,0.0,0.0015688427928750698,0.010567043920664857,5,4,0.999999964180315,5,5,1,0.9999988357460592,5,5.81415232264737e-07
2005-02-15,0.413303692427701,0.5458507200971064,0.0,0.0408455874751925,0.0,0.0007506276362662632,0.01131767155693112,5,4,0.9999998987003459,5,5,1,0.9999990831165105,5,5.455235408541315e-07
2005-02-16,0.41330336968884296,0.5458503857061893,0.0,0.040846244604967864,0.0,-0.002099929139153252,0.009217742417777869,5,4,0.9999999409840495,5,5,1,0.9999991912478434,5,6.571297752853977e-07
2005-02-17,0.413303040017377,0.5458500438667835,0.0,0.04084691611583961,0.0,-0.004506138353151203,0.0047116040646266654,5,4,0.9999999639958557,5,5,1,0.9999982516474167,5,6.715108717449125e-07
2005-02-18,0.41330270413736386,0.54584969563148,0.0,0.040847600231156085,0.0,-0.002243373191081575,0.0024682308735450905,5,4,0.9999998758154467,5,5,1,0.9999986453744669,5,6.841153165453029e-07
2005-02-21,0.41330239858316914,0.5458493785508486,0.0,0.0408482228659822,0.0,0.00026723351801027494,0.0027354643915553653,5,4,0.9999998992289449,5,5,1,0.9999974596932928,5,6.226348261278991e-07
2005-02-22,0.4133020872461581,0.5458490554584002,0.0,0.040848857295441694,0.0,-0.0058635988522330726,-0.003128134460677707,5,4,0.9999999359114707,5,5,1,0.9999971635847112,5,6.344294594534672e-07
2005-02-23,0.41327911302846526,0.5458242152531041,0.0,0.04089667171843056,0.0,0.003634209204912122,0.000506074744234415,5,4,0.9999969419516666,5,5,1,0.999959911364527,5,4.781442298891145e-05
2005-02-24,0.41172905889300415,0.5458229508674334,0.0,0.042447990239562694,0.0,0.0036305176345403593,0.004136592378774774,5,4,0.9999998040527868,5,5,1,0.9999834935253636,5,0.0015513185211319808
2005-02-25,0.4079268066570328,0.5458228063127805,0.0,0.04625038703018665,0.0,0.0051662224012255595,0.009302814780000335,5,4,0.9999999680826729,5,5,1,0.999981980378131,5,0.0038023967906241143
2005-02-28,0.40613177101121495,0.545825007045381,7.661170781882165e-07,0.048041098893483646,1.3569328421784624e-06,-0.006180411032740036,0.003122403747260299,5,4,0.9999999758008354,5,5,1,0.9999371655879099,5,0.001795035645817848
2005-03-01,0.4038371037181808,0.5458233916754586,0.0,0.05033950460636061,0.0,0.002066919959237517,0.005189323706497816,5,4,0.9999998841520924,5,5,1,0.9999194500642601,5,0.0022984057128769175
2005-03-02,0.4036403065450475,0.5458236494864747,9.051589506307757e-08,0.05053579338486947,1.6006771327655074e-07,0.0002655184542838875,0.005454842160781704,5,4,0.9999999175757427,5,5,1,0.9999814716011194,5,0.00019679717313330345
2005-03-03,0.4004453578479449,0.5458240430721538,1.437123561359793e-07,0.05373013860813133,3.1675941393140556e-07,0.0018296147160967156,0.007284456876878419,5,4,0.9999999709967817,5,5,1,0.9999638587272766,5,0.003194948697102685
2005-03-04,0.3908413853805725,0.5458141346389983,0.0,0.06334447998042905,0.0,0.0061317190078329,0.013416175884711319,5,4,0.999999977267463,5,5,1,0.9999348399741933,5,0.009614341372297842
2005-03-07,0.39081646025777483,0.5457867212812622,0.0,0.06339681846096301,0.0,0.0012308987150212371,0.014647074599732557,5,4,0.9999998939823341,5,5,1,0.9997506803434933,5,5.233848053388945e-05
2005-03-08,0.3907948645842217,0.5457629692759497,0.0,0.0634421661398285,0.0,-0.003252845180437146,0.01139422941929541,5,4,0.9999998542006537,5,5,1,0.9999493267940195,5,4.5347678865548247e-05
2005-03-09,0.39043628873997555,0.5457748873517332,3.26339209152118e-06,0.06378029498829228,5.265527907577175e-06,-0.0091343646464724,0.002259864772823009,5,4,0.9999989690239902,5,5,1,0.9999370596521994,5,0.0003585758442462561
2005-03-10,0.3904282282934056,0.5457669903112453,0.0,0.06380478139534922,0.0,0.002077717051695131,0.00433758182451814,5,4,0.9999997804721039,5,5,1,0.9933599640648301,5,2.4486407056913088e-05
2005-03-11,0.39040694318650737,0.5457435450588743,0.0,0.06384951175461837,0.0,-0.006169209614179243,-0.0018316277896611036,5,4,0.9999998835903353,5,5,1,0.9998747196904993,5,4.473035926918362e-05
2005-03-14,0.39040694318650737,0.5457435450588743,0.0,0.06384951175461834,0.0,0.0037709124840702188,0.0019392846944091152,5,4,0.9999936953858263,5,5,1,0.999892033578414,5,1.3877787807814457e-17
2005-03-15,0.39040694318650737,0.5457435450588743,0.0,0.06384951175461825,0.0,-0.00362803731941915,-0.001688752625010035,5,4,0.9999951856194282,5,5,1,0.9998922235161832,5,4.163336342344337e-17
2005-03-16,0.39040694318650737,0.5457435450588743,0.0,0.06384951175461832,0.0,-0.0012872918891840006,-0.0029760445141940356,5,4,0.9999947367211001,5,5,1,0.999882602863758,5,3.469446951953614e-17
2005-03-17,0.3867557664010673,0.5457436978808622,1.0414423019410226e-07,0.06750020427486322,2.2729897702232668e-07,0.004546979835545684,0.0015709353213516487,5,4,0.9999794272955107,5,5,1,0.999866029963123,5,0.0036511767854400193
2005-03-18,0.3731939540026246,0.5457440764590837,6.133588073607402e-08,0.08106154921644212,3.5898596883732325e-07,-0.0017780224339532435,-0.00020708711260159483,5,4,0.9999706749242284,5,5,1,0.9999349321257607,5,0.013561855206792197
2005-03-21,0.3731846988364296,0.5457336981367656,0.0,0.08108160302680481,0.0,-0.002661155016011464,-0.0028682421286130586,5,4,0.9999513490791089,5,5,1,0.9999411644825129,5,2.0053810362698426e-05
2005-03-22,0.37309594984698047,0.5457405804028559,2.2095457692462842e-06,0.0811575137771813,3.7464272130389175e-06,-0.008037231401140432,-0.01090547352975349,5,4,0.9999928802564624,5,5,1,0.9999217696488064,5,8.874898944906656e-05
2005-03-23,0.37229407428856803,0.5457406710960789,8.612736347244989e-07,0.08196184546344108,2.5478782772155628e-06,-0.00547930980189411,-0.016384783331647598,5,4,0.9999597743655111,5,5,1,0.9998394303583485,5,0.0008044223794827997
2005-03-24,0.3722942214405299,0.545740830596347,4.0105368735968194e-07,0.08196274405343919,1.8028559964791974e-06,0.0017770172255375015,-0.014607766106110098,5,4,0.9999999798076945,5,5,1,0.9998528155886356,5,1.205242228101996e-06
2005-03-25,0.3722942231964201,0.5457408455739016,1.7313520275770682e-07,0.08196354821550737,1.2098789682921857e-06,0.00018950718959111706,-0.01441825891651898,5,4,0.9999495762736778,5,5,1,0.9999051082359177,5,8.208955128298881e-07
2005-03-28,0.3722941449420402,0.5457407802674381,5.598254766302343e-08,0.08196425767917281,7.611288011385926e-07,-0.0016244611162432071,-0.01604272003276219,5,4,0.9999348055448422,5,5,1,0.9999594708135038,5,7.094636655066988e-07
2005-03-29,0.3722940427126477,0.5457406890419123,0.0,0.08196482311164915,4.4513379073406083e-07,-0.0016961770746438502,-0.01773889710740604,5,4,0.9998228918999106,5,5,1,0.9999785704744307,5,5.654324763574557e-07
2005-03-30,0.37229388724084167,0.5457405384911236,0.0,0.08196536622017805,2.0804785657075038e-07,0.005308185000091667,-0.012430712107314373,5,4,0.9997606850812184,5,5,1,0.9998799444068349,5,5.431085289140015e-07
2005-03-31,0.3722937533378245,0.5457404081128666,0.0,0.08196577607724172,6.247206712275916e-08,0.006637278157157785,-0.005793433950156588,5,4,0.9994284505436262,5,5,1,0.9999748252555527,5,4.098570636267994e-07
2005-04-01,0.37228227531889935,0.5457414843472717,1.5028001226104692e-06,0.08197360809116683,1.1294425394756196e-06,0.0010136839269724463,-0.004779750023184141,5,4,0.9998504971368767,5,5,1,0.9084988527025631,5,1.1478018925130895e-05
2005-04-04,0.3722824016117546,0.5457416247603878,6.420603336300146e-07,0.08197448730497112,8.442625529286964e-07,0.003552362267473617,-0.0012273877557105245,5,4,0.9994580773116735,5,5,1,0.9973619082045057,5,1.1459197755899298e-06
2005-04-05,0.37227150733020054,0.5457295817074845,0.0,0.08199891096231493,0.0,-0.0009316925395739736,-0.002159080295284498,5,4,0.999748898758751,5,5,1,0.9951121732758824,5,2.4423657343834235e-05
2005-04-06,0.37227118033590223,0.5457292338585874,0.0,0.08199958580551037,0.0,0.001721930779637872,-0.00043714951564662605,5,4,0.9994161598569296,5,5,1,0.9915449878852739,5,6.748431954362033e-07
2005-04-07,0.3722709299285998,0.545728968600213,0.0,0.08200010147118729,0.0,-0.0014947905519038674,-0.0019319400675504935,5,4,0.9866205783334304,5,5,1,0.9977417247148912,5,5.156656768742773e-07
2005-04-08,0.3722707468581139,0.5457287752537584,0.0,0.08200047788812771,0.0,-0.004866426869991298,-0.006798366937541791,5,4,0.9748106680672276,5,5,1,0.9958299761364545,5,3.7641694046464114e-07
2005-04-11,0.37227067887096177,0.5457287037735725,0.0,0.08200061735546578,0.0,0.0009260715695246514,-0.00587229536801714,5,4,0.8303256482431755,5,5,1,0.9983715728870629,5,1.3946733803948952e-07
2005-04-12,0.37227065506096874,0.5457286840332729,0.0,0.08200066090575836,0.0,0.006262848554267317,0.0003905531862501768,5,1,0.5766705087701398,5,5,1,0.9992163372816523,5,4.355029261521315e-08
2005-04-13,0.372270649521758,0.5457286784961487,6.3726593624910485e-09,0.08200065919933897,6.410095018845335e-09,-0.00783871674798696,-0.007448163561736783,5,1,0.9920497378524262,5,5,1,0.9995994294492552,5,1.2782754368174122e-08
2005-04-14,0.3722706412301214,0.5457286704171863,1.5378043981095655e-08,0.08200065742482689,1.554982157628599e-08,-0.002183806611645847,-0.00963197017338263,5,1,0.9980862482390693,5,5,1,0.9996787081989325,5,1.814511112125202e-08
2005-04-15,0.3722706331610237,0.5457286654124834,2.203361915446831e-08,0.08200065699019458,2.2402679100394718e-08,-0.0034914654305803067,-0.013123435603962936,5,1,0.999725290688465,5,5,1,0.999914765142636,5,1.3508432771007394e-08
2005-04-18,0.37227062137060196,0.5457286628512691,2.9077164751933153e-08,0.08200065688051415,2.982044989047795e-08,0.0007066713456534909,-0.012416764258309445,5,1,0.9963242888812763,5,5,1,0.9748931066902349,5,1.446131646035113e-08
2005-04-19,0.37227060138559354,0.5457286651788357,3.767380987938983e-08,0.0820006566938678,3.9067893187752375e-08,0.007894069630603153,-0.004522694627706292,5,1,0.9997661885187361,5,5,1,0.9687815555867466,5,2.0171654892862676e-08
2005-04-20,0.3722705926835142,0.5457286708853017,3.7016384235123345e-08,0.08200066026595301,3.914884696696415e-08,-0.004151103201743202,-0.008673797829449494,5,1,0.993736600437955,5,5,1,0.9998691005455723,5,9.359505023391305e-09
2005-04-21,0.37227058696855747,0.5457286786764445,3.3603965847531406e-08,0.08200066465994173,3.609109050387779e-08,0.003939075106747599,-0.004734722722701895,5,1,0.9804846636782962,5,5,1,0.9999489958666299,5,1.2185131513135688e-08
2005-04-22,0.372259481348667,0.5457166420672109,0.0,0.08202387658412208,0.0,0.0023390010656538316,-0.0023957216570480635,5,4,0.9749569429710339,5,5,1,0.9988635530587225,5,2.3211924180366467e-05
2005-04-25,0.3722316283030808,0.5456856492187792,0.0,0.08208272247814014,0.0,0.002726855133947601,0.0003311334768995376,5,4,0.9958634964675094,5,5,1,0.9992512070850011,5,5.884589401800033e-05
2005-04-26,0.3722105992447244,0.5456622529609693,0.0,0.08212714779430645,0.0,-0.004814029454217571,-0.004482895977318033,5,4,0.9951201273568417,5,5,1,0.9998368801198728,5,4.4425316166323003e-05
2005-04-27,0.3721962020299902,0.5456462317100471,0.0,0.08215756625996246,0.0,0.0008532036838148542,-0.0036296922935031787,5,4,0.9890528587128836,5,5,1,0.9999026771855373,5,3.041846565616374e-05
2005-04-28,0.3721958622329279,0.5456458739716715,0.0,0.0821582637954006,0.0,-0.002248048010457161,-0.00587774030396034,5,4,0.9966567638120049,5,5,1,0.9999129740067255,5,6.975354380281407e-07
2005-04-29,0.3721956301544952,0.5456456292109225,0.0,0.08215874063458233,0.0,0.0031154299456467964,-0.0027623103583135434,5,4,0.9970766581578733,5,5,1,0.9989448283770966,5,4.768391817094875e-07
2005-05-02,0.37217386705548244,0.5456214469754318,0.0,0.08220468596908577,0.0,0.0025628160915108934,-0.00019949426680265,5,4,0.9985372676653379,5,5,1,0.999158912279567,5,4.594533450345828e-05
2005-05-03,0.37215048555650426,0.545595466566155,0.0,0.08225404787734072,0.0,-0.0030184878374288513,-0.0032179821042315013,5,4,0.99604729599521,5,5,1,0.9992211809643462,5,4.936190825497594e-05
2005-05-04,0.37212632601137186,0.5455686201398061,0.0,0.08230505384882193,0.0,0.006916105705182196,0.003698123600950695,5,4,0.9968761643374734,5,5,1,0.9992613165865397,5,5.1005971481242474e-05
2005-05-05,0.37211036177179285,0.5455508740442802,0.0,0.08233876418392715,0.0,-0.0007082030697968653,0.0029899205311538293,5,4,0.9992137353811713,5,5,1,0.9988356780327539,5,3.371033510508881e-05
2005-05-06,0.37208522091873153,0.5455229296529082,0.0,0.08239184942836027,0.0,-0.004874222638240433,-0.0018843021070866035,5,4,0.9949057366489659,5,5,1,0.9926642096246392,5,5.308524443321805e-05
2005-05-09,0.37206340432061713,0.5454986773669527,0.0,0.08243791831243014,0.0,0.0018877927028805692,3.4905957939656857e-06,5,4,0.9984374783480005,5,5,1,0.9895145551806795,5,4.606888406987614e-05
2005-05-10,0.3720489787533471,0.5454826390027868,0.0,0.08246838224386602,0.0,5.554845609535668e-05,5.903905188932236e-05,5,4,0.9621684415797414,5,5,1,0.9906451058687292,5,3.0463931435895097e-05
2005-05-11,0.36814022513700984,0.5454825039711211,0.0,0.08637727089186911,0.0,-0.0006437528032094157,-0.0005847137513200933,5,4,0.9711929732620748,5,5,1,0.9761983234576818,5,0.003908888648003039
2005-05-12,0.36812638342533344,0.5454670935763974,0.0,0.08640652299826912,0.0,-0.005504344483077642,-0.006089058234397735,5,4,0.9532574635819637,5,5,1,0.9776619483636312,5,2.9252106400021183e-05
2005-05-13,0.36812609341544356,0.5454667899373455,0.0,0.0864071166472108,0.0,-0.0007415050360117205,-0.006830563270409456,5,4,0.9985285292917392,5,5,1,0.9754637063667828,5,5.936489417338042e-07
2005-05-16,0.36812588791128414,0.5454665740083935,0.0,0.0864075380803223,0.0,0.002764613006855359,-0.0040659502635540965,5,4,0.993838951818107,5,5,1,0.9912392952144953,5,4.2143311147768703e-07
2005-05-17,0.3681257080928261,0.5454663858264911,0.0,0.08640790608068288,0.0,0.0045955833674953435,0.0005296331039412469,5,4,0.9731869979464386,5,5,1,0.9754741188599103,5,3.6800036052470064e-07
2005-05-18,0.36811949549971396,0.5454598994790714,0.0,0.08642060502121457,0.0,0.005761177269792471,0.0062908103737337176,5,4,0.6384415699972449,5,5,1,0.9940309600244523,5,1.269894053176901e-05
2005-05-19,0.3681194934010241,0.5454598919455637,5.453459352915545e-09,0.08642060388882339,5.311129576409166e-09,-0.0007855408052902335,0.005505269568443484,5,1,0.9877171176398996,5,5,1,0.998036896659819,5,1.0764588824863455e-08
2005-05-20,0.36811949253020343,0.54545988441798,9.89634262692939e-09,0.08642060355701722,9.598456772744089e-09,-0.0011410657258965782,0.004364203842546906,5,1,0.9981900165038089,5,5,1,0.9985412679001693,5,8.730210498534144e-09
2005-05-23,0.3681194930886748,0.5454598777740434,1.2783722784187466e-08,0.08642060405239683,1.2301162352416957e-08,0.0044961778668394835,0.00886038170938639,5,1,0.9998570197598513,5,5,1,0.9980405872448312,5,6.643936676299514e-09
2005-05-24,0.3681194940536533,0.5454598726151236,1.4387139674566858e-08,0.0864206050730465,1.387103687672951e-08,0.0016072834746315022,0.010467665184017892,5,1,0.9999282968191373,5,5,1,0.985962712107646,5,5.158919649277908e-09
2005-05-25,0.3681194953987511,0.5454598673544415,1.576128675001927e-08,0.08642060633176839,1.515375230144558e-08,0.0007479053435811961,0.011215570527599089,5,1,0.9999686564558016,5,5,1,0.993121911056407,5,5.2606821569193744e-09
2005-05-26,0.3681194971937875,0.5454598662427305,1.4414677855627628e-08,0.08642060824200566,1.3906798624524915e-08,0.002912165718918946,0.014127736246518035,5,1,0.9995994695626793,5,5,1,0.9941912343312025,5,3.705273649537341e-09
2005-05-27,0.3681194989549348,0.545459865935533,1.2718391113458147e-08,0.08642061008486308,1.2306278106611013e-08,0.00032576500460914536,0.01445350125112718,5,1,0.999087166994993,5,5,1,0.9823323525599216,5,3.604004727766771e-09
2005-05-30,0.3681195005939556,0.5454598661703676,1.0895675134339155e-08,0.0864206117839554,1.0556046217951153e-08,-9.779378232488016e-05,0.0143557074688023,5,1,0.999604867104058,5,5,1,0.9916505453440233,5,3.5729477916238755e-09
2005-05-31,0.36811950189990383,0.5454598656865526,9.78616540875203e-09,0.08642061315305656,9.474321599258366e-09,0.0008760216487698042,0.015231729117572104,5,1,0.996105421169504,5,5,1,0.9941683783670403,5,2.6750493682814955e-09
2005-06-01,0.36811950283810096,0.5454598647846055,9.179074722430584e-09,0.08642061429223985,8.905979002127846e-09,0.009660887053410686,0.02489261617098279,5,1,0.9946842301175066,5,5,1,0.989059999482292,5,2.0773803882493558e-09
2005-06-02,0.368119616016851,0.5454599656506381,5.836192782265222e-08,0.08642030316969088,5.680089198582591e-08,0.002940452384704283,0.027833068555687072,5,1,0.9991073468745264,5,5,1,0.9467728855396985,5,3.11122548866838e-07
2005-06-03,0.36811960603028876,0.5454599784244238,7.394025281235502e-08,0.08642030837840577,3.322662882402243e-08,-0.005203371953384649,0.02262969660230242,5,1,0.9999726430396525,5,5,1,0.8615806050859115,5,3.356082549057662e-08
2005-06-06,0.36811959897685337,0.5454599890542521,7.594573899233106e-08,0.08642031394707754,2.207607799258258e-08,0.002363419738493876,0.024993116340796297,5,1,0.9919828721647893,5,5,1,0.9915620154569212,5,1.8203986208141238e-08
2005-06-07,0.36811958672982714,0.5454599996386565,8.338864702566467e-08,0.08642031800850504,1.2234364333144982e-08,0.0006018669355565042,0.0255949832763528,5,1,0.9924907053365164,5,5,1,0.9864035608512299,5,2.2088739941561953e-08
2005-06-08,0.3681195924180363,0.5454600046057039,6.271004776369296e-08,0.08642032481962984,1.544658239287444e-08,-0.0015742305887939704,0.02402075268755883,5,1,0.9800920902014532,5,5,1,0.9728741233320453,5,2.0678599317601737e-08
2005-06-09,0.36811959942020633,0.5454600104926914,4.5410482149153875e-08,0.08642033099164616,1.3684973986887303e-08,-8.469251356057052e-05,0.02393606017399826,5,1,0.9509575720774234,5,5,1,0.8141658440227484,5,1.9061173954902487e-08
2005-06-10,0.36811960916560765,0.5454600102690816,3.368697853796389e-08,0.08642033580079124,1.1077540837942828e-08,-0.003182362889457494,0.020753697284540764,5,1,0.8799443223387089,5,5,1,0.6054695589997054,5,1.4554546479451836e-08
2005-06-13,0.3681174034590558,0.5142127825906218,0.0,0.11766981395032265,0.0,-0.0007203716392242973,0.020033325645316468,5,1,0.9947466170828169,5,5,4,0.9993259920604981,5,0.031249478149531263
2005-06-14,0.36809723006901507,0.5108929044391061,0.0,0.1210098654918789,0.0,0.0028405127187151017,0.02287383836403157,5,1,0.9939388659238583,5,5,4,0.9991798399734115,5,0.003340051541556338
2005-06-15,0.36809707432240596,0.47643398455807867,0.0,0.15546894111951529,0.0,0.0030473546034664465,0.025921192967498015,5,1,0.9991992287383449,5,5,4,0.9993773858743513,5,0.03445907562763644
2005-06-16,0.3680818334432828,0.4674916428074571,0.0,0.16442652374926017,0.0,0.0033100682308397603,0.029231261198337775,5,1,0.9955265465620083,5,5,4,0.999424310918764,5,0.008957582629744804
2005-06-17,0.36808556077246074,0.467459612981084,2.4833718407608894e-06,0.16445067755314374,1.6653214706666464e-06,0.009724649549596747,0.03895591074793452,5,1,0.9986154758909643,5,5,4,0.999252063123533,5,3.202982637299173e-05
2005-06-20,0.3680808922752584,0.4312247738892708,0.0,0.2006943338354707,0.0,-0.0003990557841085848,0.03855685496382594,5,1,0.9907914633460735,5,5,4,0.993427476486749,5,0.03624365628232697
2005-06-21,0.3680599872749268,0.42478198517911514,0.0,0.20715802754595805,0.0,0.0019301855267469452,0.04048704049057288,5,1,0.9943266491422483,5,5,4,0.996428718287748,5,0.006463693710487314
2005-06-22,0.6,0.0,0.21966989613061486,0.0,0.18033010386938517,-0.000712787309907607,0.03977425318066528,5,1,0.9943215754886444,5,5,0,0.9525176974338151,5,0.6319400127250732
2005-06-23,0.6,5.1131806624769315e-23,0.21966989613061486,0.1467680645723983,0.033562039296986874,-0.0023644882931167397,0.03740976488754854,5,1,0.9978003772366906,5,5,4,0.8702877602091904,5,0.1467680645723983
2005-06-24,0.6,0.0,0.21966989613061486,0.18033010386938514,0.0,-0.004425352338675706,0.032984412548872834,5,1,0.9996847993939361,5,5,4,0.9961474559830708,5,0.033562039296986854
2005-06-27,0.5999942309525409,0.0,0.21966630552765595,0.18033946351980323,0.0,0.0031033690169798697,0.036087781565852704,5,1,0.9994482699074049,5,5,4,0.9998006270193706,5,9.359650418039323e-06
2005-06-28,0.5999942309525409,0.0,0.21966630552765595,0.18033946351980318,0.0,0.0013732529937755902,0.03746103455962829,5,1,0.9998709005822014,5,5,4,0.9999935380712949,5,2.7755575615628914e-17
2005-06-29,0.5999827465099823,0.0,0.2196584165437089,0.1803588369463088,0.0,-0.007607677389843079,0.029853357169785214,5,1,0.9992247424064796,5,5,4,0.9999841236624882,5,1.9373426505639446e-05
2005-06-30,0.5999799767023071,0.0,0.21965422860499006,0.18036579469270278,0.0,-0.005528814298690458,0.024324542871094756,5,1,0.999520892318535,5,5,4,0.9994362802336432,5,6.957746394017916e-06
