date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K_market,regime_market,max_p_market,G_market,K_macro,regime_macro,max_p_macro,G_macro,turnover,macro_stress,gamma_eff
2017-04-20,0.18129575377670487,0.47842889349264406,0.045260817413833934,0.040144258861153116,0.254870276455664,-0.0015072188951386028,0.5340649650476703,6,0,0.9999999999623889,5,5,0,0.9999971766135438,5,1.0478677202375303e-05,0.22063323971615148,9.412664794323028
2017-04-21,0.18215037107767926,0.4784289279143344,0.04526085355399418,0.03928953964439198,0.25487030780960024,-0.00029755804750823683,0.5337674070001621,6,0,0.999999999949189,5,5,0,0.9990669678150343,5,0.0008547192167611614,0.22397948663143075,9.479589732628614
2017-04-24,0.1838738410157678,0.4784289740301257,0.045260928477738986,0.0375659041965699,0.25487035227979754,-0.0016163592152679432,0.5321510477848942,6,0,0.9999999999957944,5,5,0,0.9986747136695012,5,0.0017236354478220202,0.22342026078325494,9.468405215665099
2017-04-25,0.18571850139366022,0.47842903640827034,0.045261029594037175,0.035721017752865965,0.25487041485116624,-0.0014158630408883752,0.5307351847440058,6,0,0.9999999999989773,5,5,0,0.9999975368220593,5,0.001844886443703942,0.21765313701120959,9.353062740224193
2017-04-26,0.18747098105598362,0.4784293119140743,0.04526141540258039,0.03396760491989926,0.2548706867074624,0.0016477270442463426,0.5323829117882521,6,0,0.9999999999964808,5,5,0,0.999863135825332,5,0.0017534128329667019,0.22149636181079507,9.429927236215901
2017-04-27,0.18911328606248057,0.4784298280054305,0.045262111752549405,0.032323571518199146,0.25487120266134045,0.0004099522697191838,0.5327928640579713,6,0,0.9999999999952192,5,5,0,0.9998478095132398,5,0.0016440334017001762,0.22090740908083517,9.418148181616704
2017-04-28,0.19076002687111138,0.4784305252780013,0.045263047550008643,0.030674495860407856,0.2548719044404707,0.0002378341356462023,0.5330306981936175,6,0,0.9999999999989231,5,5,0,0.9999020024219613,5,0.0016490756577911912,0.220647214649592,9.41294429299184
2017-05-01,0.19232817350119905,0.4784309761883266,0.04526381375842611,0.02910468158163153,0.2548723549704166,-0.001359408358221265,0.5316712898353962,6,0,0.9999999999985008,5,5,0,0.9999605861372176,5,0.0015698142787763311,0.22041064716610703,9.408212943322141
2017-05-02,0.1936995570099419,0.4784308670255053,0.045263535469099205,0.027733801396768492,0.25487223909868517,0.0013092874597512546,0.5329805772951475,6,0,0.9999999999978202,5,5,0,0.9999589969097966,5,0.0013713835087427566,0.2205489187775092,9.410978375550185
2017-05-03,0.1952157086917669,0.4784311455055881,0.045263972524902225,0.026216657589829655,0.25487251568791314,-0.0015380892892778372,0.5314424880058697,6,0,0.9999999999949748,5,5,0,0.9999951561767906,5,0.0015171438069388008,0.2193848264932302,9.387696529864604
