date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K_market,regime_market,max_p_market,G_market,K_macro,regime_macro,max_p_macro,G_macro,turnover
2005-03-08,0.10427604059400848,0.5999775118296442,0.24004377512640432,0.05570267244994292,0.0,0.0009037421144896056,-0.0007709079178184507,5,4,0.9999998542006537,5,5,0,0.9999944955092527,5,2.2868641571929804e-05
2005-03-09,0.10427604059400848,0.5999775118296442,0.24004377512640432,0.05570267244994305,0.0,-0.0069350908125722175,-0.0077059987303906684,5,4,0.9999989690239902,5,5,0,0.9999755326327043,5,6.591949208711867e-17
2005-03-10,0.10427604059400848,0.5999775118296442,0.24004377512640432,0.05570267244994302,0.0,0.0029223213670967196,-0.004783677363293949,5,4,0.9999997804721039,5,5,0,0.999621312071047,5,1.3877787807814457e-17
2005-03-11,0.10426644561665772,0.5999671618554564,0.24003315535155412,0.05573323717633185,0.0,-0.002445489159062026,-0.007229166522355975,5,4,0.9999998835903353,5,5,0,0.9999978332195807,5,3.056472638879662e-05
2005-03-14,0.10425684821473669,0.5999588604008752,0.24002252289866635,0.05576176848572171,0.0,-0.0003658511730784196,-0.007595017695434395,5,4,0.9999936953858263,5,5,0,0.9999994592381334,5,2.853130938992865e-05
2005-03-15,0.10425684821473667,0.5999588604008752,0.24002252289866635,0.055761768485721765,0.0,-0.001775619333452898,-0.009370637028887293,5,4,0.9999951856194282,5,5,0,0.9999997389280686,5,3.469446951953614e-17
2005-03-16,0.10425684821473669,0.5999588604008752,0.24002252289866632,0.05576176848572176,0.0,0.0025722877609869552,-0.006798349267900338,5,4,0.9999947367211001,5,5,0,0.9999999376096436,5,2.42861286636753e-17
2005-03-17,0.10425684821473669,0.5999588604008752,0.2400225228986663,0.055761768485721806,0.0,0.0010881372141990841,-0.005710212053701254,5,4,0.9999794272955107,5,5,0,0.9999999687833336,5,3.8163916471489756e-17
2005-03-18,0.09690378586187703,0.5999674488826395,0.24002137437655888,0.06310739087892459,0.0,-0.0012593689413909841,-0.006969580995092237,5,4,0.9999706749242284,5,5,0,0.9999999903244511,5,0.007354210874967088
2005-03-21,0.09690378586187703,0.5999674488826395,0.24002137437655885,0.06310739087892456,0.0,-0.005652984398057072,-0.01262256539314931,5,4,0.9999513490791089,5,5,0,0.9999999907684087,5,2.7755575615628914e-17
2005-03-22,0.09690141343180884,0.599976947550252,0.2331574408538223,0.06996419816411698,0.0,-0.007766829320008129,-0.02038939471315744,5,4,0.9999928802564624,5,5,0,0.9999999836274028,5,0.0068663059528048034
2005-03-23,0.09689597108495546,0.5999865952826576,0.23155375428242123,0.07156367934996567,0.0,-0.006204763646428886,-0.026594158359586326,5,4,0.9999597743655111,5,5,0,0.9999960183410823,5,0.0016091289182544044
2005-03-24,0.09689780399442172,0.5999816741391045,0.2315551565784366,0.07156536528803714,0.0,0.002062210440491316,-0.02453194791909501,5,4,0.9999999798076945,5,5,0,0.9999103479770995,5,4.921143553097973e-06
2005-03-25,0.09689672191023155,0.5999772686426756,0.23155449313337348,0.07157151631371932,0.0,0.0006441051751271234,-0.023887842743967887,5,4,0.9999495762736778,5,5,0,0.9999910634087968,5,6.151025682167577e-06
2005-03-28,0.09689502231467291,0.5999734427303416,0.23155333161782957,0.07157820333715584,0.0,-0.0023340509491158695,-0.026221893693083757,5,4,0.9999348055448422,5,5,0,0.9999835933806991,5,6.687023436563466e-06
2005-03-29,0.09689506526596263,0.5999708540900425,0.23155323207853198,0.07158084856546301,0.0,0.0009077883523201138,-0.025314105340763643,5,4,0.9998228918999106,5,5,0,0.9999538232063307,5,2.6881795967964583e-06
2005-03-30,0.0968917277790371,0.5999758310485693,0.23154893324134873,0.07158350793104484,0.0,0.0018493714188321227,-0.02346473392193152,5,4,0.9997606850812184,5,5,0,0.9999895017398747,5,7.636324108738213e-06
2005-03-31,0.0968836564563535,0.5999774770806857,0.2315426709412928,0.07159619552166814,0.0,0.007728685384357989,-0.01573604853757353,5,4,0.9994284505436262,5,5,0,0.9999788267128378,5,1.4333622739608198e-05
2005-04-01,0.09688147947270175,0.5999807692206325,0.2315388316870215,0.0715989196196443,0.0,0.0015858908050082484,-0.014150157732565281,5,4,0.9998504971368767,5,5,0,0.9995277774332858,5,6.016237922991385e-06
2005-04-04,0.09687620061214963,0.5999764777317583,0.2315329723206869,0.07161434933540503,0.0,0.0014474254197857715,-0.01270273231277951,5,4,0.9994580773116735,5,5,0,0.9999971092394008,5,1.5429715760795215e-05
2005-04-05,0.09687403594831723,0.5999784102169258,0.2287814183485955,0.0743661354861616,0.0,-0.001619336429201699,-0.01432206874198121,5,4,0.999748898758751,5,5,0,0.9999905146483423,5,0.002753718635923906
2005-04-06,0.09685159597340527,0.5999597949395852,0.2287598574948522,0.07442875159215732,0.0,0.0022292501864646544,-0.012092818555516555,5,4,0.9994161598569296,5,5,0,0.9999893672591331,5,6.261610599578998e-05
2005-04-07,0.09684536039792793,0.5999578701295731,0.2287530397675294,0.0744437297049696,0.0,-0.0034611789080336314,-0.015553997463550186,5,4,0.9866205783334304,5,5,0,0.999954462152916,5,1.4978112812230604e-05
2005-04-08,0.09684314327752144,0.5999636405002703,0.22875081632637376,0.07444239989583437,0.0,-0.0029934646937096595,-0.018547462157259845,5,4,0.9748106680672276,5,5,0,0.9999561184069184,5,5.770370697252836e-06
2005-04-11,0.09684245639938643,0.5999713387328588,0.20967575626979376,0.0935104485979611,0.0,0.0024507752800359663,-0.01609668687722388,5,4,0.8303256482431755,5,5,0,0.9998649669065698,5,0.019075746934715115
2005-04-12,0.09683343214979923,0.599964638075502,0.08545216962663346,0.2177497601480653,0.0,0.006002342746737515,-0.010094344130486365,5,1,0.5766705087701398,5,5,0,0.9996012622180815,5,0.12423931155010423
2005-04-13,0.11975056926491104,0.5077761268922208,1.1366507104883722e-07,0.3724731901777971,0.0,-0.015500529193891187,-0.02559487332437755,5,1,0.9920497378524262,5,5,0,0.999634268492162,5,0.1776405671448436
2005-04-14,0.11974884212427694,0.5077776061228249,2.4597520556282365e-07,0.37247313126586945,1.7451182324039334e-07,0.0034487727213160964,-0.022146100603061453,5,1,0.9980862482390693,5,5,0,0.9984314860937543,5,1.7860525617626423e-06
2005-04-15,0.11974887493789105,0.5077776378318496,1.856445676903633e-07,0.37247316365691674,1.379287749839559e-07,-0.0035255579952418355,-0.02567165859830329,5,1,0.999725290688465,5,5,0,0.9984926707474299,5,9.691368613031828e-08
2005-04-18,0.11974890967559877,0.5077776443122939,1.4573424950974075e-07,0.3724731888243564,1.1145350131610555e-07,-0.005684040473280482,-0.03135569907158377,5,1,0.9963242888812763,5,5,0,0.9999705864731597,5,6.638559177641361e-08
2005-04-19,0.11976248558154563,0.5266062169847632,7.905189112282301e-06,0.3536156977597378,7.694484841151801e-06,0.018412144815611566,-0.012943554255972201,5,1,0.9997661885187361,5,5,0,0.9340823378069122,5,0.018857491064618703
2005-04-20,0.11976368452069855,0.5266074185464565,6.06970411798619e-06,0.35361689797521384,5.929253513022395e-06,0.0031600204101831595,-0.009783533845789042,5,1,0.993736600437955,5,5,0,0.9828998044034039,5,3.6007163223833373e-06
2005-04-21,0.11976459996170023,0.5266083492757281,4.6619550425222345e-06,0.3536178204876609,4.568319868315127e-06,0.0001842751228645842,-0.009599258722924458,5,1,0.9804846636782962,5,5,0,0.9987868458294809,5,2.768682720220323e-06
2005-04-22,0.1706437351311066,0.6000163117060033,0.015806702844339056,0.21352723533119725,6.0149873536531515e-06,0.008433881458204943,-0.001165377264719514,5,4,0.9749569429710339,5,5,0,0.9997802073682133,5,0.14009058515646355
2005-04-25,0.17064928420833514,0.6000186593367599,0.015810322087403204,0.21351367673824867,8.057629253068023e-06,-6.943239017212846e-07,-0.0011660715886212354,5,4,0.9958634964675094,5,5,0,0.9999684351258984,5,1.3558592948630786e-05
2005-04-26,0.17065235393504458,0.6000195355665722,0.015813127596855037,0.2135061624143677,8.820487160564501e-06,-0.0045417201436922785,-0.005707791732313514,5,4,0.9951201273568417,5,5,0,0.9997778343215861,5,7.514323880996837e-06
2005-04-27,0.1706543341661246,0.600019992931254,0.015815667225591624,0.21350078688371615,9.21879331364272e-06,-0.0029990705964522994,-0.008706862328765812,5,4,0.9890528587128836,5,5,0,0.9999468653780986,5,5.3755306515199045e-06
2005-04-28,0.17066261185342727,0.6000307214726126,0.015823011058754607,0.21347234983764193,1.1305777563452654e-05,-0.0011086368113402386,-0.00981549914010605,5,4,0.9966567638120049,5,5,0,0.9999553783893088,5,2.8437046074156574e-05
2005-04-29,0.17067404656705687,0.6000424494295173,0.01583315929611632,0.21343567400735464,1.4670699954811402e-05,0.0004174005548317817,-0.009398098585274269,5,4,0.9970766581578733,5,5,0,0.9999862278228834,5,3.667583028735552e-05
2005-05-02,0.1706730439075502,0.6000346383141888,0.020514043659833045,0.20876926550670424,9.008611723764705e-06,0.0021460922533215205,-0.007252006331952748,5,4,0.9985372676653379,5,5,0,0.9999993694715835,5,0.004680884363716694
2005-05-03,0.17068161814578522,0.6000336504691024,0.02052157919000126,0.20875199793393145,1.1154261179657612e-05,-0.006545406218199978,-0.013797412550152727,5,4,0.99604729599521,5,5,0,0.9999985331561825,5,1.8255417859160004e-05
2005-05-04,0.17068225425488512,0.6000251471168785,0.024745118764906034,0.2045362360287644,1.1243834565980722e-05,0.006743284686473453,-0.007054127863679274,5,4,0.9968761643374734,5,5,0,0.9999956410131308,5,0.004224265257390983
2005-05-05,0.1706902164140536,0.600029567362578,0.024752190210056996,0.2045155552719219,1.2470741389601545e-05,-0.0013705329081039122,-0.008424660771783186,5,4,0.9992137353811713,5,5,0,0.999991959751751,5,2.068075684251667e-05
