date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K,regime,max_p,G,turnover
2023-07-31,0.60000842,0.29181434,0.05127785,0.05682119,0.00007821,0.00222969,0.02102385,6,1,0.99999702,5,0.06138355
2023-08-01,0.60001245,0.23071385,0.05129317,0.11790283,0.00007770,-0.00382617,0.01719767,6,3,0.99968347,5,0.06110099
2023-08-02,0.60000689,0.23071402,0.05129436,0.11790807,0.00007667,-0.01148510,0.00571258,6,3,0.99987158,5,0.00000660
2023-08-03,0.60000707,0.23071498,0.05129413,0.11790943,0.00007438,-0.00055188,0.00516070,6,3,0.99956117,5,0.00000251
2023-08-04,0.60000532,0.23071638,0.05129674,0.11790740,0.00007417,0.00047988,0.00564058,6,3,0.99834362,5,0.00000400
2023-08-07,0.60001816,0.29141633,0.05131232,0.05717629,0.00007690,0.00459067,0.01023125,6,1,0.99995846,5,0.06073111
2023-08-08,0.60001203,0.26287440,0.05131261,0.08572507,0.00007590,-0.00125672,0.00897453,6,3,0.99751539,5,0.02854907
2023-08-09,0.60000868,0.28684439,0.05131171,0.06175881,0.00007641,-0.00344124,0.00553329,6,1,0.99988857,5,0.02397051
2023-08-10,0.60001223,0.28685247,0.05131884,0.06173194,0.00008451,-0.00285287,0.00268042,6,1,0.99979693,5,0.00002687
2023-08-11,0.60001515,0.28686063,0.05132606,0.06170547,0.00009269,-0.00212014,0.00056028,6,1,0.99546397,5,0.00002647
