regime,Days,Frac of Sample,Ann Mean,Ann Vol,Sharpe,Hit Rate,Max DD (within)
0,2937,0.536144578313253,0.03486944060290941,0.040142559178575676,0.8686401992406961,0.5488593803200544,-0.0708354085421935
1,1246,0.22745527564804674,0.06837437750939905,0.05321580772066138,1.2848508824353007,0.5409309791332263,-0.06058929050335293
2,471,0.0859802847754655,-0.0004709305644637534,0.06859731605989323,-0.006865145628330088,0.5286624203821656,-0.06628378357220022
3,68,0.012413289521723256,-0.06575677794500194,0.04895439636950083,-1.3432251814255685,0.5147058823529411,-0.03993975177901332
4,756,0.1380065717415115,0.041000700232207365,0.05256213683812852,0.7800424925355299,0.5317460317460317,-0.06745836570483954
