regime,Days,Frac of Sample,Ann Mean,Ann Vol,Sharpe,Hit Rate,Max DD (within)
0,435,0.07940854326396495,0.03317811101565113,0.06431029196371411,0.5159067079709616,0.5724137931034483,-0.07362971145160513
1,597,0.10898138006571742,0.07343825664705551,0.06930961059460872,1.0595681611399497,0.542713567839196,-0.09578501565304909
2,858,0.1566265060240964,0.007674120185658624,0.08276364170461012,0.09272332666375602,0.5268065268065268,-0.1088075412596865
3,2415,0.4408543263964951,0.027723571042579415,0.07251365422271747,0.38232207905878823,0.5424430641821946,-0.11087614863136608
4,1173,0.21412924424972618,0.07916600856329738,0.06959780135717267,1.1374785843739679,0.5404944586530265,-0.08659132957532867
