,Ann Mean,Ann Mean,Ann Mean,Ann Mean,Ann Mean,Ann Vol,Ann Vol,Ann Vol,Ann Vol,Ann Vol,Sharpe,Sharpe,Sharpe,Sharpe,Sharpe
asset,BOND,GOLD,OIL,SPX,USD,BOND,GOLD,OIL,SPX,USD,BOND,GOLD,OIL,SPX,USD
regime,,,,,,,,,,,,,,,
0,0.04975596818253554,-0.02061107315386562,0.09443114035614424,0.08237555232178781,0.015214312480192036,0.06226314868753599,0.11993186723769979,0.2505377266033471,0.12230681318551058,0.04866095301531944,0.7991238675100257,-0.17185651844322045,0.37691385499656993,0.6735156462366781,0.31265956660162963
1,0.04932955069899799,0.16526263879021813,-0.06390153709544687,0.10067228642079575,0.052703056232327634,0.061355086610118625,0.14390047386299842,0.2868017334724269,0.11027513005304004,0.057031531918856154,0.8040009952632454,1.1484509699916468,-0.22280736005938528,0.9129192264146457,0.9241038151896915
2,0.0370073408167537,0.01355411515760855,0.04619333220703426,0.013105040748045822,0.0211426047441667,0.10682999657852661,0.23567469889169942,0.7223711839623693,0.33470763821493904,0.09314322077381025,0.34641338577176717,0.05751196552429724,0.06394680910948494,0.0391536949020272,0.22699026905575417
3,0.01008859885483615,0.10566487166511478,-0.002772694976837048,0.07665356343972385,0.020994450616385607,0.06222443561402513,0.16261325387263395,0.28558657209377175,0.12009798617187037,0.05813262569363516,0.16213242844684353,0.6497924932236845,-0.00970877221750692,0.6382585244187702,0.361147468669805
4,0.051240074886093855,0.18744133889387454,0.05928006104951996,0.12277235816746265,-0.055510633338657606,0.07879427872335604,0.16030882945841524,0.4125361687186547,0.20618598666494367,0.06324729898368536,0.6503019726342819,1.169251497419845,0.14369663933624288,0.5954447251886724,-0.8776759518691315
