regime,Days,Frac of Sample,Ann Mean,Ann Vol,Sharpe,Hit Rate,Max DD (within)
0,4143,0.7562979189485214,0.04303925391593772,0.07489027116231065,0.5746975307734993,0.5447743181269611,-0.14178867640500892
1,7,0.0012778386272362175,-0.38370546660900956,0.03902836869000976,-9.831450288293198,0.2857142857142857,-0.011426580597739155
4,1328,0.24242424242424243,0.04739822911979285,0.09045463714818257,0.5239999917543773,0.536144578313253,-0.15722035820661795
