regime,Days,Frac of Sample,Ann Mean,Ann Vol,Sharpe,Hit Rate,Max DD (within)
0,4143,0.7562979189485214,0.043033234018260536,0.07488746657011622,0.5746386677130952,0.5447743181269611,-0.14178867013639807
1,7,0.0012778386272362175,-0.38398927562144997,0.03905906880450607,-9.830988996264828,0.2857142857142857,-0.011435127407646295
4,1328,0.24242424242424243,0.04740151258763269,0.09045333950056289,0.5240438092099156,0.536144578313253,-0.1571962336887388
