"date","stock_bond_corr"
1962-11-07,0.0562157876294858
1962-11-08,0.0573462147368806
1962-11-09,0.0553213384571726
1962-11-12,0.0553213384571726
1962-11-13,0.0553213384571726
1962-11-14,0.0583202460817402
1962-11-15,0.0582713960492378
1962-11-16,0.0600833215698334
1962-11-19,0.0599756198439854
1962-11-20,0.0600178426441776
1962-11-21,0.0584635016100686
1962-11-22,0.0584635016100686
1962-11-23,0.0584635016100686
1962-11-26,0.0579140071366493
1962-11-27,0.0563536033704646
1962-11-28,0.0564251399900958
1962-11-29,0.0564896211284573
1962-11-30,0.0564587841952908
1962-12-03,0.0553323776778024
1962-12-04,0.058087417830612
1962-12-05,0.0570115757544914
1962-12-06,0.0566768756760952
1962-12-07,0.0560390289854346
1962-12-10,0.0583247158892982
1962-12-11,0.0579533014446532
1962-12-12,0.0566938230729542
1962-12-13,0.0566327044627592
1962-12-14,0.0559346677507712
1962-12-17,0.0568328487585181
1962-12-18,0.0583979967228651
1962-12-19,0.0605029919528667
1962-12-20,0.0595272307193192
1962-12-21,0.060277678621717
1962-12-24,0.0598867267487627
1962-12-25,0.0598867267487627
1962-12-26,0.0598867267487627
1962-12-27,0.0593928855863655
1962-12-28,0.0598733342962476
1962-12-31,0.0605425938923332
1963-01-01,0.0605425938923332
1963-01-02,0.0605425938923332
1963-01-03,0.0568150073971
1963-01-04,0.0612079113603284
1963-01-07,0.0610798352111354
1963-01-08,0.0565807492899739
1963-01-09,0.0561227520417817
1963-01-10,0.0556075909876479
1963-01-11,0.0550363750695019
1963-01-14,0.0563831601222271
1963-01-15,0.0565139806776742
1963-01-16,0.0563318390514889
1963-01-17,0.0595882075275407
1963-01-18,0.0600195448392824
1963-01-21,0.0604564979577916
1963-01-22,0.0610962052005113
1963-01-23,0.0611390522643648
1963-01-24,0.0611736848611065
1963-01-25,0.0605219178087396
1963-01-28,0.0616799645346809
1963-01-29,0.061684973393528
1963-01-30,0.0615654847971927
1963-01-31,0.0628140813598342
1963-02-01,0.0632517583183788
1963-02-04,0.0628288294064676
1963-02-05,0.0626859623024172
1963-02-06,0.063708355624384
1963-02-07,0.0636612314702792
1963-02-08,0.0636663975905716
1963-02-11,0.0622946613656272
1963-02-12,0.0622946613656272
1963-02-13,0.0622946613656272
1963-02-14,0.0615425002377994
1963-02-15,0.0615564439725499
1963-02-18,0.0615761201111828
1963-02-19,0.0595005605294769
1963-02-20,0.0582969545377941
1963-02-21,0.0586644123719695
1963-02-22,0.0586644123719695
1963-02-25,0.0586644123719695
1963-02-26,0.0586692830283386
1963-02-27,0.058567465501502
1963-02-28,0.0605604327328619
1963-03-01,0.0610061094710409
1963-03-04,0.0588215713102297
1963-03-05,0.0586243743667923
1963-03-06,0.0590682948138152
1963-03-07,0.0590888180840107
1963-03-08,0.0591022091103531
1963-03-11,0.0591241463355744
1963-03-12,0.0591447814088731
1963-03-13,0.0591684917208117
1963-03-14,0.0591051163315914
1963-03-15,0.059128301774807
1963-03-18,0.059062296274336
1963-03-19,0.0590421934059938
1963-03-20,0.0590552609220029
1963-03-21,0.0590430531369363
1963-03-22,0.0601900706575308
1963-03-25,0.0603063565537386
1963-03-26,0.0615346358871845
1963-03-27,0.0615429891629662
1963-03-28,0.0615338216559432
1963-03-29,0.0614515547667247
1963-03-31,0.0614515547667247
1963-04-01,0.0614628979284149
1963-04-02,0.0614718261767783
1963-04-03,0.0614538982786845
1963-04-04,0.0598379708544802
1963-04-05,0.0598399281679777
1963-04-08,0.061274535150286
1963-04-09,0.0610796549571045
1963-04-10,0.0600743425329266
1963-04-11,0.0600454559229569
1963-04-12,0.0600454559229569
1963-04-15,0.0600454559229569
1963-04-16,0.0598106645167228
1963-04-17,0.0597881436288004
1963-04-18,0.0597864587302903
1963-04-19,0.0575234944976355
1963-04-22,0.0575300566001996
1963-04-23,0.057539998590311
1963-04-24,0.056911647689677
1963-04-25,0.0567208899048416
1963-04-26,0.0567155985360462
1963-04-29,0.0567116007020916
1963-04-30,0.0567240625619449
1963-05-01,0.0561641443716182
1963-05-02,0.0561799636098655
1963-05-03,0.0564960471155095
1963-05-06,0.0577697391187901
1963-05-07,0.0579432129991621
1963-05-08,0.0596255668864603
1963-05-09,0.0606338050852119
1963-05-10,0.0606490634257381
1963-05-13,0.0606898365538448
1963-05-14,0.0613480382913427
1963-05-15,0.0613686154991183
1963-05-16,0.0617858931795499
1963-05-17,0.061955078253532
1963-05-20,0.0609442917692442
1963-05-21,0.0603670715479579
1963-05-22,0.060368797477726
1963-05-23,0.0602537940218178
1963-05-24,0.0597256565718848
1963-05-27,0.0597078357138985
1963-05-28,0.0601265476137825
1963-05-29,0.0601330731224098
1963-05-30,0.0601330731224098
1963-05-31,0.0601330731224098
1963-06-03,0.0594364784798118
1963-06-04,0.0594380990944595
1963-06-05,0.0594213795722472
1963-06-06,0.0595720538226826
1963-06-07,0.0595567035274614
1963-06-10,0.0594824799426538
1963-06-11,0.0591532992929689
1963-06-12,0.0602375689153153
1963-06-13,0.0602209709478047
1963-06-14,0.0602229254524447
1963-06-17,0.0593097964075926
1963-06-18,0.0593131593764655
1963-06-19,0.0593163314961328
1963-06-20,0.059311808740514
1963-06-21,0.0593119955289695
1963-06-24,0.0593097606702503
1963-06-25,0.0592972497923514
1963-06-26,0.0591819790077704
1963-06-27,0.0591413448608902
1963-06-28,0.0591368995654909
1963-06-30,0.0591368995654909
1963-07-01,0.0576045913649614
1963-07-02,0.060956755977096
1963-07-03,0.0609175984110493
1963-07-04,0.0609175984110493
1963-07-05,0.0609175984110493
1963-07-08,0.0595102850973582
1963-07-09,0.0585710218749542
1963-07-10,0.058910605100715
1963-07-11,0.0585475301747095
1963-07-12,0.0588041095810722
1963-07-15,0.0599186832500643
1963-07-16,0.05991634866279
1963-07-17,0.0593170716192953
1963-07-18,0.0604362012545759
1963-07-19,0.0604274239668109
1963-07-22,0.0603659070724065
1963-07-23,0.0603670599827032
1963-07-24,0.0591952798453169
1963-07-25,0.0591952277987976
1963-07-26,0.0573532168602499
1963-07-29,0.0573584907557089
1963-07-30,0.0589560455523201
1963-07-31,0.0589487207851999
1963-08-01,0.0590362646270066
1963-08-02,0.0590394309824135
1963-08-05,0.0590287649958979
1963-08-06,0.0603006821565794
1963-08-07,0.0597039827007996
1963-08-08,0.0594675433062117
1963-08-09,0.0594475117152477
1963-08-12,0.0597568374893844
1963-08-13,0.0603084356645869
1963-08-14,0.060302793769756
1963-08-15,0.0593877396092479
1963-08-16,0.0590312401177881
1963-08-19,0.0591040308553868
1963-08-20,0.059100533058229
1963-08-21,0.0588468033582338
1963-08-22,0.058847336866651
1963-08-23,0.0588492042597348
1963-08-26,0.0588527005727791
1963-08-27,0.0588040667292438
1963-08-28,0.0587771388844204
1963-08-29,0.0590932393725972
1963-08-30,0.0599818769984891
1963-08-31,0.0599818769984891
1963-09-02,0.0599818769984891
1963-09-03,0.0599818769984891
1963-09-04,0.0599165136215545
1963-09-05,0.0632448510090703
1963-09-06,0.0628062083527578
1963-09-09,0.0627936199707113
1963-09-10,0.0627577004866731
1963-09-11,0.0627479656022776
1963-09-12,0.062747647456336
1963-09-13,0.0627474688828123
1963-09-16,0.0627458496902273
1963-09-17,0.0627451261754492
1963-09-18,0.0635093645715287
1963-09-19,0.0634744520704564
1963-09-20,0.0632150302348972
1963-09-23,0.0631888671078693
1963-09-24,0.0640362771160977
1963-09-25,0.0640010966093891
1963-09-26,0.0639207276974115
1963-09-27,0.0642272540058144
1963-09-30,0.0641852292931308
1963-10-01,0.0641324263018452
1963-10-02,0.0641317903119082
1963-10-03,0.0640782471994462
1963-10-04,0.0641150700721965
1963-10-07,0.0641102126621546
1963-10-08,0.0638338584445424
1963-10-09,0.0626920388829395
1963-10-10,0.0626916596783797
1963-10-11,0.0626898298407647
1963-10-14,0.0626892483770278
1963-10-15,0.0629355652613365
1963-10-16,0.0628609825590349
1963-10-17,0.0635707267634368
1963-10-18,0.0635685924843483
1963-10-21,0.0635664703536275
1963-10-22,0.0645697122464426
1963-10-23,0.0646555440816478
1963-10-24,0.0638632697735617
1963-10-25,0.0655857953038906
1963-10-28,0.0655323552662035
1963-10-29,0.0654570436394801
1963-10-30,0.0637002195338146
1963-10-31,0.0641948135392395
1963-11-01,0.0641950153604981
1963-11-04,0.0641806494291732
1963-11-05,0.0641806494291732
1963-11-06,0.0641806494291732
1963-11-07,0.0641584116537814
1963-11-08,0.0633184304102053
1963-11-11,0.0633184304102053
1963-11-12,0.0633184304102053
1963-11-13,0.0631183150862966
1963-11-14,0.0653601625455943
1963-11-15,0.0667726302590521
1963-11-18,0.0667171685028631
1963-11-19,0.0664826114350405
1963-11-20,0.0646552634155387
1963-11-21,0.0620527811458052
1963-11-22,0.0663512688487165
1963-11-25,0.0663512688487165
1963-11-26,0.0663512688487165
1963-11-27,0.066347291491605
1963-11-28,0.066347291491605
1963-11-29,0.066347291491605
1963-11-30,0.066347291491605
1963-12-02,0.0673703718361782
1963-12-03,0.0672661096392546
1963-12-04,0.0672586369942263
1963-12-05,0.0683763150643982
1963-12-06,0.0683636588888196
1963-12-09,0.0683991584848975
1963-12-10,0.068398779078716
1963-12-11,0.0678727481607262
1963-12-12,0.0678724130204553
1963-12-13,0.0682234451459695
1963-12-16,0.0692845044014159
1963-12-17,0.0692321693900981
1963-12-18,0.0692328699047356
1963-12-19,0.0697242750108773
1963-12-20,0.0694240696358774
1963-12-23,0.0693939539318279
1963-12-24,0.0693834511198638
1963-12-25,0.0693834511198638
1963-12-26,0.0693834511198638
1963-12-27,0.0693765590937726
1963-12-30,0.0690196509458185
1963-12-31,0.0689664168816959
1964-01-01,0.0689664168816959
1964-01-02,0.0689664168816959
1964-01-03,0.0691177309981894
1964-01-06,0.0694971184220356
1964-01-07,0.0693916519074015
1964-01-08,0.0712977687809939
1964-01-09,0.0712700429584137
1964-01-10,0.0712711206483026
1964-01-13,0.0712715695271464
1964-01-14,0.071261456723996
1964-01-15,0.0712341700092563
1964-01-16,0.0713921114064748
1964-01-17,0.0713914575383752
1964-01-20,0.071687790086756
1964-01-21,0.0716722114071386
1964-01-22,0.0716266207210278
1964-01-23,0.0716238495635127
1964-01-24,0.0716013782815302
1964-01-27,0.0716021851023938
1964-01-28,0.0715046745755523
1964-01-29,0.0714792011979636
1964-01-30,0.0712617293477855
1964-01-31,0.0703954847959092
1964-02-03,0.070396258342243
1964-02-04,0.0703969566002533
1964-02-05,0.0703970544497566
1964-02-06,0.0699216667093983
1964-02-07,0.069904558369284
1964-02-10,0.0699040866335197
1964-02-11,0.0698835121924353
1964-02-12,0.0698835121924353
1964-02-13,0.0698835121924353
1964-02-14,0.0698839505534833
1964-02-17,0.0698841868404774
1964-02-18,0.0698838475227733
1964-02-19,0.070041352880541
1964-02-20,0.0700385535972094
1964-02-21,0.0700385535972094
1964-02-24,0.0700385535972094
1964-02-25,0.0700384262550962
1964-02-26,0.0700269579887464
1964-02-27,0.0687736482792696
1964-02-28,0.0691480984416149
1964-02-29,0.0691480984416149
1964-03-02,0.0687062729049963
1964-03-03,0.0692268130808965
1964-03-04,0.0688671210211005
1964-03-05,0.0688673340809218
1964-03-06,0.0688456689239884
1964-03-09,0.0688654469138527
1964-03-10,0.0688415641278933
1964-03-11,0.069579253352265
1964-03-12,0.0695698101425899
1964-03-13,0.0696717099508597
1964-03-16,0.0696309402035709
1964-03-17,0.0699867449246628
1964-03-18,0.0700868082945705
1964-03-19,0.0698850503746063
1964-03-20,0.0690148088868964
1964-03-23,0.0690139451516394
1964-03-24,0.0686832690362117
1964-03-25,0.068665024950951
1964-03-26,0.0681146267103246
1964-03-27,0.0681146267103246
1964-03-30,0.0681146267103246
1964-03-31,0.0686804636815395
1964-04-01,0.0686542428170055
1964-04-02,0.0695729406196566
1964-04-03,0.0700424613794497
1964-04-06,0.070036331648932
1964-04-07,0.0700401851338787
1964-04-08,0.0696594078155886
1964-04-09,0.0696613986681753
1964-04-10,0.0696500441014183
1964-04-13,0.0694491572765404
1964-04-14,0.069875856092577
1964-04-15,0.069616184832094
1964-04-16,0.0696083091299905
1964-04-17,0.0702901834185446
1964-04-20,0.0702925578045953
1964-04-21,0.0701699373022464
1964-04-22,0.0701721050256067
1964-04-23,0.0701757397085309
1964-04-24,0.0701406222895689
1964-04-27,0.0701339023712334
1964-04-28,0.0700528673738823
1964-04-29,0.0704514822658034
1964-04-30,0.0704530158130203
1964-05-01,0.0703323368778941
1964-05-04,0.0703029477451582
1964-05-05,0.0702556786223929
1964-05-06,0.0702420234282173
1964-05-07,0.0702366014151516
1964-05-08,0.070744653683494
1964-05-11,0.070926590298614
1964-05-12,0.0709063848864478
1964-05-13,0.0709068878986688
1964-05-14,0.0709086614992584
1964-05-15,0.0708908429529699
1964-05-18,0.0708796404732252
1964-05-19,0.0708642876150206
1964-05-20,0.0715625323944348
1964-05-21,0.0715607606193981
1964-05-22,0.0715594926217609
1964-05-25,0.0715594926217609
1964-05-26,0.0715594926217609
1964-05-27,0.0715615462523443
1964-05-28,0.071755546130609
1964-05-29,0.071755546130609
1964-05-31,0.071755546130609
1964-06-01,0.071755546130609
1964-06-02,0.0717435168440797
1964-06-03,0.0717446301206329
1964-06-04,0.071660630770153
1964-06-05,0.0708281745321228
1964-06-08,0.0708175787205539
1964-06-09,0.0696371231626704
1964-06-10,0.0696114493452485
1964-06-11,0.0701761143061429
1964-06-12,0.0701781306454257
1964-06-15,0.0701411362227795
1964-06-16,0.0700943743146541
1964-06-17,0.0700517266926318
1964-06-18,0.070064421873336
1964-06-19,0.0698196793562426
1964-06-22,0.0693155348373763
1964-06-23,0.0693053970244438
1964-06-24,0.0692845796901077
1964-06-25,0.0692772996653576
1964-06-26,0.0692612200703963
1964-06-29,0.0692517561964781
1964-06-30,0.069250228657416
1964-07-01,0.0691835621763386
1964-07-02,0.0691590157856331
1964-07-03,0.0691590157856331
1964-07-06,0.0691590157856331
1964-07-07,0.0688446103029856
1964-07-08,0.068844714796848
1964-07-09,0.0691294719888964
1964-07-10,0.0693633898097662
1964-07-13,0.0693648287280266
1964-07-14,0.0693636675181548
1964-07-15,0.0693426880792816
1964-07-16,0.0693194973404138
1964-07-17,0.0699863159197349
1964-07-20,0.0687494991352868
1964-07-21,0.0694486685972721
1964-07-22,0.0693666453654736
1964-07-23,0.0694268540330923
1964-07-24,0.0694276972388715
1964-07-27,0.0694193509157577
1964-07-28,0.0694196018910837
1964-07-29,0.0694165170520016
1964-07-30,0.0690402447499842
1964-07-31,0.0690362967840412
1964-08-03,0.0690372866340617
1964-08-04,0.0689049243552944
1964-08-05,0.0688981514084325
1964-08-06,0.070337884278907
1964-08-07,0.0713038464391858
1964-08-10,0.0713055192325647
1964-08-11,0.0712280125126565
1964-08-12,0.0711866691327608
1964-08-13,0.0706579237432983
1964-08-14,0.0706593890907926
1964-08-17,0.0706591688170443
1964-08-18,0.070657761464163
1964-08-19,0.0706594126023521
1964-08-20,0.0706488888918798
1964-08-21,0.0706421593421247
1964-08-24,0.0706433162659774
1964-08-25,0.0696312841503368
1964-08-26,0.0696333480792732
1964-08-27,0.0695972560958002
1964-08-28,0.0701251050401774
1964-08-31,0.0701272882411509
1964-09-01,0.0700949709632656
1964-09-02,0.0703115319679549
1964-09-03,0.0702918511891302
1964-09-04,0.0702777936383497
1964-09-07,0.0702777936383497
1964-09-08,0.0702777936383497
1964-09-09,0.0702658160946726
1964-09-10,0.0702636219117443
1964-09-11,0.0702313932133913
1964-09-14,0.0702326327352257
1964-09-15,0.0702341395473073
1964-09-16,0.0697141736599199
1964-09-17,0.0685382434846517
1964-09-18,0.0685344865283922
1964-09-21,0.0677297515888828
1964-09-22,0.0677289125360501
1964-09-23,0.0677284407282188
1964-09-24,0.0677248248247407
1964-09-25,0.0677126063245461
1964-09-28,0.067336167759752
1964-09-29,0.0672162706623134
1964-09-30,0.0672174709694274
1964-10-01,0.0672187916628793
1964-10-02,0.0672006822907724
1964-10-05,0.0685015876885333
1964-10-06,0.0683849521432031
1964-10-07,0.068384861820278
1964-10-08,0.0683702465385462
1964-10-09,0.0683609327001116
1964-10-12,0.0683609327001116
1964-10-13,0.0683609327001116
1964-10-14,0.0683617646503915
1964-10-15,0.0672431873113513
1964-10-16,0.0682597182838344
1964-10-19,0.0682552354331184
1964-10-20,0.0677404557685556
1964-10-21,0.0678801081098148
1964-10-22,0.0678811110020397
1964-10-23,0.0678703142280975
1964-10-26,0.0678715977373358
1964-10-27,0.0678554175978639
1964-10-28,0.0684303849649723
1964-10-29,0.0683349835541201
1964-10-30,0.0683303362484556
1964-10-31,0.0683303362484556
1964-11-02,0.0676792241770524
1964-11-03,0.0676792241770524
1964-11-04,0.0676792241770524
1964-11-05,0.0676789921923372
1964-11-06,0.0676773727762369
1964-11-09,0.0676778947436092
1964-11-10,0.0683224251091658
1964-11-11,0.0683224251091658
1964-11-12,0.0683224251091658
1964-11-13,0.0683157682567541
1964-11-16,0.0682823409974082
1964-11-17,0.0689320289972603
1964-11-18,0.0689239015336008
1964-11-19,0.0689858470785116
1964-11-20,0.0689831551512905
1964-11-23,0.0655182542964715
1964-11-24,0.0655165675284311
1964-11-25,0.0649256260275418
1964-11-26,0.0663160919219109
1964-11-27,0.0622474767088893
1964-11-30,0.0685285123289834
1964-12-01,0.069812818063246
1964-12-02,0.0693258680173495
1964-12-03,0.0695804474745014
1964-12-04,0.0686953494791116
1964-12-07,0.0687390491581554
1964-12-08,0.0701820041717559
1964-12-09,0.0733761572187895
1964-12-10,0.071716259100769
1964-12-11,0.0718931583886919
1964-12-14,0.0714527087026221
1964-12-15,0.0713284291518279
1964-12-16,0.0746524589265639
1964-12-17,0.0749147958405928
1964-12-18,0.0757757096342374
1964-12-21,0.0755902826614233
1964-12-22,0.0762196572330259
1964-12-23,0.0764991300331945
1964-12-24,0.0782673439162669
1964-12-25,0.0793533231953787
1964-12-28,0.0807845522498966
1964-12-29,0.0809736029005978
1964-12-30,0.082055555718272
1964-12-31,0.0818718447803446
1965-01-01,0.0818845570974152
1965-01-04,0.0815313392301098
1965-01-05,0.0814879871810981
1965-01-06,0.08146639057033
1965-01-07,0.0814273216351162
1965-01-08,0.0822409904933795
1965-01-11,0.0822373998994693
1965-01-12,0.0880229791809151
1965-01-13,0.0921382912821635
1965-01-14,0.0906156324098277
1965-01-15,0.0905770388534557
1965-01-18,0.0905528054318709
1965-01-19,0.0883967371279491
1965-01-20,0.0881510957876543
1965-01-21,0.0884951820971543
1965-01-22,0.0898453800315499
1965-01-25,0.0900095780473665
1965-01-26,0.0910809389386286
1965-01-27,0.0917083754678478
1965-01-28,0.0914784221940223
1965-01-29,0.0942361095463003
1965-01-31,0.0942361095463003
1965-02-01,0.0955377381532019
1965-02-02,0.095589709319944
1965-02-03,0.096774318962769
1965-02-04,0.0959314369319627
1965-02-05,0.0946978750001871
1965-02-08,0.095358641144899
1965-02-09,0.095032023396382
1965-02-10,0.0941678255587845
1965-02-11,0.0933465215235875
1965-02-12,0.0928990887868383
1965-02-15,0.0932869551342595
1965-02-16,0.097337934683428
1965-02-17,0.0978960145071551
1965-02-18,0.0979262931646067
1965-02-19,0.0981738518510875
1965-02-22,0.0940949870751085
1965-02-23,0.0940817517174331
1965-02-24,0.0909262027160514
1965-02-25,0.0876065692223016
1965-02-26,0.08310046136089
1965-02-28,0.08310046136089
1965-03-01,0.0829054545770451
1965-03-02,0.0865773251002237
1965-03-03,0.0869321736761905
1965-03-04,0.0902784420912236
1965-03-05,0.0878395535769017
1965-03-08,0.0884556269847523
1965-03-09,0.0868628027569341
1965-03-10,0.08785748005794
1965-03-11,0.0881426298176869
1965-03-12,0.087320851359864
1965-03-15,0.0872206829059688
1965-03-16,0.0872327922179344
1965-03-17,0.0877430715406034
1965-03-18,0.090098430409642
1965-03-19,0.0921856461922672
1965-03-22,0.085913819928039
1965-03-23,0.086092530629938
1965-03-24,0.0872512778637247
1965-03-25,0.0858634118257447
1965-03-26,0.0844417095552468
1965-03-29,0.0854115682575588
1965-03-30,0.0847178575301776
1965-03-31,0.0822004715833786
1965-04-01,0.0740018281506477
1965-04-02,0.0763009216879531
1965-04-05,0.0733887292576064
1965-04-06,0.0696755951456774
1965-04-07,0.0627130558610251
1965-04-08,0.0613752352558326
1965-04-09,0.0636140385233973
1965-04-12,0.0677216477675615
1965-04-13,0.0685782505752463
1965-04-14,0.0640537257139993
1965-04-15,0.0553260886461798
1965-04-16,0.0535148875527204
1965-04-19,0.0451998740217338
1965-04-20,0.0318198734081484
1965-04-21,0.011171969292937
1965-04-22,0.0111069308457503
1965-04-23,0.0110985974023181
1965-04-26,0.00989168847759921
1965-04-27,0.000185919695706495
1965-04-28,-0.000974794371905093
1965-04-29,-0.00079059748351645
1965-04-30,-0.000970707753415312
1965-05-03,-0.000875742325525093
1965-05-04,0.00121235526098646
1965-05-05,-0.00622728475927935
1965-05-06,-0.00230881387266757
1965-05-07,0.015396392104424
1965-05-10,0.023876565944963
1965-05-11,0.0257454326941635
1965-05-12,0.0280620257572277
1965-05-13,0.0248137293367076
1965-05-14,0.0119715573604229
1965-05-17,0.011910922382343
1965-05-18,0.0190432919051499
1965-05-19,0.0208968184567989
1965-05-20,0.0224291066088704
1965-05-21,0.00323453471162824
1965-05-24,-0.000103209003261163
1965-05-25,4.51698872994056e-05
1965-05-26,0.000198433014541983
1965-05-27,0.000258098091408193
1965-05-28,0.00208438220340026
1965-05-31,0.00939085541439045
1965-06-01,0.0036278890095248
1965-06-02,0.0142986970072802
1965-06-03,0.0230205900111317
1965-06-04,0.0215617948462053
1965-06-07,0.0215563433012315
1965-06-08,0.021756348847724
1965-06-09,0.034101786771704
1965-06-10,0.0306680721343087
