"date","wasserstein_hmm","equal_weight","sixty_forty","spx_bh"
2023-11-21,0.00285232788660862,0.00284282621561092,-0.000696019849482354,-0.00202297593175693
2023-11-22,-0.00149810818635315,-0.00197868064404254,0.00230233740068684,0.00405290509431389
2023-11-24,-0.00224886167125708,-0.00298753524399986,-0.00171738955933201,0.000596695609644371
2023-11-27,0.000110584034404128,-0.000391379430853611,0.00184954153504471,-0.00195606931689873
2023-11-28,0.00645530801530582,0.00671971006572587,0.00234776988849532,0.000979638528050941
2023-11-29,0.00412339011511137,0.00486494087035521,0.00152550706887951,-0.000946696615102383
2023-11-30,-0.00511306584080228,-0.00629711237744726,0.000301238090351674,0.00377693126499423
2023-12-01,0.00444969270724192,0.0032758981883565,0.00727028663168596,0.0058565589538464
2023-12-04,-0.00809655415940529,-0.00763402077672408,-0.00491616357479785,-0.00542318806382625
2023-12-05,-0.00113867734691666,-0.00133464290459049,0.0024676093193154,-0.000569031593935065
2023-12-06,-0.00588928349465191,-0.00727117937003605,-0.000697563167400972,-0.00391385194494376
2023-12-07,0.00199520866985443,0.00161188547603128,0.00417020175171956,0.00793661068482265
2023-12-08,0.000932661327471624,0.00190016960000081,-0.000136447676302965,0.00408713414650386
2023-12-11,-0.000606289146924147,-0.000334824958891744,0.00239262265761226,0.00391681354778051
2023-12-12,-0.00538703118597463,-0.00709336944065511,0.00360373835877006,0.00458881279569212
2023-12-13,0.0117890755645183,0.0117529696412261,0.0140385887220962,0.0135583451750207
2023-12-14,0.00698661616793712,0.0070189028465542,0.00489741054314585,0.00264356518515463
2023-12-15,-0.000765599154132051,-0.000742877819816457,-0.000379043418572778,-7.62524004489507e-05
2023-12-18,0.00411824836923786,0.00412370047172494,0.00183491442964971,0.00451812226340031
2023-12-19,0.00571432678904013,0.00571977224938829,0.0042605889186035,0.00584926745082015
2023-12-20,-0.00388767460784814,-0.00384428187118777,-0.00692160721680217,-0.0147931479653067
2023-12-21,0.00257208614037911,0.00252305006588811,0.00552665833678603,0.0102487693072728
2023-12-22,3.45110771484439e-06,-3.15591966152163e-05,0.000621084833275276,0.00165868215275999
2023-12-26,0.00635866493605418,0.00642258776077132,0.00278308877286655,0.00422276104697872
2023-12-27,-0.00188974673526958,-0.00200135889248987,0.00396240703921507,0.00142943561642284
2023-12-28,-0.0061593763173238,-0.00630414521729952,-0.00130652391944288,0.000370106110327839
2023-12-29,-0.00256573421660522,-0.00259171870546089,-0.0026930861456858,-0.00283047703673489
2024-01-02,-0.00329186873666552,-0.00332239330368722,-0.00490264287065294,-0.00567666079972184
2024-01-03,0.00479004530506564,0.00507896163018273,-0.00387234889409633,-0.00804861832719794
2024-01-04,-0.00347983226497404,-0.00352152787321476,-0.00447800580690334,-0.003434271663318
2024-01-05,0.00380243539481191,0.00393906195713605,-0.000371281694200931,0.00182402163943429
2024-01-08,-0.00582462743127467,-0.00623004254468071,0.00974985709233351,0.0140159454363538
2024-01-09,0.00317049286836515,0.00330113360070401,-0.00105472193454084,-0.00147899385231831
2024-01-10,-0.00234164473348702,-0.002485346816567,0.00276200640935436,0.00564998065049593
2024-01-11,0.00458583616090208,0.00472032473177082,0.00172852626680893,-0.00067128083696133
2024-01-12,0.00392597682222468,0.00395010527601594,0.00153262762559017,0.000750693753033715
2024-01-16,-0.00478023254153623,-0.00481800881171886,-0.0054984492212764,-0.00373831905235633
2024-01-17,-0.00194899454643835,-0.00180659804182861,-0.0046808936491896,-0.00563273127110797
2024-01-18,0.00639847439443058,0.00643778355229339,0.00437616887472743,0.00876672072624274
2024-01-19,0.00221710586347809,0.00208079032504944,0.00738520140748591,0.0122383082325488
2024-01-22,0.002787362267855,0.00287601793800674,0.00253512116851766,0.00219192118723122
2024-01-23,0.00130878280034649,0.00127553278053831,0.000740861096874923,0.00291711534076455
2024-01-24,-0.0002269028529436,-0.000129245303919223,-0.000651603240793008,0.000811598976216743
2024-01-25,0.00787631347781602,0.00801746144667641,0.00487557341154634,0.00524657813497953
2024-01-26,0.0016696477979635,0.00176747158166588,-0.00110661348543495,-0.000651997755426237
2024-01-29,0.0013969180881939,0.00121569747864942,0.00691078411354056,0.00752836550524627
2024-01-30,0.00229768909871521,0.00238225849588645,0.000183448387596385,-0.000600830396980001
2024-01-31,-0.00643119819522312,-0.0064867276043409,-0.00641080171188193,-0.0162368517407323
2024-02-01,-0.000180550700924683,-0.000507442137254622,0.00991966040841099,0.0124162861140498
2024-02-02,-0.00491367997403505,-0.00516527555401165,0.00113700494067395,0.0106277707226319
2024-02-05,-0.00076431842156309,-0.000654161959113431,-0.00582684639978233,-0.00319142470928391
2024-02-06,0.00380304536635965,0.00384793807732242,0.00353471098220872,0.00230774593174843
2024-02-07,0.00278466430333594,0.00278165784755533,0.00420920508427294,0.0082076825940085
2024-02-08,0.00522823249792689,0.00545450941596339,-0.000965469623915638,0.000570420540091376
2024-02-09,0.00031320954030898,0.000285144602528753,0.00271658521911355,0.00572591712879422
2024-02-12,0.000853678393013266,0.000915714131705325,-0.000188985020829691,-0.000949404142652099
2024-02-13,-0.00488150810111313,-0.004685733292526,-0.0126839478435201,-0.013768609419845
2024-02-14,-0.000675118189827621,-0.00087128670993435,0.00721436086684122,0.00953416830421716
2024-02-15,0.00576949308005593,0.00584606096408429,0.00458892888711446,0.00580437267404044
2024-02-16,0.000434319200169538,0.000525555917633991,-0.00463471226448107,-0.0048150435759613
2024-02-20,-0.00259004461076887,-0.00265501465505151,-0.00293195405743063,-0.0060234264658181
2024-02-21,0.00148390679500066,0.0015519275251072,-0.000521926560037756,0.00126340149510362
2024-02-22,0.00551075865392007,0.00537714939836764,0.0125843738638967,0.020902888666404
2024-02-23,-0.00217608102061874,-0.00236211418053625,0.00204194543980698,0.000347887026501681
2024-02-26,0.000420305704877483,0.00054533065213116,-0.00287224997766096,-0.00379393924466775
2024-02-27,0.0026164679060665,0.00271491579685126,0.00012745762969395,0.00170489553872066
2024-02-28,0.00028170749540814,0.000272841299853788,0.000453201654462632,-0.00165953132111163
2024-02-29,0.00226910076090495,0.00219423354392161,0.00393660079242402,0.00521547045579851
2024-03-01,0.0101398826724688,0.0102118558678582,0.00660752945231557,0.00797593643338779
2024-03-04,9.13311957273186e-05,-2.59373363743265e-05,-0.0016071486266199,-0.00119397457496184
2024-03-05,-0.00137572741047179,-0.00135411764852735,-0.00369179417576504,-0.010245406275919
2024-03-06,0.00480559402732664,0.00484032882555443,0.0040464166594063,0.00512793285300184
2024-03-07,0.00233021639797554,0.00221851562792361,0.00682396990055842,0.0102514022849842
2024-03-08,-0.0017097461791156,-0.00176544813147155,-0.00363587452553915,-0.00654992299205048
2024-03-11,0.000771158049729858,0.000813404985514499,-0.00117795948001529,-0.00112286826802865
2024-03-12,-0.00124567749191824,-0.00138512317997925,0.00504016176177977,0.0111395125866682
2024-03-13,0.00477892146312481,0.005040674224262,-0.00204365134765432,-0.00192638400212175
2024-03-14,0.00114883743477637,0.00137467310112962,-0.00469886064403866,-0.00287522105149485
2024-03-15,-0.00208137193511655,-0.00198894023866352,-0.00458523730762828,-0.00650402285973861
2024-03-18,0.00586470084704421,0.00605048539775384,0.0033088254230691,0.0062981842384815
2024-03-19,0.00311657404480692,0.00312249637031501,0.00453286053841033,0.00563325304434237
2024-03-20,0.000992710325255423,0.000650717132802825,0.00625581176822401,0.00886476551636051
2024-03-21,0.000804162835184016,0.000696850363310375,0.00198136528778257,0.00323130909452907
2024-03-22,-0.000238040341527892,-0.000218037437521357,0.00110995957301512,-0.00140317183432614
2024-03-25,0.00157813510285008,0.00179841766466859,-0.00289539362810949,-0.00305964038203221
2024-03-26,-0.000644087711517807,-0.00068914173063499,-0.00108858327595165,-0.0028037219828061
2024-03-27,0.00472333474802224,0.00463287818499714,0.00667882194464404,0.00859359558270612
2024-03-28,0.00606882062962765,0.00628489674584989,0.000289464442252196,0.00111586270076103
2024-04-01,0.00276530310239906,0.00295797499830224,-0.00484514220728549,-0.00201561452695742
2024-04-02,0.00330829647173669,0.00356261720602111,-0.00521543440606074,-0.00726538820367217
2024-04-03,0.00241957624303513,0.00241968805783843,0.00112542762775369,0.00109052752333838
2024-04-04,-0.00106220301846793,-0.000453547198292981,-0.00607908047434407,-0.0124110356192624
2024-04-05,0.00518207042475814,0.00480223983363333,0.00396904131918205,0.0110380501356993
2024-04-08,0.000107777924160769,-5.31006922475541e-05,-0.00112771124398954,-0.000374701190041904
2024-04-09,-8.84699282995852e-06,-0.000461892515920415,0.00245602895707044,0.00144444947363453
2024-04-10,-0.00266207078009699,-0.00206498532127837,-0.0110529948201151,-0.00950198183221218
2024-04-11,0.00445279750832421,0.00387007976524743,0.00388505838819348,0.00741722198334216
2024-04-12,-0.00364062292898738,-0.00321978045978293,-0.00714465180873667,-0.0146575878022475
2024-04-15,0.000727064697732788,0.000648622807057375,-0.00982120668212119,-0.0120941957874603
2024-04-16,-0.00136371668297668,-0.00146264087652153,-0.00280823099459937,-0.00205862452750338
2024-04-17,-0.00741002921863433,-0.00803744126622208,-0.00094704729673083,-0.0057973750760052
2024-04-18,-0.000304696852219103,-0.000371638652366446,-0.00272102039347786,-0.00221060170048482
2024-04-19,-0.000796527576393881,-0.000694667736555665,-0.00475467904656739,-0.00879712965405588
2024-04-22,-0.00358951042069417,-0.00335049715024818,0.00525963397831681,0.00869335115683789
2024-04-23,0.00406088946042509,0.00433937655620689,0.00765892537715018,0.0118935665677231
2024-04-24,-0.001491776517768,-0.00158403205947515,-0.00109324890649205,0.000212987377931739
2024-04-25,0.000848232333092887,0.00108826365689563,-0.00428358695346169,-0.0045869342701188
2024-04-26,0.00420593117833452,0.00400367123681322,0.00718889759629207,0.0101573813323252
2024-04-29,-0.00149722429409002,-0.00181529479352847,0.00351854930564883,0.00317340807663946
2024-04-30,-0.00987990458883332,-0.00972877289665579,-0.0113901740330679,-0.0158555511189284
2024-05-01,-0.00369619565187604,-0.00465210097406201,-0.00048397162631062,-0.00344135348563057
2024-05-02,0.000697377184878263,0.000610855094545126,0.00732721804415952,0.00908702472508338
2024-05-03,0.00121850960701487,0.000766245711050395,0.00969954783022153,0.0124785576595094
2024-05-06,0.00604820380954466,0.00593562670133236,0.00650994077981544,0.0102731736912478
2024-05-07,-2.33626767911714e-06,-1.97292749231081e-06,0.0018415504780382,0.0013425282288253
2024-05-08,0.000471252468613426,0.000735839322080434,-0.00112606933709216,-5.83563519462871e-06
2024-05-09,0.00529818405944856,0.00512991813314647,0.00425557312266491,0.00507803263910844
2024-05-10,-0.00104940375216667,-0.00163785168617405,-0.000306304811492808,0.00164804008016617
2024-05-13,-0.000418250044310225,5.91961812239638e-05,0.000330584294232139,-0.000241333173866209
2024-05-14,0.000913529024512586,0.000382963116226875,0.00406006136825745,0.00482614852745478
2024-05-15,0.00701733266529381,0.00689686357656889,0.00999216950358068,0.0116478277873
2024-05-16,-0.000342403312839037,-0.000118400629479609,-0.00202051700986274,-0.00208383747408902
2024-05-17,0.004778135652612,0.0047631327711553,-0.000545514819154747,0.00116409568789422
2024-05-20,0.000500658141555373,0.000340798144264642,-5.22020486123155e-05,0.000915970308490444
2024-05-21,-0.000556035910404074,-0.000770061549148338,0.00253042718394205,0.00249874976689313
2024-05-22,-0.00715724467109682,-0.00729677645431224,-0.00214109575954566,-0.00270979120935166
2024-05-23,-0.00718970054491691,-0.00692840477883694,-0.00586537283122972,-0.00740816228347185
2024-05-24,0.00340291576163992,0.0036153351325896,0.00470300677708551,0.00697664907667317
2024-05-28,0.00612530630354652,0.00677853235420045,-0.00209646317055743,0.000248770906885909
2024-05-29,-0.00590243816552189,-0.0060371701004363,-0.00639021639488,-0.00739431721574313
2024-05-30,-0.00286515202549761,-0.00318260974761282,-0.00159880395395362,-0.00599295753575291
2024-05-31,-0.000399538276385007,-0.000676658128154184,0.00665524816103797,0.00799582423192824
2024-06-03,-0.00463334758339755,-0.00590131060567813,0.00328065597616529,0.00111546022353437
2024-06-04,-0.00225245040728132,-0.00241197784830556,0.00308543134210133,0.00150168100378423
2024-06-05,0.0079913631350052,0.00795402024500493,0.00851661996125372,0.0117780158499556
2024-06-06,0.0044401509518276,0.00484304746376427,-0.000290178973494903,-0.00019983660163625
2024-06-07,-0.00907764394068066,-0.00859011663660345,-0.00490742609272878,-0.00111584205027881
2024-06-10,0.00824777763787098,0.00896991068036757,0.000684954345643263,0.00257752997824134
2024-06-11,0.00263276461793162,0.00257535072948363,0.00373169591414744,0.00270671485520957
2024-06-12,0.00366814331845405,0.00367617847037263,0.00730519986205742,0.00846772024188702
2024-06-13,0.000262986456782757,0.000280849021942586,0.00404150366688718,0.00234191143711726
2024-06-14,0.0048193652412124,0.00475681808021751,0.000694977503951577,-0.00039393828099854
2024-06-17,0.00294355064853942,0.00351558113073764,0.00271627896182807,0.0076351643723207
2024-06-18,0.00413938371214196,0.00435312405072006,0.00324890029644713,0.00251815418151757
2024-06-20,0.00406501116397834,0.00416831417551649,-0.00253390813017127,-0.00252912739541244
2024-06-21,-0.00483837208615468,-0.00483482970042211,-0.000853180701630762,-0.00156335171882382
2024-06-24,0.00196810190285009,0.00230937656834778,-0.00150292489865507,-0.00306987915586809
2024-06-25,-0.00159886747443587,-0.00185126898340746,0.00269417033075499,0.00392587367918296
2024-06-26,-0.00223751519052958,-0.00216820469154362,-0.00147696523724221,0.00157119622472024
2024-06-27,0.00534104736671392,0.00555767220998709,0.00143724039512918,0.000906909856798421
2024-06-28,-0.00263066110906832,-0.0026922798519454,-0.00458507100958663,-0.00409201346236898
2024-07-01,0.00389312198003606,0.00447001634948281,-0.00138546661539216,0.00267199098142967
2024-07-02,0.000877138540513954,0.00064767492917932,0.00521358459623684,0.00617620577118494
2024-07-03,0.00434256197330843,0.00415257587408773,0.00570013404055381,0.0050715622695332
2024-07-05,0.00455019876245505,0.00428077724162126,0.00547552550576569,0.00543397436096882
2024-07-08,-0.00396413694699132,-0.00408423807400933,0.000737102528001188,0.00101618247640545
2024-07-09,-0.000878068300993347,-0.00113598103592087,-0.000108025110819909,0.000740797478064437
2024-07-10,0.00447680587341355,0.00451834268959868,0.00647639138659812,0.0101563148781061
2024-07-11,0.00311791540080449,0.00312639051649199,-0.00273988132927307,-0.00880164996926602
2024-07-12,-0.00070679132138767,-0.00101155125189596,0.00414453398006351,0.00550186402496422
2024-07-15,0.000734591475415532,0.000599895957633123,0.000427486856317571,0.00282221642335401
2024-07-16,0.0041959137162885,0.0034416019576053,0.00559247001762344,0.00636904997145216
2024-07-17,-0.00136567050702727,-0.000566404798976361,-0.00807878665380315,-0.0140254415236445
2024-07-18,-0.00427351101070043,-0.00430556693023734,-0.00584494440087369,-0.00784711214535072
2024-07-19,-0.00966772406428617,-0.00994412400086695,-0.00556623677766552,-0.00716587922640599
2024-07-22,0.00119608831724329,0.000903935480993123,0.00605959907036571,0.0107342172462204
2024-07-23,-0.00132461078587216,-0.00170807845877832,-0.000639267862173298,-0.00155931769394613
2024-07-24,-0.00585592615263564,-0.00540498811608563,-0.01494202639369,-0.0234212422228932
2024-07-25,-0.00260350008620609,-0.00205484658836443,-0.00220425235187598,-0.00515588901971675
2024-07-26,0.00239087888258638,0.0015961458782316,0.00851670172745393,0.0110294204095709
2024-07-29,-0.00134305070669538,-0.0016600046653287,0.00116074837081825,0.00081297957182791
2024-07-30,-5.36953845626398e-05,-0.000400273903897208,-0.00214363970805813,-0.00497251436136636
2024-07-31,0.0150192651167245,0.0156982553251333,0.0123270389783965,0.0156699807019169
2024-08-01,-0.0140362682671297,-0.00566654295411206,-0.00656835166611849,-0.0137881237919899
2024-08-02,-0.016918125147552,-0.0107883432390561,-0.00498327056761134,-0.0185529066085532
2024-08-05,-0.0133294382494128,-0.0100223871209346,-0.0178468913396767,-0.030427041392393
2024-08-06,-0.00236918699303378,-0.00281569418057908,0.00260559233944271,0.0103008494935999
2024-08-07,0.006168235249541,0.00409797429287195,-0.00610614981275113,-0.00776471538877033
2024-08-08,0.0129535878822877,0.0091339005471661,0.012465557263689,0.022781139590899
2024-08-09,0.00583455559749297,0.00429075942441255,0.00441368445553287,0.00466079843438116
2024-08-12,0.0131576809598775,0.0101922087144642,0.00114153838981323,4.3033051721153e-05
2024-08-13,0.00154778827754742,0.00033313467196674,0.0117949654156607,0.0167072334190497
2024-08-14,-0.00430103665911452,-0.00311989667227826,0.00282365128311248,0.00381643656119834
2024-08-15,0.00844273490169987,0.00540395812582784,0.00709192054277352,0.016004489931305
2024-08-16,0.000983129205642331,0.00139821448039994,0.00197637281431291,0.00198780236839546
2024-08-19,-0.00496954185170542,-0.00433350266343364,0.00634051245686393,0.00967532743617738
2024-08-20,-0.0017947319933779,-0.00105710821550717,0.000409880193285517,-0.00198652723760873
2024-08-21,-0.00379002903288259,-0.00301158516330702,0.00335733107368412,0.00423071472100567
2024-08-22,-0.00182861987661531,-0.00152070044825834,-0.00722866699626579,-0.00897294225665668
2024-08-23,0.013885433650007,0.00907833757901129,0.00869566408326996,0.0114179374016636
2024-08-26,0.00817597649506101,0.0061347552952447,-0.00238631950912982,-0.00315871016960578
2024-08-27,-0.0041040179615496,-0.0033393983963582,0.000792434143663812,0.00159392511272394
