,turnover
2022-12-26,9.013017574238084e-08
2022-12-27,8.849690343158104e-08
2022-12-28,8.048696844477707e-08
2022-12-29,9.169335360609933e-08
2022-12-30,6.762372567369526e-08
2023-01-02,4.576167935538925e-08
2023-01-03,3.7885653496174714e-06
2023-01-04,8.499152630850047e-07
2023-01-05,1.8742519476275996e-07
2023-01-06,4.2858076853907814e-08
2023-01-09,2.1071648164114713e-08
2023-01-10,1.4133641098264582e-08
2023-01-11,1.2181560456471599e-08
2023-01-12,7.651502018032438e-08
2023-01-13,5.500664526656436e-08
2023-01-16,4.498139195289055e-08
2023-01-17,4.228994817826401e-08
2023-01-18,4.524207336062812e-08
2023-01-19,1.736073708795697e-07
2023-01-20,3.917386977734217e-08
2023-01-23,1.304365506617277e-08
2023-01-24,2.592334908733552e-08
2023-01-25,3.042231222042347e-08
2023-01-26,2.6935595060938753e-08
2023-01-27,2.3395458688499113e-08
2023-01-30,2.5025350777121435e-08
2023-01-31,2.466630425138001e-08
2023-02-01,2.577601660223276e-08
2023-02-02,3.307920900623709e-08
2023-02-03,7.455966525635791e-08
2023-02-06,6.001889416803809e-08
2023-02-07,4.6975836042598436e-08
2023-02-08,5.88258311111797e-08
2023-02-09,4.583596415793589e-08
2023-02-10,4.414488576484689e-08
2023-02-13,4.4192633321789745e-08
2023-02-14,5.572839289869654e-08
2023-02-15,5.665268864425268e-08
2023-02-16,6.287163817715598e-08
2023-02-17,5.404532118192305e-08
2023-02-20,3.938944374826083e-08
2023-02-21,0.01753296525846646
2023-02-22,0.010610852867789738
2023-02-23,0.009307398524077352
2023-02-24,0.001052168113399407
2023-02-27,2.360902173100273e-07
2023-02-28,2.3220236325319678e-07
2023-03-01,2.296781944708498e-07
2023-03-02,2.29363771707961e-07
2023-03-03,2.3777734664577618e-07
2023-03-06,2.47815680676599e-07
2023-03-07,2.2308145863851538e-07
2023-03-08,2.3661453411717153e-07
2023-03-09,2.3288079399642205e-07
2023-03-10,1.7507870789337166e-07
2023-03-13,4.675380421957963e-08
2023-03-14,2.989156188830168e-07
2023-03-15,4.639646265963956e-08
2023-03-16,5.7296711386468004e-08
2023-03-17,2.506833043599871e-08
2023-03-20,4.6206025651986864e-08
2023-03-21,3.867089417739923e-08
2023-03-22,1.5411676948990894e-08
2023-03-23,3.667644980793256e-08
2023-03-24,4.59990205198561e-08
2023-03-27,1.9396516729425095e-08
2023-03-28,1.0964189841949001e-08
2023-03-29,2.0934466151454517e-08
2023-03-30,7.46772389807312e-09
2023-03-31,1.1768684727759604e-08
2023-04-03,2.650061267189289e-08
2023-04-04,2.5708452532235303e-08
2023-04-05,6.245804041801531e-09
2023-04-06,3.2589225832088247e-09
2023-04-07,1.7422663560931596e-08
2023-04-10,9.61333543939964e-08
2023-04-11,1.0369366154963644e-07
2023-04-12,8.176146033822551e-08
2023-04-13,1.1205830097171798e-08
2023-04-14,5.624036668316901e-08
2023-04-17,2.888684411568587e-07
2023-04-18,0.33054757269015245
2023-04-19,1.0961114555056275e-05
2023-04-20,2.537480220438745e-06
2023-04-21,1.31339913828128e-06
2023-04-24,7.793840153765689e-07
2023-04-25,1.4445033841150937e-06
2023-04-26,5.19197224738422e-06
2023-04-27,6.1355036999104375e-06
2023-04-28,1.3260318294573395e-05
2023-05-01,3.1911134019077343e-06
2023-05-02,2.6886503212112445e-05
2023-05-03,5.660720396926404e-06
2023-05-04,9.227826819758069e-06
2023-05-05,3.488422972997285e-06
2023-05-08,5.783158331118089e-06
2023-05-09,5.223778787351254e-06
2023-05-10,1.3032213462958718e-06
2023-05-11,3.598241834657493e-06
2023-05-12,2.8378477032105467e-06
2023-05-15,2.29257309484645e-06
2023-05-16,2.9294623025697867e-06
2023-05-17,2.116165395175675e-06
2023-05-18,6.0273640355967684e-05
2023-05-19,8.665931636058534e-06
2023-05-22,0.009050372979294858
2023-05-23,0.01154669722427531
2023-05-24,2.822733259993782e-06
2023-05-25,2.1928063741423532e-06
2023-05-26,2.150444481852923e-05
2023-05-29,0.05454576255566143
2023-05-30,1.3298615457968726e-06
2023-05-31,9.971888061593987e-07
2023-06-01,3.1488413321217994e-06
2023-06-02,3.295032984017081e-06
2023-06-05,0.06384946506320927
2023-06-06,9.250972393932893e-06
2023-06-07,3.119533421591527e-06
2023-06-08,0.02578525469292284
2023-06-09,1.0458118465258549e-05
2023-06-12,0.020012225350473617
2023-06-13,0.05339147403709437
2023-06-14,0.10244468250162196
2023-06-15,2.289377217871446e-06
2023-06-16,0.017133084024816333
2023-06-19,3.9804785350248325e-06
2023-06-20,0.0037070001959745797
2023-06-21,8.92933489587966e-06
2023-06-22,3.3723680116417845e-07
2023-06-23,3.9527807067631925e-06
2023-06-26,1.6795129062037275e-06
2023-06-27,3.1602065394061632e-06
