date,pnl_sixty_forty
2005-05-12,-0.005377530660349628
2005-05-13,-0.001319349985120155
2005-05-16,0.005923843576082354
2005-05-17,0.004454918895940807
2005-05-18,0.007461477134007844
2005-05-19,0.0015352427067588435
2005-05-20,-0.0013224223286625759
2005-05-23,0.004067861089862745
2005-05-24,0.0012233108043346874
2005-05-25,-0.0031364641107174407
2005-05-26,0.0036401845101405425
2005-05-27,0.0009264612396002291
2005-05-30,4.3803376159345934e-05
2005-05-31,-0.0013294792213400797
2005-06-01,0.008580602586291518
2005-06-02,0.001664079891862258
2005-06-03,-0.00682698462517557
2005-06-06,0.0012829814329283094
2005-06-07,0.0015763769861816713
2005-06-08,-0.0022364282631592404
2005-06-09,0.002350067922304255
2005-06-10,-0.0038700853070105625
2005-06-13,0.00011305246847701498
2005-06-14,0.0002955375463230324
2005-06-15,0.0017478633471966986
2005-06-16,0.0033979638885014655
2005-06-17,0.0030990283836876743
2005-06-20,-0.0011407299564607954
2005-06-21,0.0004119464534182882
2005-06-22,0.0035955379413502796
2005-06-23,-0.006919908695411791
2005-06-24,-0.003053808545970327
2005-06-27,8.88404609083793e-05
2005-06-28,0.003357663318153214
2005-06-29,-0.0015525663109906772
2005-06-30,-0.002789203828269215
2005-07-01,-0.0013790420282571603
2005-07-04,4.468643065891342e-05
2005-07-05,0.003060659187378078
2005-07-06,-0.0038350643166907617
2005-07-07,0.002471400566309967
2005-07-08,0.005058405761720053
2005-07-11,0.00403296589023796
2005-07-12,0.00016469342370548632
2005-07-13,-0.00017174541076858674
2005-07-14,0.0011177534624252417
2005-07-15,0.0010159925571235464
2005-07-18,-0.0048429701187295395
2005-07-19,0.005068706207652341
2005-07-20,0.0037029420030794567
2005-07-21,-0.007370203006445842
2005-07-22,0.004938343758831643
2005-07-25,-0.00290925792394674
2005-07-26,0.0012714238807664201
2005-07-27,0.0021411270525824476
2005-07-28,0.005473966012514708
2005-07-29,-0.007299300916004015
2005-08-01,-0.000517079747636906
2005-08-02,0.003785165467654927
2005-08-03,0.001626133415465958
2005-08-04,-0.004965935278032241
2005-08-05,-0.006798926155702212
2005-08-08,-0.0024521848775558297
2005-08-09,0.0049015699640998275
2005-08-10,-0.0009889457557038738
2005-08-11,0.00607954690428052
2005-08-12,-0.0011829621971131128
2005-08-15,0.0006436889146714361
2005-08-16,-0.005639819715834092
2005-08-17,-0.0009831827820944385
2005-08-18,0.001337110046915413
2005-08-19,0.0006757438190234666
2005-08-22,0.0009750429942824823
2005-08-23,-0.0013167702989903773
2005-08-24,-0.003637266204801825
2005-08-25,0.0020112808743215638
2005-08-26,-0.004453529998627914
2005-08-29,0.00409006841258499
2005-08-30,0.0006652815282249592
2005-08-31,0.008333975173920117
2005-09-01,0.0006635978465983072
2005-09-02,-0.0020178930901000314
2005-09-05,4.4437038317113325e-05
2005-09-06,0.005757857268991628
2005-09-07,-0.0002069929789669802
2005-09-08,-0.0022662119348115795
2005-09-09,0.005313842442584438
2005-09-12,-0.0018049778234733083
2005-09-13,-0.003354770811442442
2005-09-14,-0.002946418373976023
2005-09-15,-0.0011636852496554441
2005-09-16,0.003537919516224264
2005-09-19,-0.0028364667410205155
2005-09-20,-0.00463911962461232
2005-09-21,-0.0036103693167468974
2005-09-22,0.002541863433975067
2005-09-23,-0.001765123740704766
2005-09-26,-0.0012189423207519922
2005-09-27,-0.0003141580759178808
2005-09-28,0.0020243951902026323
2005-09-29,0.0044390792312848145
2005-09-30,-0.0005270524366071783
2005-10-03,-0.0028032966935162664
2005-10-04,-0.005652310729669807
2005-10-05,-0.008451063757237342
2005-10-06,-0.0026048503284998854
2005-10-07,0.0024810874471846486
2005-10-10,-0.00426971930590394
2005-10-11,-0.0019494929435813547
2005-10-12,-0.00543037858097648
2005-10-13,-0.0013908435659008235
2005-10-14,0.004621738437415423
2005-10-17,0.0018438962014387882
2005-10-18,-0.005697062014501775
2005-10-19,0.009457811511455283
2005-10-20,-0.008923664757955406
2005-10-21,0.0032663213285415438
2005-10-24,0.008238681982391503
2005-10-25,-0.0032996607059176952
2005-10-26,-0.0051495323863859355
2005-10-27,-0.00525374085886785
2005-10-28,0.00965553256340943
2005-10-31,0.004669766413654486
2005-11-01,-0.002688710970225472
2005-11-02,0.005033303050512394
2005-11-03,0.0015155237893266001
2005-11-04,-0.00020660431095045344
2005-11-07,0.001996757756132439
2005-11-08,0.0002627996515766288
2005-11-09,-0.001101935539299781
2005-11-10,0.007318080433360841
2005-11-11,0.001965474343442075
2005-11-14,-0.0020345792761379045
2005-11-15,-0.0007041998556006845
2005-11-16,0.0033765400743897443
2005-11-17,0.006481024193444362
2005-11-18,0.0013495280813232923
2005-11-21,0.0045744018020206665
2005-11-22,0.0041490712121060366
2005-11-23,0.0006064101508989948
2005-11-24,4.804848097528236e-05
2005-11-25,0.0027979404494058004
2005-11-28,-0.004271925496876605
2005-11-29,-0.0023626882413482877
2005-11-30,-0.004278797119098421
2005-12-01,0.006549842638063552
2005-12-02,0.0004064227450635727
2005-12-05,-0.0028090377506554635
2005-12-06,0.003047652672256085
2005-12-07,-0.003758440423260012
2005-12-08,0.0010621485538807817
2005-12-09,-0.0005347727796184644
2005-12-12,0.00019507246877292767
2005-12-13,0.0038410668562026016
2005-12-14,0.00518701432896318
2005-12-15,-0.0013278672861162023
2005-12-16,-0.0009122947441635886
2005-12-19,-0.003278361962076737
2005-12-20,-0.0008374222741908355
2005-12-21,0.0009417154935064785
2005-12-22,0.00418320938029737
2005-12-23,0.0021303365640555683
2005-12-26,4.8689611211116815e-05
2005-12-27,-0.004480345706527266
2005-12-28,-0.0003411413430141508
2005-12-29,-0.0016817925337869965
2005-12-30,-0.0034391240991388013
2006-01-02,4.871173795528705e-05
2006-01-03,0.010597068476133842
2006-01-04,0.002738699774223363
2006-01-05,-2.417027064360868e-06
2006-01-06,0.005129949465183437
2006-01-09,0.002192154363819121
2006-01-10,-0.0017056726657173726
2006-01-11,0.0011775276503248832
2006-01-12,-0.0022159747098781323
2006-01-13,0.0027749440087195152
2006-01-16,4.8453405757342695e-05
2006-01-17,-0.0015860741820231893
2006-01-18,-0.0025695807463204543
2006-01-19,0.002180930914378365
2006-01-20,-0.010403386265499748
2006-01-23,0.0012266007632467436
2006-01-24,0.0005033758034649336
2006-01-25,-0.003758411581224408
2006-01-26,0.002949291871643567
2006-01-27,0.005469972396933365
2006-01-30,-0.00025192154706559227
2006-01-31,-0.0021391003485678795
2006-02-01,8.699152426867559e-05
2006-02-02,-0.005349691970152825
2006-02-03,-0.002206069073863226
2006-02-06,0.00020895969023975168
2006-02-07,-0.005572455619453187
2006-02-08,0.004353371653531823
2006-02-09,-0.0003553844499757374
2006-02-10,0.00026532290835135064
2006-02-13,-0.0020215910851360875
2006-02-14,0.004965341655000621
2006-02-15,0.0025765239736545097
2006-02-16,0.004682029541009136
2006-02-17,0.0009112058506623557
2006-02-20,5.033647543442044e-05
2006-02-21,-0.0026060185484478634
2006-02-22,0.005543733246175364
2006-02-23,-0.003348279720361269
2006-02-24,0.0008512340688245246
2006-02-27,0.0015370069075220979
2006-02-28,-0.004844099404950874
2006-03-01,0.0036695882942213483
2006-03-02,-0.002436787896053261
2006-03-03,-0.0022547098991161363
2006-03-06,-0.005858210017639642
2006-03-07,-0.001003977655402366
2006-03-08,0.0013297085287465647
2006-03-09,-0.0027583995153060313
2006-03-10,0.0037203796991288835
2006-03-13,0.000637789976740244
2006-03-14,0.008762878083631874
2006-03-15,0.0015291318825664034
2006-03-16,0.003830909863313892
2006-03-17,8.603724252900227e-05
2006-03-20,-0.0003792873281936337
2006-03-21,-0.00540025073978736
2006-03-22,0.004029786264091051
2006-03-23,-0.0025769317248188987
2006-03-24,0.0027009143166729643
2006-03-27,-0.0013875314141669648
2006-03-28,-0.00630153186423712
2006-03-29,0.0036301158630886116
2006-03-30,-0.002666826291766178
2006-03-31,-0.0022264042180482942
2006-04-03,0.0006957430734045644
2006-04-04,0.003861940843995626
2006-04-05,0.0037127442341434503
2006-04-06,-0.0027663938703094363
2006-04-07,-0.008267153243616576
2006-04-10,0.0005643423960048465
2006-04-11,-0.0036438408103045107
2006-04-12,-0.0005775946743073136
2006-04-13,-0.001359001974837071
2006-04-14,0.00015342310009955896
2006-04-17,-0.0008114969534734227
2006-04-18,0.011347749334883694
2006-04-19,-0.000516196720751161
2006-04-20,0.00042842932731641526
2006-04-21,0.0009106471695689677
2006-04-24,-0.0005958490974034447
2006-04-25,-0.005492474929562263
2006-04-26,0.000703122851342286
2006-04-27,0.002677532215165712
2006-04-28,0.0010158174029982093
2006-05-01,-0.004316406267198936
2006-05-02,0.0043117057609400435
2006-05-03,-0.0034422058094635945
2006-05-04,0.0019367748150893147
2006-05-05,0.007534912710758945
2006-05-08,-0.0007064968955370787
2006-05-09,1.0045424770233069e-05
2006-05-10,-0.0009222963408594964
2006-05-11,-0.008587204205679554
2006-05-12,-0.008321070290290855
2006-05-15,0.002718798987129212
2006-05-16,0.00040218193109051756
2006-05-17,-0.011635909448117055
2006-05-18,-0.001480362868675833
2006-05-19,0.0032024847537067912
2006-05-22,-0.0017093881679606682
2006-05-23,-0.003491912855986712
2006-05-24,0.0019982180870281143
2006-05-25,0.005596368411769603
2006-05-26,0.004271205822885271
2006-05-29,5.4260363504354817e-05
2006-05-30,-0.010600270147815748
2006-05-31,0.004045100417155112
2006-06-01,0.007575475982352487
2006-06-02,0.00483753775719471
2006-06-05,-0.011647933484115037
2006-06-06,-1.0118739008646528e-05
2006-06-07,-0.0042611249005105375
2006-06-08,0.001954286421264939
2006-06-09,-0.0022797615555251835
2006-06-12,-0.0077353331444831135
2006-06-13,-0.005315371569485627
2006-06-14,0.0004167002423553609
2006-06-15,0.011174362042389774
2006-06-16,-0.0029769917970481783
2006-06-19,-0.0059321587501012015
2006-06-20,-0.0003292998113945345
2006-06-21,0.005938825166561834
2006-06-22,-0.004430164218614863
2006-06-23,-0.001302668898396675
2006-06-26,0.002657955805864276
2006-06-27,-0.00454304159359431
2006-06-28,0.0022739591141730736
2006-06-29,0.014171308991196518
2006-06-30,0.0008065055744410187
2006-07-03,0.004351875094214641
2006-07-04,5.441251496201005e-05
2006-07-05,-0.006553706523745184
2006-07-06,0.002798091780439371
2006-07-07,-0.0022806164982958066
2006-07-10,0.000998424337471704
2006-07-11,0.0034316806201927005
2006-07-12,-0.0065453827220521175
2006-07-13,-0.0069671159575092284
2006-07-14,-0.0023830551927821017
2006-07-17,-0.0010537057968106112
2006-07-18,-0.0007105206550665601
2006-07-19,0.013310345061018757
2006-07-20,-0.004130376522134327
2006-07-21,-0.004588953945406615
2006-07-24,0.00994811899138721
2006-07-25,0.0032187647580306233
2006-07-26,0.0006893267007967552
2006-07-27,-0.002533286784140998
2006-07-28,0.008944797945726357
2006-07-31,-0.0008024138644172396
2006-08-01,-0.0024969456149188216
2006-08-02,0.004257248691938642
2006-08-03,0.0012264943016681684
2006-08-04,0.0012581341163492967
2006-08-07,-0.002271009031687399
2006-08-08,-0.00196657948210408
2006-08-09,-0.0030181726539414196
2006-08-10,0.002718893711810466
2006-08-11,-0.003654168314101547
2006-08-14,-0.0003768083610337314
2006-08-15,0.010499578517338293
2006-08-16,0.0065109075027180545
2006-08-17,0.0011258216219816929
2006-08-18,0.003381727923581224
2006-08-21,-0.0016566820583365782
2006-08-22,0.0008705827381342956
2006-08-23,-0.0027400250652840795
2006-08-24,0.0018170446485401117
2006-08-25,0.00014303716301711244
2006-08-28,0.002931003418711775
2006-08-29,0.00156974626587143
2006-08-30,0.0007295431280450516
2006-08-31,0.0008636957605052232
2006-09-01,0.003609974220166201
2006-09-04,5.1103250919481985e-05
2006-09-05,-0.000651254509489796
2006-09-06,-0.0065316899204766795
2006-09-07,-0.002648610522677153
2006-09-08,0.0031672217087143294
2006-09-11,-0.0005893132788296286
2006-09-12,0.00715134244378639
2006-09-13,0.002499150423010832
2006-09-14,-0.0015663069965894394
2006-09-15,0.0016055678243874995
2006-09-18,0.0002765198496863519
2006-09-19,0.00106087163152786
2006-09-20,0.003385610930951266
2006-09-21,-0.0006812864194092323
2006-09-22,0.00025935434227779557
2006-09-25,0.0065921992446934755
2006-09-26,0.003633717722011909
2006-09-27,-0.0001398658184209367
2006-09-28,0.00022510063616749672
2006-09-29,-0.001568557875029164
2006-10-02,-0.0014999141713039064
2006-10-03,0.0014286716084804141
2006-10-04,0.008771716703988196
2006-10-05,4.6940533091266315e-05
2006-10-06,-0.004206205416131681
2006-10-09,0.0005307200575190407
2006-10-10,-0.0003174637642155533
2006-10-11,-0.00265695510695263
2006-10-12,0.0059956778486194295
2006-10-13,0.0005211085075154996
2006-10-16,0.0021157057929075407
2006-10-17,-0.0017782699661079704
2006-10-18,0.0012605383958478101
2006-10-19,-0.00018601774108955037
2006-10-20,0.0009377792601613423
2006-10-23,0.002438295535053392
2006-10-24,0.00026988658811202273
2006-10-25,0.003638525419934346
2006-10-26,0.0047089735443593735
2006-10-27,-0.0035679883419568624
2006-10-30,0.0003698050540196007
2006-10-31,0.002060504300033905
2006-11-01,-0.0029252173890276013
2006-11-02,-0.0013038548094304048
2006-11-03,-0.004767932410495313
2006-11-06,0.00700393508303776
2006-11-07,0.0029038538425130156
2006-11-08,0.0020883352858092506
2006-11-09,-0.0031872772411350777
2006-11-10,0.0024531274214416145
2006-11-13,0.0009345199000762249
2006-11-14,0.005017146823902863
2006-11-15,-0.00017407700966956
2006-11-16,0.00013811168210917644
2006-11-17,0.0024564993175888008
2006-11-20,-3.021130055831379e-05
2006-11-21,0.001630021470263543
2006-11-22,0.0017633704330048516
2006-11-23,5.0040803685647006e-05
2006-11-24,-0.0014242440033017442
2006-11-27,-0.007853689838250232
2006-11-28,0.0030985389661100982
2006-11-29,0.005113555401872638
2006-11-30,0.0024863673117071273
2006-12-01,-0.000485635108455895
2006-12-04,0.005142013994065486
2006-12-05,0.002171275720861665
2006-12-06,-0.0019703255452979463
2006-12-07,-0.002398615309682661
2006-12-08,-0.0009869607530617942
2006-12-11,0.0024630243064580172
2006-12-12,0.000346316019548354
2006-12-13,-0.001968837242072752
2006-12-14,0.004683188175506103
2006-12-15,0.0007626237822176308
2006-12-18,-0.0016426085731957583
2006-12-19,0.0010343221983207585
2006-12-20,-0.0006764301433360487
2006-12-21,-0.0007328202802627357
2006-12-22,-0.005398984693606401
2006-12-25,5.1227718923030356e-05
2006-12-26,0.0033353704669988105
2006-12-27,0.002627297644121107
2006-12-28,-0.0020223266674065598
2006-12-29,-0.0030604605383526716
2007-01-01,5.034752974459878e-05
2007-01-02,0.0006749812604038397
2007-01-03,8.024277957332517e-05
2007-01-04,0.0022163918140611473
2007-01-05,-0.004441319739384752
2007-01-08,0.0010080295429727216
2007-01-09,-0.00013415893253334587
2007-01-10,0.0004040327721218873
2007-01-11,0.0021600439290942576
2007-01-12,0.0019267889702433648
2007-01-15,5.168474661090272e-05
2007-01-16,0.0012297582663860496
2007-01-17,-0.001613136192381859
2007-01-18,-0.0006370402718856027
2007-01-19,0.001230403482509601
2007-01-22,-0.0026817701343956556
2007-01-23,0.000789181600449673
2007-01-24,0.0049099154116794
2007-01-25,-0.008480517180087332
2007-01-26,-0.0009497738160812118
2007-01-29,-0.000984941775940129
2007-01-30,0.004009047735272197
2007-01-31,0.005568817028197692
2007-02-01,0.0028775886639062164
2007-02-02,0.0014207187219323458
2007-02-05,9.923581217172748e-05
2007-02-06,0.0017846777459929798
2007-02-07,0.0015112724485042861
2007-02-08,-0.0005794709292713307
2007-02-09,-0.005967130440061652
2007-02-12,-0.0025928537718151287
2007-02-13,0.004223868376129935
2007-02-14,0.007160682758058278
2007-02-15,0.0014159475147398127
2007-02-16,0.00013267349439249898
2007-02-19,5.121996654402494e-05
2007-02-20,0.0020683317578651383
2007-02-21,-0.0011678392050113117
2007-02-22,-0.0016581736710136854
2007-02-23,-0.00035545840404367364
2007-02-26,0.0008029646402695435
2007-02-27,-0.017491734640884358
2007-02-28,0.00220071328241378
2007-03-01,-0.0016323356733925819
2007-03-02,-0.005428508301755563
2007-03-05,-0.005744661628922465
2007-03-06,0.008965701799259129
2007-03-07,-0.0005346166959586894
2007-03-08,0.004094825795513124
2007-03-09,-0.002100848801735289
2007-03-12,0.0028922286060193867
2007-03-13,-0.010503747227637382
2007-03-14,0.0032496068384498147
2007-03-15,0.0017925681460077667
2007-03-16,-0.002489408809100269
2007-03-19,0.0057470642951489735
2007-03-20,0.004581363132611215
2007-03-21,0.011108080676841325
2007-03-22,-0.00235542945244962
2007-03-23,6.348217310616624e-05
2007-03-26,0.0014078510236432253
2007-03-27,-0.004448167654732415
2007-03-28,-0.0049967432028990896
2007-03-29,0.0019180271459880772
2007-03-30,-0.0011120641036569622
2007-04-02,0.0017939129413795385
2007-04-03,0.0049073879237239385
2007-04-04,0.001153490220830733
2007-04-05,0.0011318252375666304
2007-04-06,-0.0022235353761562494
2007-04-09,0.0006552832674232788
2007-04-10,0.0022445923376965384
2007-04-11,-0.004344229570871505
2007-04-12,0.0038259909366075815
2007-04-13,0.0014910949672687578
2007-04-16,0.00728125412539189
2007-04-17,0.0027148905003461007
2007-04-18,0.0015245695274277438
2007-04-19,-0.0011678088553885857
2007-04-20,0.005620816182204713
2007-04-23,-0.0006500826651747003
2007-04-24,0.0007079727764841338
2007-04-25,0.005359683940227278
2007-04-26,-0.0016621293294919683
2007-04-27,-0.000355088081549404
2007-04-30,-0.002493494241680061
2007-05-01,0.001268081488832884
2007-05-02,0.0037973970626909545
2007-05-03,0.001771366549082565
2007-05-04,0.002494982360862075
2007-05-07,0.0017096295085547554
2007-05-08,-0.0005875144373151286
2007-05-09,0.0006183209986881264
2007-05-10,-0.007736831360016438
2007-05-11,0.0050290264433858305
2007-05-14,-0.0016793957789493774
2007-05-15,-0.0013575322243013944
2007-05-16,0.0053314921990363475
2007-05-17,-0.00206137360404135
2007-05-18,0.0025383679747484674
2007-05-21,0.0015177973998619977
2007-05-22,-0.0016159130952114965
2007-05-23,-0.001605022017634461
2007-05-24,-0.005671422025682382
2007-05-25,0.003123879359383608
2007-05-28,5.017949386534326e-05
2007-05-29,0.00044514472033121413
2007-05-30,0.004852921934953613
2007-05-31,-0.0001497540485804194
2007-06-01,0.00045488454690758564
2007-06-04,0.001997166891736413
2007-06-05,-0.0046522508316172665
2007-06-06,-0.00509748213841501
2007-06-07,-0.014614179676405038
2007-06-08,0.006282551886393683
2007-06-11,3.9286195292831416e-05
2007-06-12,-0.009977690654933369
2007-06-13,0.010676162436407743
2007-06-14,0.002407941920161427
2007-06-15,0.005569666401789774
2007-06-18,0.00017407606060899645
2007-06-19,0.0028227606339024545
2007-06-20,-0.009246105299454221
2007-06-21,0.002472253558065773
2007-06-22,-0.00691480664606221
2007-06-25,-5.019393214435999e-05
2007-06-26,-0.0025792639538256166
2007-06-27,0.006445270062233099
2007-06-28,-0.0017355486262937703
2007-06-29,0.0019097647234243454
2007-07-02,0.007630740344313481
2007-07-03,0.0005768356394082019
2007-07-04,5.066057568363647e-05
2007-07-05,-0.0027998092538606303
2007-07-06,0.0006272942081984921
2007-07-09,0.0017488729855537955
2007-07-10,-0.004684520734590691
2007-07-11,0.002176964497201261
2007-07-12,0.010141720883968119
2007-07-13,0.002367543268842809
2007-07-16,0.0008767722072645868
2007-07-17,-0.001076297431570694
2007-07-18,0.000880110463603323
2007-07-19,0.0022414702545004773
2007-07-20,-0.005101412090966128
2007-07-23,0.0027078795732437652
2007-07-24,-0.011246038576958205
2007-07-25,0.0039961010754089085
2007-07-26,-0.010107442390548015
2007-07-27,-0.009782340693167057
2007-07-30,0.005600685564468399
2007-07-31,-0.006664605220662878
2007-08-01,0.004754221134744618
2007-08-02,0.002911734599497251
2007-08-03,-0.014350060850621026
2007-08-06,0.013423347798396889
2007-08-07,0.0032927230179817355
2007-08-08,0.00482402727096094
2007-08-09,-0.016390997720180777
2007-08-10,0.0006343092804812046
2007-08-13,-0.00029725862107543577
2007-08-14,-0.009555876663998042
2007-08-15,-0.0075883217072789215
2007-08-16,0.005408076464983225
2007-08-17,0.012578861807447692
2007-08-20,0.0008802573908466727
2007-08-21,0.002153934955765102
2007-08-22,0.006019069572688096
2007-08-23,-0.0004372990300339552
2007-08-24,0.006631834674540649
2007-08-27,-0.003991927311853693
2007-08-28,-0.012111976873392293
2007-08-29,0.012540261239723982
2007-08-30,-0.0012065695661350516
2007-08-31,0.005679302564387712
2007-09-03,5.066918518039643e-05
2007-09-04,0.005746919508515801
2007-09-05,-0.004106491791914024
2007-09-06,0.0017109234519629979
2007-09-07,-0.0058875916622042725
2007-09-10,0.0006425631007230593
2007-09-11,0.006937066141807512
2007-09-12,-0.0013133499167022223
2007-09-13,0.002618825943424952
2007-09-14,0.0009108250496330684
2007-09-17,-0.0032734779192646
2007-09-18,0.017080327250986828
2007-09-19,0.0022258564789199293
2007-09-20,-0.00842242329371672
2007-09-21,0.004022172557716352
2007-09-24,-0.0029219076048969225
2007-09-25,0.0002135417026934761
2007-09-26,0.0032532370511033195
2007-09-27,0.003710371900071152
2007-09-28,-0.001848306572410152
2007-10-01,0.008706006981079817
2007-10-02,0.0006858028416429463
2007-10-03,-0.0031101955047031283
2007-10-04,0.001799457066004706
2007-10-05,0.0023066348545965447
2007-10-08,-0.0018833026616290381
2007-10-09,0.0045816249745803
2007-10-10,-0.0008553321046209204
2007-10-11,-0.0033913616591133787
2007-10-12,0.002136125428640412
2007-10-15,-0.00459826795757774
2007-10-16,-0.0034763330871228956
2007-10-17,0.004509483302062733
2007-10-18,0.0010903843231405475
2007-10-19,-0.012331405916261851
2007-10-22,0.0025359274603232508
2007-10-23,0.004976361155628162
2007-10-24,0.0008682573402582605
2007-10-25,-0.001282821774424825
2007-10-26,0.00724829840374106
2007-10-29,0.0025129796810993807
2007-10-30,-0.0037813026958261275
2007-10-31,0.004486708411361917
2007-11-01,-0.012611749448387676
2007-11-02,0.0026945407758544706
2007-11-05,-0.0037075677545646
2007-11-06,0.00597782115329366
2007-11-07,-0.017177210873220793
2007-11-08,0.0014663154565282002
2007-11-09,-0.006885714842682232
2007-11-12,-0.006023114101045301
2007-11-13,0.01586419232550327
2007-11-14,-0.004413018751673193
2007-11-15,-0.004553142934369701
2007-11-16,0.00360903055085231
2007-11-19,-0.008236062547018363
2007-11-20,0.0035924263183742863
2007-11-21,-0.008481961569124508
2007-11-22,4.499027893380969e-05
2007-11-23,0.010309885892287162
2007-11-26,-0.008891439178957227
2007-11-27,0.0060863693132933595
2007-11-28,0.014376783909808922
2007-11-29,0.0029260892723170784
2007-11-30,0.003897753661589043
2007-12-03,-0.0010675126190951897
2007-12-04,-0.003831145032170013
2007-12-05,0.008545486875450158
2007-12-06,0.005960289684962916
2007-12-07,-0.004678943374217326
2007-12-10,0.0035471419001716245
2007-12-11,-0.010397276346680504
2007-12-12,0.0010919446985543143
2007-12-13,-0.00224164460444527
2007-12-14,-0.010150419705047575
2007-12-17,-0.007794063261335537
2007-12-18,0.00621201751067737
2007-12-19,0.0007657578067863824
2007-12-20,0.004264829343345333
2007-12-21,0.0055680414213377105
2007-12-24,0.0035117023677338818
2007-12-25,4.553030615923604e-05
2007-12-26,-0.00186335289471824
2007-12-27,-0.0057471272243398985
2007-12-28,0.004359896341298075
2007-12-31,-0.00214988675734844
2008-01-01,4.485083098906273e-05
2008-01-02,-0.004306123232569624
2008-01-03,-0.0001964797419773845
2008-01-04,-0.01318147686859916
2008-01-07,0.002516378362098592
2008-01-08,-0.011128313628260144
2008-01-09,0.009723333745367135
2008-01-10,0.0017304838276622548
2008-01-11,-0.005553752928154231
2008-01-14,0.007070099485004278
2008-01-15,-0.012239552949074016
2008-01-16,-0.0037485721860036846
2008-01-17,-0.015299585874778466
2008-01-18,-0.003741537385924864
2008-01-21,4.33902227786831e-05
2008-01-22,-0.0015357064910794796
2008-01-23,0.014692760034749598
2008-01-24,-0.0008585912359386338
2008-01-25,-0.007700332360216499
2008-01-28,0.010633191409144871
2008-01-29,0.0012189556143583852
2008-01-30,-0.005311418155645065
2008-01-31,0.013222008423092114
2008-02-01,0.00860863232211475
2008-02-04,-0.007621450242692873
2008-02-05,-0.01770218044402725
2008-02-06,-0.005487922426952885
2008-02-07,0.0009716488768127364
2008-02-08,0.00032985224917467856
2008-02-11,0.004597178940480617
2008-02-12,0.0023187671454934387
2008-02-13,0.007630613722215074
2008-02-14,-0.012480998398553923
2008-02-15,0.0019314848133127785
2008-02-18,3.857335913082238e-05
2008-02-19,-0.003520403070498013
2008-02-20,0.0037973124280160416
2008-02-21,-0.003360180727059436
2008-02-22,0.004635874982103871
