,PureMarket_WHMM,Hierarchical_B,Hierarchical_C,EqualWeight,SixtyForty
2005-01-03,-0.0053299076073866,-0.0073323885104532,-0.0037305822764204,-0.005140532274612042,-0.004891493537530778
2005-01-04,-0.0069324379574231,-0.0051272913135113,-0.0002457428076763,-0.0004393721377880408,-0.009046984751893916
2005-01-05,-0.0011987203397563,-0.0007933921067466,0.0026062035589508,0.0020617914187530673,-0.001948778845978971
2005-01-06,0.009789867442016,-0.0030653546594861,0.0020154235083343,0.009554529713099669,0.0022559451468088907
2005-01-07,-0.0009911538844501,-0.0020596585726828,-0.0019109401010506,-0.0017448753844909073,-0.0010764031963597987
2005-01-10,0.0069754825157679,0.0007860683028494,0.0030516315228702,0.00766765608709834,0.0023085460378871048
2005-01-11,-0.0070854431041053,0.0032558611875041,-0.0003503428343626,-0.0056698141289156295,-0.002594337323976425
2005-01-12,0.0037799390969366,0.0035663240518378,0.0024678634913348,0.003832643849903761,0.002741480175939159
2005-01-13,0.0022602026612527,0.0007433428140392,0.0020820563967006,0.006034361959288503,-0.0036387190109152803
2005-01-14,0.0014673543629895,-0.0017563242636012,-0.0004882194451972,-0.0008201877274222724,0.0028651260367503536
2005-01-17,-0.0005359024751332,-0.0005608030873407,-0.0008797881653791,-0.0012878134244030726,4.60699597095271e-05
2005-01-18,0.0064535614115479,0.0025383190648344,0.00234165260626,0.003666541881758612,0.006426246516453915
2005-01-19,-0.0055983332883966,-0.0006265147028496,-0.0006146086756012,-0.0024053731692226243,-0.005382516752312405
2005-01-20,-0.0079016788356666,6.221722046569089e-05,0.0008843725861875,-0.004649184116462202,-0.003963153185605428
2005-01-21,0.0027926673257729,0.0035698236963037,0.0059030516721535,0.009378918978831852,-0.0029846547238156157
2005-01-24,-0.0022019155232199,0.0008057144486076,-0.001449303432522,-0.002367053007745135,-0.0015222399435913304
2005-01-25,0.0023183146946622,-0.0058691533619284,-0.00273311573617,0.00014317964490215827,0.0004591892738760703
2005-01-26,0.0024059431024652,0.0032939987271769,0.0024013640714372,0.0024702748148576425,0.0028076388936634443
2005-01-27,0.001744164826534,-0.0009187302679308,-3.722440197857779e-05,0.001967017852006325,-0.000187732531860263
2005-01-28,-0.0048529515644473,0.0035034488750518,-9.506716257259212e-05,-0.0069410377873378335,0.0006163180165621898
2005-01-31,8.424179925992255e-05,-0.001668412940205,-0.0019355754588174,-0.001166052069875878,0.005284566958556703
2005-02-01,0.0025268351916959,-0.0004390983872772,0.0005142980526754,0.003534421944140931,0.004074650371249078
2005-02-02,-0.0027845506674001,0.0007780950069825,-0.0017844703699932,-0.0038029796791020586,0.0017811029334229287
2005-02-03,-0.0050395270991078,-0.0046689783913905,-0.0038960909572978,-0.007220566253415141,-0.0022769925245642144
2005-02-04,0.0059781676927861,0.0038000705245424,0.0027704902672527,0.0033785182503835993,0.009545242690376553
2005-02-07,-0.0005579703024841,0.0006077446931199,0.0011916076601355,-0.00146288960782206,1.7948163994674447e-05
2005-02-08,0.0014157221250476,-8.528208713363939e-05,0.0015549229513628,0.0012748298085515585,0.0008670480646228995
2005-02-09,0.0006548340387546,0.0020611903352114,0.0013166373901014,-0.002164786749096859,-0.0033613623406358426
2005-02-10,0.001977466504911,-0.000664840904553,0.002191602163942,0.009061834599135033,-0.0003518213141948225
2005-02-11,0.0008163162810866,0.0017088634149262,-1.8842908189282167e-05,0.0030469782689984907,0.003270901838807915
2005-02-14,0.0018276310384712,0.0048746006763323,0.0013668984256855,0.0016482795003355478,0.001289331960487772
2005-02-15,0.0004496719797179,-0.000906185841984,-0.0005550607846103,0.0017108969638925055,0.0012635814727943286
2005-02-16,-0.0013630593293338,-0.0030497927793568,-0.0014906626250407,0.0011670424989729256,-0.0018252689586926607
2005-02-17,-0.0019475072360421,-0.0007116969480585,0.0002496834343464,-0.0007891195491867009,-0.005665767188236082
2005-02-18,-0.00189553892331,-0.0031781074156654,-0.0020103088956267,0.0007099645710223257,-0.0017247388795897935
2005-02-21,0.0007065905064321,3.459256693825851e-05,0.0001979014119377,0.0008688047916728614,4.6079317106872963e-05
2005-02-22,0.0017665487752235,0.0021661133952766,0.0022597275980735,0.004691237943784188,-0.009603526699950925
2005-02-23,0.0033756414768282,0.0015466942051226,0.0020319432864134,0.004099266018696479,0.00397422470085349
2005-02-24,0.0034791315294998,-0.0001212897848393,0.0013420560375698,0.0058192891833095395,0.004315944056827447
2005-02-25,0.0044826468819892,0.0022228721593836,0.0030930410097017,0.006376266867600311,0.006021884681726419
2005-02-28,-0.0050462722605831,-0.0042005841372964,-0.0045715187947743,-0.0035018495309378397,-0.006531177484700557
2005-03-01,0.001036484589916,-0.0018175545588591,-0.0008731610422868,0.0012516779870611395,0.002980846237496237
2005-03-02,0.0012892698643407,-8.976268976166185e-05,0.0022987919121664,0.003431973474161776,-0.0003115378859577689
2005-03-03,0.0043878421697428,-0.000707903210314,0.0007245338015989,0.005673194815818761,4.535511002075053e-05
2005-03-04,0.0040342673917017,0.0058892337931818,0.0042927432128306,0.002327642523674811,0.00819831577581507
2005-03-07,0.0005444366024264,0.0009292698504793,-0.0009981490356268,-0.0010054313954141138,0.0019225462449359298
2005-03-08,0.0002469290731043,0.0009037365070132,0.0012557376564072,0.005301750331451861,-0.00514831459964089
2005-03-09,-0.0066437158377336,-0.0069350972700942,-0.0059459222645554,-0.0026992241552905587,-0.010621341559059694
2005-03-10,0.0007472038986283,0.0029223315109005,0.0005765727424818,-0.0026491660174180255,0.0030386872049488643
2005-03-11,-0.0043924111354499,-0.0024454866785735,-0.0007521605428213,-0.0005718187717465461,-0.007007731290135944
2005-03-14,0.0028618479075101,-0.0003658598875078,0.0001132813770016,0.001957613903808575,0.004059882160101935
2005-03-15,-0.0019259868268113,-0.0017756218981417,-0.0011948127639751,-0.0012788945091148029,-0.0052816034657354296
2005-03-16,0.0016530973851781,0.0025722854648682,0.0028212736883527,0.002370781302787517,-0.004042013216993289
2005-03-17,0.005484749780221,0.0010881212753402,0.0011794882401528,0.004066137222318389,0.002632310910625613
2005-03-18,-0.0017716044353913,-0.0012593677698502,0.0002525916571818,0.000393558689428275,-0.0013931769289063922
2005-03-21,-0.0031820623155005,-0.0056529901602129,-0.0032971424549706,-0.0044259445408604495,-0.0033711935757386514
2005-03-22,-0.0076374458334684,-0.0077668291553675,-0.0059895317393649,-0.006998784367977606,-0.008812134814600192
2005-03-23,-0.0100074318310322,-0.006204765814115,-0.0042727918084906,-0.01405560840919975,0.0005638789448601855
2005-03-24,0.0029507164739117,0.0020622109350563,0.0032085842042751,0.004454185784673293,3.252486633584803e-05
2005-03-25,0.0003266812834789,0.0006441058044152,0.0005527640464749,0.0004458315360420073,0.00013889879440256436
2005-03-28,-0.0028529117089074,-0.0023340517885773,-0.0020005795883399,-0.0023995629446912584,0.00029957732023095924
2005-03-29,-0.0004945876835422,0.0009077912982621,0.001645112372194,-0.0014344482336853485,-0.0033532853710694253
2005-03-30,0.0022144968573571,0.0018493667860816,0.0003336643603322,0.00011781759135765001,0.009295430643416402
2005-03-31,0.0101501193197463,0.0077286874213476,0.0061082016005204,0.011392344285417534,0.0016404265368857199
2005-04-01,0.0029701265382767,0.0015858912375745,0.0016426948074898,0.001902003366012206,-0.002419028801409872
2005-04-04,0.0046130738891048,0.0014474230446404,0.0026705107221861,0.007170447124876134,0.0015513698565941423
2005-04-05,-0.0030622124348966,-0.0016193274287499,-0.0004627333022631,-0.0030487300479756564,0.0022925210030521727
2005-04-06,0.0012698091870322,0.0022292552886677,0.0009182331189799,-0.00033262606716855114,0.002501437779888782
2005-04-07,-0.0043657720767582,-0.0034611716359843,-0.0042091176889191,-0.00602970691450091,0.002553935580420585
2005-04-08,-0.0044016469092967,-0.002993458110561,-0.0003272905839145,-0.0038034220689217696,-0.005456272956511476
2005-04-11,0.0008812062258444,0.002450864730011,0.0003172804574798,-0.0017301045198689913,0.0014048523904119038
2005-04-12,0.0060583251143214,0.0060022074301392,0.0037902897512923,0.003952921605317972,0.006025068442839299
2005-04-13,-0.0077845065827454,-0.0154993216688848,-0.0044672579298926,-0.009239736145898549,-0.00740640586467709
2005-04-14,-0.0005207721680445,0.0034483205464041,-0.0016730589759407,-0.0006301930150873327,-0.005539003479616688
2005-04-15,-0.000816454025778,-0.0035250142877794,-0.0006157662017286,-0.004492765519172437,-0.00724358512870289
2005-04-18,-0.0004057635340238,-0.0056832574015859,0.0007681160601369,-0.0022685208517453153,0.002630408894125402
2005-04-19,0.010476010453704,0.0183108468969287,0.0080170233819301,0.013213597942552547,0.005047647612983042
2005-04-20,-0.0008901970944345,0.003122354466123,-0.0019289054937388,-0.00033839121858934016,-0.008277182325711861
2005-04-21,8.816288698912378e-05,0.0001579832702782,0.0002951758866283,0.002656184853890054,0.009047987719003635
2005-04-22,0.0059081867697987,0.0084337031501604,0.0030706135753938,0.006159423165188294,-0.0025353050181692533
2005-04-25,0.0008454814070464,-5.936899467435218e-07,0.001473800163545,0.0009671745472518366,0.00528326907508756
2005-04-26,-0.0036423214970126,-0.0045416211221839,-0.0016557113782515,-0.003260698678253338,-0.005739973978701051
2005-04-27,-0.0016958751430453,-0.0029990520890963,-0.0014069824051454,-0.004701243184403747,0.003310734316586128
2005-04-28,-0.0007414857336378,-0.0011085556980123,-0.0005931905683032,-0.0037845794456695,-0.0047431043661115176
2005-04-29,0.0013494086339367,0.000417632357955,0.0015249383448383,0.0022770006572172537,0.006315748467974736
2005-05-02,0.0014057871350006,0.0021461774549634,0.0003128206738285,0.0010096992971132756,0.0030445528659310385
2005-05-03,-0.0048021901812898,-0.0065453752271826,-0.0034538859658467,-0.00691647556369226,-0.0007973831890845772
2005-05-04,0.006052988792879,0.0067433452145516,0.0034000478123081,0.005688080850029121,0.008061530144811613
2005-05-05,-0.0006433509812416,-0.0013705559251199,-2.5436941696480497e-05,-0.0019807848327806354,-0.0006978013104557588
2005-05-06,-0.0058685372283807,-0.005601419015065,-0.005596953291498,-0.00433096650695024,-0.0037977422147541517
2005-05-09,0.0008053258987108,0.0006027294580721,0.0015909097465048,0.0023662563282260685,0.003457516375145353
2005-05-10,0.003247590470532,0.0046965144593806,0.001898122585997,0.002464462749976537,-0.004565818965472701
2005-05-11,-0.0029319122111556,-0.005381356428078,-0.0011830231378395,-0.005516159597396176,0.0030730930262334866
2005-05-12,-0.0060699642200709,-0.007330703646771,-0.0041228634965414,-0.008918849562406983,-0.005377530660349628
2005-05-13,-0.0006720328364394,-0.0009940658550297,0.0002468042523341,-0.0021268464318404236,-0.001319349985120155
2005-05-16,0.0004652676746303,4.22721604999665e-05,0.0013655676060064,0.0009776562643204478,0.005923843576082354
2005-05-17,0.0043181128812714,0.0050680685011463,0.002210180989508,0.004648710677840917,0.004454918895940807
2005-05-18,0.0047478962827296,0.0045240541758123,0.004324668945739,0.004217817982479755,0.007461477134007844
2005-05-19,-0.0023550686983387,-0.0028143857288084,-0.0018978652008391,-0.002336936308563065,0.0015352427067588435
2005-05-20,-0.0013882453686209,-0.000963725389387,-0.0017102727672863,-0.0015520379417295338,-0.0013224223286625759
2005-05-23,0.0044322466887522,0.0049944383956719,0.0033844624472841,0.003563040464153122,0.004067861089862745
2005-05-24,0.0018537210786965,0.0017542219217094,0.0010093090348569,0.00011935530313103018,0.0012233108043346874
2005-05-25,0.0034819797475463,0.005891388919702,0.0022096520105614,0.008060322010863352,-0.0031364641107174407
2005-05-26,0.0020429179827057,0.0037485442310355,0.0015059631021531,0.0031006509536584126,0.0036401845101405425
2005-05-27,0.0002541580881395,-0.0012151827040332,0.0006980748786222,-0.00032219845401098006,0.0009264612396002291
2005-05-30,-0.0003961088495193,-0.0005175724169449,-0.0004831720376249,-0.0006908395444192195,4.3803376159345934e-05
2005-05-31,0.0019804101110892,0.0014554958914306,0.0014301392103798,0.0002362892023908713,-0.0013294792213400797
2005-06-01,0.0095034726286337,0.0129549804830118,0.0065475612560134,0.007853759862260735,0.008580602586291518
2005-06-02,0.0045317233020008,0.006308252609058,0.0045039975411704,0.006274649404010991,0.001664079891862258
2005-06-03,-0.0036995003361998,0.000431056203308,-0.0033256693790987,-0.0005548920545070501,-0.00682698462517557
2005-06-06,0.0034698624828946,0.0066987130135276,0.0032465756161647,0.004743924401071631,0.0012829814329283094
2005-06-07,-0.0003575000996695,-0.0075204212306053,-0.0006007633907157,-0.004192749443275634,0.0015763769861816713
2005-06-08,-0.0011547992045038,0.0015053838247033,-0.0013953414339522,-0.0002482208319088741,-0.0022364282631592404
2005-06-09,-0.0016211919911847,-0.0047086408292026,3.8421772692024585e-05,-0.00036331721302929054,0.002350067922304255
2005-06-10,-0.0019670803957384,0.0021813289983432,-0.0006418162928628,0.0024992727993177867,-0.0038700853070105625
2005-06-13,-0.0011256302214583,0.0003613244997846,0.0010352884434585,0.0026592516807666835,0.00011305246847701498
2005-06-14,0.0023057115063954,0.0105303870881158,0.000193877307253,0.004353298270847805,0.0002955375463230324
2005-06-15,0.0028956985392559,0.0050549156636485,0.0024187485864057,0.0036473449427696816,0.0017478633471966986
2005-06-16,0.0040922735006529,0.0026615318963236,0.0047348914961236,0.004519473835802934,0.0033979638885014655
2005-06-17,0.0080098523571969,0.0191736909187928,0.0051509395465958,0.010979147920830724,0.0030990283836876743
2005-06-20,-0.0008080505200353,0.0005497632353294,-0.0010366544494287,-0.00040486488392321723,-0.0011407299564607954
2005-06-21,0.0027823499192199,0.0031337909789311,0.0027841251150188,0.0028665943820904262,0.0004119464534182882
2005-06-22,0.0019696662913446,-0.0075032874903469,0.00146109285121,-0.0036782664903618925,0.0035955379413502796
2005-06-23,8.260009785582604e-05,0.0054088289078459,0.000294657774902,0.002833885231628841,-0.006919908695411791
2005-06-24,0.0011078921466062,0.0017939044807252,5.329880730623143e-05,-0.0006207818239257535,-0.003053808545970327
2005-06-27,0.0035953439871099,0.0115464544534725,0.0015730064143605,0.003934336868818633,8.88404609083793e-05
2005-06-28,-0.0036243347613076,-0.0068998986329512,-0.0024588775058107,-0.0026511676540161844,0.003357663318153214
2005-06-29,-0.0068192597052931,-0.0214418199839176,-0.0031008307694195,-0.007577531743080535,-0.0015525663109906772
2005-06-30,0.0003584483594944,-0.0003050227042919,-0.0007269387947526,-0.0019458710777435328,-0.002789203828269215
2005-07-01,-0.0024227728133863,0.0073957481152555,-0.0043095262978898,-0.0004913064503609729,-0.0013790420282571603
2005-07-04,0.0018191083568507,0.0066666956386088,0.0023274488084136,0.004688384654761891,4.468643065891342e-05
2005-07-05,-0.0003801177204275,0.005813864264253,-0.0011259738116488,0.0018186629284230094,0.003060659187378078
2005-07-06,0.0013168213970835,0.0043056150947913,0.0001080185782403,0.00034247810035079604,-0.0038350643166907617
2005-07-07,0.0001603294433197,-0.0060964599174209,0.0005538039850651,-0.0019620798034559075,0.002471400566309967
2005-07-08,0.0026566499580831,0.0126054455027205,0.0016075466351288,0.0060699244059540195,0.005058405761720053
2005-07-11,-0.0048695281117412,-0.024443066115287,-0.0020227970306414,-0.008888168817847132,0.00403296589023796
2005-07-12,0.0056506540847118,0.0206293458441231,0.002219165905071,0.008639553399122946,0.00016469342370548632
2005-07-13,-0.0026921455091963,-0.0049954146379357,-0.0026330341330456,-0.003818467921323965,-0.00017174541076858674
2005-07-14,-0.0045125040216544,-0.0112342357685263,-0.0032528691261201,-0.006212776286454691,0.0011177534624252417
2005-07-15,0.0013986341486853,0.0019916347844428,0.0017533443228599,0.0022569410588687334,0.0010159925571235464
2005-07-18,-0.0052484095520197,-0.007899307006787,-0.0036615929470431,-0.004353664400871793,-0.0048429701187295395
2005-07-19,0.0039581968450302,0.0062076182460966,0.0032308766123984,0.004133084686136002,0.005068706207652341
2005-07-20,0.0018103612527792,-0.0010238592146386,0.0021760769878077,0.0008041679396868065,0.0037029420030794567
2005-07-21,-0.0079673783296337,-0.0105474601230248,-0.0059598625975503,-0.0063870700459064626,-0.007370203006445842
2005-07-22,0.0069031215793738,0.0130874719403004,0.0044729785671242,0.006698422935826898,0.004938343758831643
2005-07-25,-0.0002748944734513,0.0026561002310065,0.0003174955743854,0.0022176374398167557,-0.00290925792394674
2005-07-26,0.0028548604268003,0.0085451794095405,0.0014591866229017,0.0038867504146903546,0.0012714238807664201
2005-07-27,-0.0002568217354881,-0.0012445212576167,0.0011715304650094,0.001403720417181731,0.0021411270525824476
2005-07-28,0.0045499347686003,0.0022411471170834,0.0037749911724071,0.002237535573770266,0.005473966012514708
2005-07-29,-0.0017552934080373,0.0076885202194571,-0.0017867315240587,0.0028768356569951695,-0.007299300916004015
2005-08-01,0.0006664701185511,0.005552861835579,-0.0001493854950992,0.0016876359837715072,-0.000517079747636906
2005-08-02,-0.0002507530543881,-0.001340588283613,8.088961240774323e-06,-0.0007431127943542392,0.003785165467654927
2005-08-03,0.0023598732835856,-0.0001425047812176,0.0026707683135332,0.001748523361622212,0.001626133415465958
2005-08-04,-0.0007689017637097,0.0015100855631399,-0.0006444897108538,0.0009389063367045481,-0.004965935278032241
2005-08-05,-0.0045582207132501,-0.0026223904665965,-0.0038288655634444,-0.0025003874792581373,-0.006798926155702212
2005-08-08,0.0018747310238819,0.0143452060221229,-0.0005375864135537,0.0034555791004248,-0.0024521848775558297
2005-08-09,0.0031760710000724,0.0047343469128519,0.002747401421556,0.002880712900732974,0.0049015699640998275
2005-08-10,0.0022702482253099,0.0077367860695955,0.0014856953253338,0.0032669209358967776,-0.0009889457557038738
2005-08-11,0.0099370968196617,0.0214022834596896,0.0087816279324562,0.012097960700692845,0.00607954690428052
2005-08-12,0.0052903769352628,0.0095466136270641,0.0023955190966553,0.0031139576363633736,-0.0011829621971131128
2005-08-15,-0.0027205058816146,-0.0040933712140633,-0.0023724344189124,-0.0028424023440848604,0.0006436889146714361
2005-08-16,-0.0029463641532355,-0.0189301542209576,-0.0005961271948759,-0.00412315825738716,-0.005639819715834092
2005-08-17,-0.0064779325702375,-0.0101510198073106,-0.0056315045314355,-0.008364631339474472,-0.0009831827820944385
2005-08-18,-0.0010450180316549,-0.0010737646621766,0.0004674418663228,-0.0033852062070391046,0.001337110046915413
2005-08-19,0.0055263641068804,0.005713143305393,0.0024503199774544,0.006984812134263941,0.0006757438190234666
2005-08-22,0.0041173513447077,0.0121808484214132,0.0024219692507308,0.005240018047350681,0.0009750429942824823
2005-08-23,-0.000960036932261,-0.0061241719907891,-0.000409699903224,-0.0021607126308930804,-0.0013167702989903773
2005-08-24,-0.0008929153079062,-0.0012852342859843,-0.0013886461107815,-0.0014472781480611373,-0.003637266204801825
2005-08-25,0.0028545036805932,0.0057765122320786,0.0017856802498148,0.002320640979418265,0.0020112808743215638
2005-08-26,-0.0018367667304258,0.0003121407538998,-0.0021110163419704,-0.0011222899166401844,-0.004453529998627914
2005-08-29,-0.001180980963915,-0.0090909431347173,-3.2676552314793005e-05,-0.002916075115443917,0.00409006841258499
2005-08-30,0.005310962687342,0.0107259814133177,0.0024347380909803,0.0038716200602115338,0.0006652815282249592
2005-08-31,0.0075663967321286,0.0091473569799691,0.0067983859787798,0.006654204472477865,0.008333975173920117
2005-09-01,0.0013971310670138,0.0002752072308486,0.0023258201758669,0.0018855278497730053,0.0006635978465983072
2005-09-02,-0.0025398737257522,-0.0074303548246447,-0.002240082949648,-0.004228814901389199,-0.0020178930901000314
2005-09-05,-0.0036506760717025,-0.0138437535399584,-0.0021009924409246,-0.005599608664409851,4.4437038317113325e-05
2005-09-06,-0.000315470315829,0.0032498991281624,0.000558588327784,0.0019047584102349193,0.005757857268991628
2005-09-07,-0.0031152593961558,-0.0043681619051648,-0.0015219092182487,-0.0014177562750406383,-0.0002069929789669802
2005-09-08,-0.0046629484596053,-0.0168212129872717,-0.0021665076733054,-0.005805227953545434,-0.0022662119348115795
2005-09-09,0.0048252419354813,0.0105722403290401,0.0039282472928058,0.005438240418752649,0.005313842442584438
2005-09-12,-0.0064992056773156,-0.0166066697526585,-0.0035207351184186,-0.006143577364724351,-0.0018049778234733083
2005-09-13,0.0012380835578182,0.0032119357614042,-0.0002282539418974,0.0004314441024469316,-0.003354770811442442
2005-09-14,-0.0005869784634874,0.0017131264053947,0.0001322982729872,0.0013435098359849463,-0.002946418373976023
2005-09-15,-0.0010123935850638,0.001147477558148,0.0010993213210418,0.0030100554658147875,-0.0011636852496554441
2005-09-16,-0.0030692061327039,-0.0096637025368289,3.0658010593587887e-05,-0.0016869227114947095,0.003537919516224264
2005-09-19,0.0082688040381224,0.0268606608947572,0.0063564743426807,0.013574525576750318,-0.0028364667410205155
2005-09-20,-0.0038454419522224,-0.0107722870261615,-0.0034835428503081,-0.0059369186811022,-0.00463911962461232
2005-09-21,0.0049757065195486,0.0083832420692605,0.0046139015531093,0.006221172497018302,-0.0036103693167468974
2005-09-22,0.0011058614593781,0.003739681732269,-0.0009032487860737,-0.0008015602374802813,0.002541863433975067
2005-09-23,-0.008756789762769,-0.0200771406309434,-0.0054450434013669,-0.008550792035411802,-0.001765123740704766
2005-09-26,-0.0025527081850391,-0.003331231291143,-2.6965603851920175e-05,0.0006116212978165337,-0.0012189423207519922
2005-09-27,0.0007831385519908,0.0051306702328841,-0.0006992807184115,0.0010596358993113955,-0.0003141580759178808
2005-09-28,0.0038237296895608,0.0036725951011617,0.0046006041125909,0.0045477571587603915,0.0020243951902026323
2005-09-29,-0.0008798991701722,-0.0026839406817313,0.0006638624135424,-0.0004047811825632409,0.0044390792312848145
2005-09-30,-0.0025782306559806,-0.0029028539366973,-0.002542938182733,-0.002666187210781246,-0.0005270524366071783
2005-10-03,-0.0035372799213564,-0.0022160152882202,-0.0029444746927558,-0.0018023702136886754,-0.0028032966935162664
2005-10-04,-0.0070750506566606,-0.0206279213466494,-0.004619042412894,-0.009769589337508223,-0.005652310729669807
2005-10-05,-0.0019902584473096,-0.0039040727144506,-0.0026963364129841,-0.0027881991336711214,-0.008451063757237342
2005-10-06,-0.0050488125461672,-0.0135856961543492,-0.0011013594577773,-0.005231826821390051,-0.0026048503284998854
2005-10-07,0.0015349802665249,0.0023308017394947,0.0012231985317617,0.001018367491785277,0.0024810874471846486
2005-10-10,-0.001908771455482,-0.0035572327227379,-0.0011391590623468,-0.0015518396845818573,-0.00426971930590394
2005-10-11,0.0012063222722282,0.0053271538494351,0.0008955137292221,0.003946288913128449,-0.0019494929435813547
2005-10-12,-0.0002522136251724,0.0054513100466385,-0.0025345366441971,0.00193604412742836,-0.00543037858097648
2005-10-13,-0.0024499538824111,-0.0026102296577729,-0.0011200799110128,-0.001199367110152494,-0.0013908435659008235
2005-10-14,-0.0015663731749482,-0.004046252018289,-0.0007822457246067,-0.0026909198727388174,0.004621738437415423
2005-10-17,0.0044418979246424,0.0100837073097413,0.0040022859542455,0.00694499379754987,0.0018438962014387882
2005-10-18,-0.0039716445125956,-0.0090949648467133,-0.0029765733765136,-0.004814264605916207,-0.005697062014501775
2005-10-19,0.0011550980535137,-0.0016130712765981,-0.0003899065273416,-0.002791265918580876,0.009457811511455283
2005-10-20,-0.0059063737303823,-0.0123861063269762,-0.0057874269056943,-0.008459462450222688,-0.008923664757955406
2005-10-21,0.0043486828468634,0.0031117544638355,0.0046599552894896,0.003231886189653999,0.0032663213285415438
2005-10-24,0.0021713350000624,0.0079278037394585,0.0023706351290634,0.005298094636356155,0.008238681982391503
2005-10-25,0.0002629629922506,0.0072349637953449,0.0012191100126573,0.00458120841148073,-0.0032996607059176952
2005-10-26,-0.0053240872115499,-0.0041151814745079,-0.0049427077460747,-0.0041860138492543445,-0.0051495323863859355
2005-10-27,-0.0011651266744371,-0.0042597732578556,-0.0009773351875488,-0.0028891157993594877,-0.00525374085886785
2005-10-28,0.0061511686984239,0.0126005594149068,0.004791764737619,0.007826272435408477,0.00965553256340943
2005-10-31,-0.0014686942693939,-0.0062156002403753,-0.0019117082304561,-0.004071507125503793,0.004669766413654486
2005-11-01,-0.006630369440099,-0.0136715790112697,-0.00562443052648,-0.009121216542928502,-0.002688710970225472
2005-11-02,0.0055051774043542,0.0145516807834119,0.0048974737973244,0.009579176416990442,0.005033303050512394
