,pnl
2011-07-11,-0.004253461711622717
2011-07-12,0.0007686214583197306
2011-07-13,0.006575638160034938
2011-07-14,-0.003695582826936509
2011-07-15,0.004699268961100731
2011-07-18,-0.002526561923284273
2011-07-19,0.00515892987187252
2011-07-20,0.002518254930009403
2011-07-21,0.0018946669641085343
2011-07-22,0.0037998558270354046
2011-07-25,-0.00017439783639591365
2011-07-26,-0.0004979976711711205
2011-07-27,-0.00982559074630355
2011-07-28,-0.00014259855088620728
2011-07-29,-0.0030553861565879403
2011-08-01,-0.0021571630073970744
2011-08-02,0.012934218811169785
2011-08-03,-0.0016153008531120307
2011-08-04,0.008834226397070117
2011-08-05,-0.004625144387346622
2011-08-08,0.010464132786237507
2011-08-09,0.008234175661998112
2011-08-10,-0.0038642576495814948
2011-08-11,-0.002808073303520832
2011-08-12,0.0024269402711850625
2011-08-15,0.0029479588965833975
2011-08-16,0.005914494068992967
2011-08-17,0.0030913094429614483
2011-08-18,0.004829213529217471
2011-08-19,0.003154516813008874
2011-08-22,0.005896791178151297
2011-08-23,-0.008640152416682543
2011-08-24,-0.017606806859000818
2011-08-25,0.00353716121507077
2011-08-26,0.012557484467932652
2011-08-29,-0.007443276067782417
2011-08-30,0.01294059987947691
2011-08-31,-0.0032560259302386752
2011-09-01,0.002470295944714822
2011-09-02,0.013924077223051333
2011-09-05,0.0033205500423414054
2011-09-06,-0.004832895114760818
2011-09-07,-0.008155111216521604
2011-09-08,0.009249856718042168
2011-09-09,-0.0009069604631906014
2011-09-12,-0.006891514617891554
2011-09-13,0.0010707597730866543
2011-09-14,-0.0015558969921715504
2011-09-15,-0.006683968632324235
2011-09-16,0.004989321963234949
2011-09-19,0.0005062528547255026
2011-09-20,0.0037640695284257716
2011-09-21,-0.0032076631513156427
2011-09-22,-0.0028196115122679985
2011-09-23,-0.01723301836304711
2011-09-26,-0.00717426747586971
2011-09-27,-0.0014929342502986746
2011-09-28,-0.007913108430217784
2011-09-29,0.00418798047951871
2011-09-30,0.0004034430851317238
2011-10-03,0.009644988719093833
2011-10-04,-5.9819332768441564e-05
2011-10-05,-0.005814403774555459
2011-10-06,-0.0011110911779377095
2011-10-07,-0.008081715357956376
2011-10-10,-0.0039763053543751155
2011-10-11,-0.0011226184018871817
2011-10-12,-0.0045082023202724095
2011-10-13,0.0017057801011699908
2011-10-14,-0.0022292794070568524
2011-10-17,0.0006160779801280764
2011-10-18,0.001709203179725525
2011-10-19,-0.006094458284476412
2011-10-20,-0.001690888664348425
2011-10-21,0.0014072567938415688
2011-10-24,-0.0025373755185641453
2011-10-25,0.004921472896480009
2011-10-26,0.0010570533608561567
2011-10-27,-0.007794855528933391
2011-10-28,-0.000541083991550764
2011-10-31,0.004873994833761686
2011-11-01,0.013150578377872268
2011-11-02,-0.0011056511849141522
2011-11-03,0.0011415098403629318
2011-11-04,0.001146402627230622
2011-11-07,0.0059703813082706315
2011-11-08,-0.0033563291019276173
2011-11-09,0.0036124913188009177
2011-11-10,-0.002270614915379889
2011-11-11,0.0012691392838924404
2011-11-14,-0.0007857505108529838
2011-11-15,0.0029531785933179567
2011-11-16,-0.00011790986153248318
2011-11-17,-0.0026406316387675667
2011-11-18,-0.003321601643919089
2011-11-21,0.0010103872643174735
2011-11-22,0.0017964889671344725
2011-11-23,0.0028812939023965347
2011-11-24,0.0002882185357799336
2011-11-25,-0.0053372016616752204
2011-11-28,0.004209225251615805
2011-11-29,-0.0015975926882362441
2011-11-30,0.0004266615827322748
2011-12-01,-0.0030817396155842056
2011-12-02,0.003765999266741831
2011-12-05,-0.003235782974896816
2011-12-06,-0.0007829308839391444
2011-12-07,0.0059105074250163986
2011-12-08,-0.003423108228374452
2011-12-09,-0.002711134219382948
2011-12-12,-0.004234118796100564
2011-12-13,-0.002757507622586636
2011-12-14,-0.005715316985386604
2011-12-15,-0.001234075028279627
2011-12-16,0.007462906349887681
2011-12-19,0.0007559213205421043
2011-12-20,-0.0005019453712816991
2011-12-21,-0.002382037723711384
2011-12-22,-2.6195482549013025e-05
2011-12-23,-0.0034196660408286825
2011-12-26,0.00047856005980388347
2011-12-27,-0.0012669644582114358
2011-12-28,-0.001834199396419105
2011-12-29,0.0013926742708095029
2011-12-30,0.0032299645298362665
2012-01-02,4.5245997087501836e-05
2012-01-03,0.0018757991580002483
2012-01-04,-0.00033705367186578276
2012-01-05,0.0022816041513794524
2012-01-06,0.0010337855469354754
2012-01-09,-0.00014776789813786373
2012-01-10,0.002337488379381144
2012-01-11,0.005454697528162772
2012-01-12,-0.00025138463723083397
2012-01-13,0.0021092309792939564
2012-01-16,0.0006854111813517194
2012-01-17,0.0015714468677663711
2012-01-18,-0.00029323460556843726
2012-01-19,-0.004420788527602382
2012-01-20,-0.0013670689294651651
2012-01-23,-0.001116529193184617
2012-01-24,-0.0012400036681717214
2012-01-25,0.010303948094498343
2012-01-26,0.00393491217162454
2012-01-27,0.003912978402806348
2012-01-30,0.002006365738699452
2012-01-31,0.002670018368506086
2012-02-01,-0.001028656026067902
2012-02-02,0.00351445424303625
2012-02-03,-0.009873224784338209
2012-02-06,0.002208736596132656
2012-02-07,6.00524599002044e-05
2012-02-08,-0.002476868152689965
2012-02-09,-0.0020911333840611585
2012-02-10,0.0030068243091497674
2012-02-13,-0.000692142485967719
2012-02-14,0.0035571435147565143
2012-02-15,0.0015884150306612684
2012-02-16,-0.0007480833809272633
2012-02-17,-0.002176063409068481
2012-02-20,-0.0001240256649694669
2012-02-21,0.003416969210490938
2012-02-22,0.005729728997353045
2012-02-23,0.0024832612432394495
2012-02-24,-0.00014133671220960416
2012-02-27,0.0030755012046481053
2012-02-28,0.0002022977354426839
2012-02-29,-0.016140115757468973
2012-03-01,0.00376699092155898
2012-03-02,0.0020968289016149964
2012-03-05,-0.0013070395369616395
2012-03-06,-0.004050756775696299
2012-03-07,0.0013587830578611017
2012-03-08,0.0026455505435093807
2012-03-09,0.001231499941616115
2012-03-12,-0.001667145998822889
2012-03-13,-0.004485364887176893
2012-03-14,-0.01277578053831412
2012-03-15,-0.0001955801133188802
2012-03-16,0.0006360358863687494
2012-03-19,-0.0023748746050665584
2012-03-20,-0.003206691445008434
2012-03-21,0.003207860433114575
2012-03-22,-0.001654079202081262
2012-03-23,0.00658846222421885
2012-03-26,0.005024801048408621
2012-03-27,0.0002711239878936899
2012-03-28,-0.0037174967356457347
2012-03-29,0.0007523933969746241
2012-03-30,-0.0015378100968010786
2012-04-02,0.003927223873319291
2012-04-03,-0.008954207302680048
2012-04-04,-0.003109938984679271
2012-04-05,0.005087864736130356
2012-04-06,0.006498761657476401
2012-04-09,0.00037967789802983054
2012-04-10,0.0017436574952270517
2012-04-11,-0.002713974044158292
2012-04-12,0.002580115541944896
2012-04-13,-0.0010487508686607438
2012-04-16,-0.0014349855810711796
2012-04-17,-0.0017372063394025497
2012-04-18,-0.0023067896709119268
2012-04-19,0.002716763407793167
2012-04-20,0.00019357610078693394
2012-04-23,-0.0008452546294187254
2012-04-24,0.00022852746188504905
2012-04-25,0.0002887641855477995
2012-04-26,0.004622127861071183
2012-04-27,0.002236554569935003
2012-04-30,0.0001625935298472906
2012-05-01,-0.0010875732122498612
2012-05-02,-0.0010515493230520631
2012-05-03,-0.004651817362194684
2012-05-04,-0.002030291945623885
2012-05-07,-0.00021004764050849172
2012-05-08,-0.004251274533459637
2012-05-09,-0.00040736895938251264
2012-05-10,0.00042302351029612493
2012-05-11,0.00011325723885981286
2012-05-14,-0.0033573215351878896
2012-05-15,-0.0012408908133421923
2012-05-16,-0.0015202975649664479
2012-05-17,0.006515792010309867
2012-05-18,0.0009050953221700342
2012-05-21,0.0006424535338152257
2012-05-22,-0.005407065152615479
2012-05-23,5.0180100666179965e-05
2012-05-24,-0.001293680252236223
2012-05-25,0.003681339598262165
2012-05-28,-0.0001762792295465592
2012-05-29,-0.001214790737002551
2012-05-30,0.001239457047781199
2012-05-31,0.0014789456498119713
2012-06-01,0.007963104424796624
2012-06-04,-0.005256125537682976
2012-06-05,1.0046161214397726e-05
2012-06-06,0.0006718554508864873
2012-06-07,-0.006287086706322809
