date,SPX,BOND,GOLD,OIL,USD
1990-04-30,0.005121921760942172,0.0015137456374390013,-0.007028005681250171,-0.004881034705914278,0.0005882929868663567
1990-05-01,0.004373734443818833,-0.002307575456764077,0.0037904472078160723,0.004881034705914278,-9.8024800353258e-05
1990-05-02,0.006689389454955119,-0.0007131798643911225,-0.0009462657008896258,0.009088217657971853,-0.0009807768538250272
1990-05-03,0.0032534914155339933,0.004055630711041758,0.00431849524044825,-0.039993025785191705,-0.0014729712487904223
1990-05-04,0.008368498004166725,0.012060241031131014,-0.0005387931164824167,-0.022216083479354776,0.0008840430810028721
1990-05-07,0.006304150967347155,-0.0007022753118848257,0.001884507220792031,0.004482876543559833,-0.006105987062154483
1990-05-08,0.004336748965855897,0.0014839764398528743,-0.0041776221394354,0.03330499464418368,-0.0007905919969060093
1990-05-09,0.002482224178121051,-0.0028989136044357267,0.0022931149186433686,0.016549565581035264,-0.004160893659165055
1990-05-10,0.0027960640340127796,0.002117212476467678,-0.0010784579098652713,0.015083242211328507,0.0009922604505341326
1990-05-11,0.02351291098474917,0.011925304302875972,-0.005409804916587824,0.0017947955760231338,-0.004971177467601784
1990-05-14,0.007782140442055052,0.0023943704293278856,-0.0019003670711672527,0.03926669122175053,9.96661185848069e-05
1990-05-15,-0.0013257550987697542,-0.0019290806024407914,0.005149760669477033,0.0,-0.001096874019332006
1990-05-16,-0.0007906478076078471,-0.0013174191034082128,-0.0024360547978812264,-0.008658062743114314,0.001495439190012604
1990-05-17,0.0013268030232733707,-0.00070333383121568,0.00027096599542630884,-0.011661939747843242,-0.0012959180401086456
1990-05-18,0.0004794742797500362,-0.00271246313378537,0.010510809607862548,0.0017579846308981573,0.00338578295956804
1990-05-21,0.009429795963902698,0.0011633852293106983,-0.0010729614763276274,-0.025497971933971186,0.0023830812588769845
1990-05-22,0.0012003965541200756,0.00488551663265735,0.005086344789785535,-0.010262691945126967,0.0008921933677337179
1990-05-23,0.0023964788819865745,0.004242242414166597,-0.026790940712711375,-0.048486812127063406,-0.0015866722884476658
1990-05-24,-0.0024522793395647113,-0.0025431852446740066,0.005197659082143424,0.006349227678658753,0.0009919651641698835
1990-05-25,-0.010743592027007587,-0.002707594744070896,0.0029968691548258874,0.00944888919793252,-0.001885575907247805
1990-05-28,0.0,0.00023687846929387746,-0.0009525754275454545,0.0,-0.0005961844373727487
1990-05-29,0.016973968479446988,0.003930998185002643,-0.002044293727280433,-0.029909961069272573,0.0004968450442550676
1990-05-30,0.0005821125304708019,0.0014668776477941847,-0.005471969877993033,0.031789072176547695,-0.0010933851295531483
1990-05-31,0.0010248030920845252,0.001464729069078352,-0.002197199455769905,-0.04348511193973881,0.005652814179886612
1990-06-01,0.0053286339313194375,0.009667272277866346,-0.013703584919111833,0.008460837976679514,9.888751553166486e-05
1990-06-04,0.011607664277469176,0.0014485258611411922,-0.0033505545794261238,-0.005198192341863361,0.0
1990-06-05,-0.0020707325801572196,-0.0015865901993423748,0.0040471759938736085,-0.03784055851315049,0.002271718098804776
1990-06-06,-0.004592681664790099,0.0005348931635325016,-0.006146987782424063,0.001352265250013751,-0.003162057970648391
1990-06-07,-0.004971786483901397,0.0005432275610317561,-0.008443618980169987,0.01542102299481396,0.000494731123731107
1990-06-08,-0.012301709452578358,-0.000215531177419237,0.0033860077497314123,-0.02356218057851356,0.0022726159675077184
1990-06-11,0.00810732707882078,0.00023277166498036905,0.0002816504736262715,0.0034002072881693657,0.0
1990-06-12,0.012694570652858062,-0.0006725993631047089,-0.0016910939768601807,0.014825069362156551,0.0
1990-06-13,-0.003692816888875683,0.005968575288513023,-0.003390791607082555,-0.0033500868852822663,9.869232675185913e-05
1990-06-14,-0.005496029223377441,0.0023295859249508055,-0.012532206172370941,0.026491615446976535,-0.0030640004203199567
1990-06-15,2.7555420841984812e-05,-0.005017055612686505,-0.01037174379678163,-0.009852296443011443,0.0030640004203199567
1990-06-18,-0.016755278819856834,-0.002332698852905324,0.009224625804631792,-0.0213483758055375,-0.001580247242427113
1990-06-19,0.004445383709763107,-0.0009742849907405926,-0.0014357504261042209,-0.005409073364011974,-0.002176925458952539
1990-06-20,0.001755926702264432,-0.0017353695899675614,0.004301081899390269,0.0,-0.0008919281102670595
1990-06-21,0.0038078342770573315,0.0022010755309604946,0.0008580009106369246,0.0,0.0020799294379916233
1990-06-22,-0.01408041142081018,0.001301101811649552,-0.0008580009106369246,0.04312442663375471,-0.00029686804433559644
1990-06-25,-0.008816854244702022,-0.005517600766226316,0.010247741260475784,0.011620531023018632,0.001977457634687596
1990-06-26,-0.0007098542257555351,0.0026546660293069735,-0.008675301511133604,0.0,-0.0026704926606937462
1990-06-27,0.008710462312862433,0.0032589607076243254,-0.0001428469397479759,-0.016176347558879645,-0.004466730340838332
1990-06-28,0.0069868544673310495,0.0035486167145508674,0.0025681281057101657,0.0045558165358610125,0.00019894558903832404
1990-06-29,0.0010899183640251664,0.0031000872641149257,0.0166741181166854,0.021202207650602656,-0.0032876741941922916
1990-07-02,0.004236585856224551,-0.0005217175744718361,0.0029385034787523523,-0.021202207650602656,-0.006005422913163194
1990-07-03,0.001722940540152429,0.0021791434765372486,0.009456335242035152,0.005181358741997322,0.0
1990-07-04,0.0,0.00023045506441565777,0.002902358474389466,0.0,-0.006142711022484093
1990-07-05,-0.012516926942535811,-0.0006659040319823006,-0.004980641176027589,-0.016281701254510672,0.0024213086890103597
1990-07-06,0.007674032899355865,-0.005609452266391202,-0.00083252398314837,0.007848307126135712,0.0017115534004537025
1990-07-09,0.0030643253217768063,-0.00308789559014766,-0.0072443894424960575,-0.02439949594413271,-0.00433490270031367
1990-07-10,-0.008463619466974492,-0.0002240066177474631,-0.00800172725920767,0.03927206235352898,-0.00425230973853008
1990-07-11,0.01320868560219246,-6.893520954687204e-05,-0.004662013105811269,0.0076726719116599895,0.00040576182337925815
1990-07-12,0.01158723245535409,0.0052084346364660306,0.012943343330631407,0.011399743464727496,0.0052599757122973045
1990-07-13,0.005104071128479326,0.004294128270949216,0.017459221371768585,0.06991603885560727,-0.006477755444688427
1990-07-16,0.004454955348305312,-6.828793610846873e-05,-0.004129393342011234,0.03858814490518636,0.0029404330438378423
1990-07-17,-0.003883394563587217,0.0005291095721586814,-0.004146515961848785,-0.006802747322752545,-0.0015198341240560964
1990-07-18,-0.009019658273114572,-0.004566374167566778,0.0002769699505318357,0.006802747322752545,-0.0044715521660734225
1990-07-19,0.0030156011558046814,0.0011307082692759707,-0.0019404025492297805,0.008438868645864961,0.0022382754283007955
1990-07-20,-0.010207398820589297,0.002197793684969973,0.0016634325986979448,0.008368249670516192,0.0016246957270027451
1990-07-23,-0.017575635142593526,-0.001273618744768612,0.020291346048271208,0.03975475855983257,-0.0006089516071670076
1990-07-24,0.0013500212991202076,-0.002466367043111539,-0.0036712258243616347,0.018514149564143434,-0.0025412974286727064
1990-07-25,0.003647181688481993,0.004132856051801248,0.01124292235525548,-0.004201686853700259,0.0010172940856980617
1990-07-26,-0.0033099609462103885,-0.000367243584838306,-0.0067576956719470616,-0.014312462710443175,0.0007114906027636536
1990-07-27,-0.00696415022988095,0.004874192670426325,-0.0039404901861122,0.015890164852061073,0.00010160020328786601
1990-07-30,0.00595214665772037,0.004985892142966186,0.0012245732532401021,-0.0026308881262764316,-0.0071370612903756125
1990-07-31,0.0016861040948361605,0.000524277439328813,0.007586056428914745,0.013085766418906797,-0.005643645372987116
1990-08-01,-0.0017704839730976474,0.004074906191616989,0.006724974907674763,0.03575457462401488,-0.00102954811935696
1990-08-02,-0.011428695823623158,-0.005987308615788223,0.011197131115486592,0.11011587438754589,0.013810254782719689
1990-08-03,-0.019014273055656616,-0.003478766086973728,0.0007950179297768756,0.08111387102469125,-0.009083085359213428
1990-08-06,-0.03071094746674241,-0.015089520029506254,0.018373220256619582,0.12269795333832079,-0.004006374458457529
1990-08-07,0.0011953502304899999,-0.0038558681103113557,0.0038935805191320227,0.00256269589272895,0.0008231299981167339
1990-08-08,0.010457922342501647,-0.002055035775884839,-0.00858597703317443,-0.08385863232224233,0.005026940567973703
1990-08-09,0.004688268770970616,0.006609592364263506,0.007289800571727234,0.029385072159743952,-0.002151309542512081
1990-08-10,-0.013087564295595655,-0.0002069679207110653,0.028134848071518448,0.015325970478226925,0.0019466222017099355
1990-08-13,0.009846452409740358,-0.0009750500162013509,0.018738836886248222,0.012469460642122066,-0.004410942167388576
1990-08-14,0.0016218690431344385,0.0029567330268829295,0.0007422986855747382,0.01749532805981424,-0.0012344410578997156
1990-08-15,0.001972184022855039,0.0014364172895948712,-0.0047105578611956744,-0.021257559736006737,0.0
1990-08-16,-0.022813094336446404,-0.007635765406122985,0.018710540912824314,0.024940805152303014,-0.006505935066617674
1990-08-17,-0.013813796951755997,-0.0017250276251177254,-0.0021975347630007747,0.044931187270388584,-0.002178085184058709
1990-08-20,0.00207209752050197,-0.000381815188734258,0.000977278357771283,0.015693434546046436,-0.0028073842197198218
1990-08-21,-0.02045061047129071,-0.0015895699782637607,-0.006738157193977301,0.005176888179533989,0.0025996998991395515
1990-08-22,-0.016635461400213103,-0.004347283700133708,0.015853990601986112,0.04706751085798544,-0.004997407589410585
1990-08-23,-0.030438038759382557,-0.004673232854691456,-0.004973022560178286,0.060528026791003775,-0.004288485208540749
1990-08-24,0.014388272210204889,-0.0029868862855941813,0.0012152146349038162,-0.02187587235672428,0.0021988386431139872
1990-08-27,0.031379460625666766,0.009753356135033364,-0.05478942083797289,-0.1351124206218417,-0.005348447546010604
1990-08-28,-0.000311148451435983,-0.002512410704722079,-0.020084899331310524,0.0,-0.0009468203326861158
1990-08-29,0.008830011053355236,0.00633866868819144,0.013004084423206663,0.0,0.001997792578661617
1990-08-30,-0.01704816526653996,-0.0003732849553088613,0.005154650588663934,-0.005439723295817878,0.007430309942539459
1990-08-31,0.01200756704094541,0.0007030487432908572,-0.016197309080652644,0.010850016024065656,0.000416970713849274
1990-09-03,0.0,0.0002429142784814431,0.010008532236437162,0.09367378605019505,0.00509383085926185
1990-09-04,0.0016417567383104625,-0.002901473620204875,-0.006097184355525087,-0.014849307665147471,-0.0018681894380074837
1990-09-05,0.004015573444295484,0.005249492530033706,0.010999787388996651,0.03751867221334804,-0.0068800438176070955
1990-09-06,-0.012189032045821335,-0.00038085346258043273,0.003853569315990235,0.029033279388641198,-0.003352895010311663
1990-09-07,0.009132483563272231,0.002887402049267962,-0.0005129520502320517,-0.022013467537178588,0.002934397410564671
1990-09-10,-0.005488130606748243,-0.0025671292086961728,-0.027306338378607187,0.0,0.0015684637502060284
1990-09-11,-0.0018360905775969272,0.002731132264699454,0.0034215061671964975,0.020457046989520666,0.006975925004371497
1990-09-12,0.0046614335937089635,-0.000699358086880153,0.004718226315196361,-0.025877114458860095,-0.008021294114831434
1990-09-13,-0.012133837792067226,0.00024180873047363605,0.0028724396300647825,0.01899993824490398,0.003654020874138908
1990-09-14,-0.005727969333809924,-0.0030354811105333113,0.004163420013552965,0.045078918439618754,-0.009423166785630599
1990-09-17,0.002962498227179644,-0.0016383143766312003,0.013924928458877162,0.04542905684674858,-0.0025279137118907613
1990-09-18,0.002608546822275848,-7.808196007008661e-05,-0.004877432336400922,0.02964225495867412,-0.0010551863382772808
1990-09-19,-0.006297250029036583,0.0021147337164055813,-0.007749974206949339,-0.024497916663073216,0.00031667282684022524
1990-09-20,-0.016304016738126315,-0.0013255190307406295,0.010063302574412347,0.016117979356322643,0.003161224971902854
1990-09-21,-0.0005138086175984213,-0.003987131814650269,-0.0012845216923569325,0.03581650053390595,0.0018919492715161468
1990-09-24,-0.021854712109946384,-0.00479864116180817,0.03597737338687246,0.0978901922926605,-0.007166223101488178
1990-09-25,0.011976972737333114,0.003396330167747763,-0.005221294805653365,-0.021079515791053716,0.0010570825508660064
1990-09-26,-0.0104351041467865,0.0014893462259770729,0.014477763242929598,0.023530497410193973,0.005478888428919859
1990-09-27,-0.013497886564160844,0.005874738671047375,-0.004926118336055829,0.014581060275292046,0.0004202122133474262
1990-09-28,0.016737895289452354,0.00662288342045958,-0.005198674909236978,-0.010915814876995888,-0.0007354872934639545
1990-10-01,0.028633657195184625,0.006109571070338937,-0.03691015545968046,-0.05129329438755059,-0.00548062080113354
1990-10-02,0.0008569388765300445,0.0020822495810790542,0.0012868358486626263,-0.09415551933862076,0.0012674272926034291
1990-10-03,-0.012160823968895507,-0.0019199514390368932,0.013920153256863799,0.05755012523200698,-0.0023248451768989042
1990-10-04,0.004134025019443044,0.004848236144824547,-0.003811948707417301,-0.009364616931042402,-0.009247023428609502
1990-10-05,-0.0038129461918332552,0.0006967575565681727,0.0031776321622034587,0.04853411500659366,-0.00395870628791517
1990-10-08,0.006336223957156051,0.00023780607027124034,-0.0006347191580911016,0.003833870510721926,-0.004943588789152464
1990-10-09,-0.02709597046203971,-0.01055166484052883,-0.009569451016150587,0.04245331625233906,-0.0018331810816603067
1990-10-10,-0.015557961334803139,-0.0038005204816755622,-0.003853569315990235,-0.017263067423780143,0.0005395198404398727
1990-10-11,-0.016548166494358973,-0.0025618811481020742,0.006158602991207296,0.02335693149810325,0.00183219321610828
1990-10-12,0.015349005763072299,0.007537464699469254,-0.007446433175635647,-0.0308476032272611,-0.007240535225369271
1990-10-15,0.010609123808018595,0.0014733093873138259,-0.032746868419084585,-0.041448757311064455,0.0019503744399109735
1990-10-16,-0.014315614402462984,0.0008555784231703001,-0.0363380544325933,0.016837595037610953,0.002918447728910145
1990-10-17,-0.0005354035732239026,0.0026988264536340623,0.011532253013172955,-0.09703270025131072,-0.009652479910253753
1990-10-18,0.023094492084021923,0.0036098048699759744,0.012749392822666294,0.009016685489251497,0.0015245565405264117
1990-10-19,0.021805399555480776,0.005593234920629797,0.004571743877777479,-0.07119927093786194,0.0033675551894081224
1990-10-22,0.007269976538413658,0.00022814941350457474,-0.0086230660969564,-0.19018370796690354,-0.0004338865454771579
1990-10-23,-0.007654074872307959,-0.0031225564308394738,0.0032423697684302866,0.05320403606346469,0.0034658325605958495
1990-10-24,0.0007680491929020761,0.0020658715331389743,0.007524894416185646,0.03895496773582563,0.001620483258516714
1990-10-25,-0.0078038837206646505,0.0017492641919263363,0.007202912294057562,0.08894748601649605,-0.005411854316914599
1990-10-26,-0.017760029647192255,-0.0005151657300705992,-0.013918854259494573,0.024914991302232625,0.0022765471374777135
1990-10-29,-0.00933091720285173,-0.0031304755963796893,0.008187415710978918,0.02691007656235378,0.0
1990-10-30,0.0071954629360222455,-7.626892426326748e-05,0.011826594559089187,0.02423497084545767,0.005076427167781006
1990-10-31,-0.0001973489464681677,0.003595254757707167,0.003823592238290985,-0.03438734230947604,0.0011843877562185412
1990-11-01,0.009885190638833308,0.005398157864714648,0.0035468017477242597,0.038603792688411076,0.0032230367393539794
1990-11-02,0.015609410927076794,0.00038626898236593377,-0.013332650800433221,-0.016973533379705863,-0.010133765031116404
1990-11-05,0.008747900751424176,0.004765682767895463,0.00649051884466445,-0.036314810991626256,-0.005105654456409425
1990-11-06,-0.009485706934347249,-0.0006770339486044108,0.016758705913114014,-0.017910926566529817,-0.00010891466546780748
1990-11-07,-0.01816671563223693,-0.002796572256006158,0.0032406535587297114,0.03985767429123577,0.0003267084156481914
1990-11-08,0.00521496569901192,-0.000981490182099698,0.0016809986501886698,0.008645586992853893,0.008025203031867711
1990-11-09,0.019731870572110566,0.005824479209540989,-0.006741015933644512,-0.017366572498298538,-0.001297017043045301
1990-11-12,0.018130056621093793,0.0002336097726249875,-0.007834983929818407,-0.04173481977761462,-0.004878851765808712
1990-11-13,-0.005681565938715494,0.006825624571088262,0.009394641121465597,0.024061311160116894,0.0014118927135005066
1990-11-14,0.00855710708373092,0.001424088865352502,-0.02046778352848211,-0.05184087526719283,0.00043402778459178393
1990-11-15,-0.010605351824457543,-0.0009684910095497656,0.004232810552620592,0.007794271726818902,-0.0015199221251975814
1990-11-16,0.00031538777187734013,0.005154480270692652,0.0002639567126321296,-0.05260176693275831,0.0020621920804622107
1990-11-19,0.006976114769932096,-0.0030531351334470713,0.006838532699956268,0.00977206473379244,-0.005326968078601446
1990-11-20,-0.012700084037279069,0.0029048197487497873,-0.010540282035432114,-0.02461157859656682,0.0015248886518719473
1990-11-21,0.0022808639152920307,0.0026005676648486187,0.004229453833209718,0.018107490627390366,-0.0023972987399201173
1990-11-22,0.0,0.00023010420534763654,0.002371230198142449,0.024175230531987335,0.0002181738854520887
1990-11-23,-0.0029470970263396623,8.216724325293967e-05,0.010210849286320212,0.020489290452471387,0.0005452265551344482
1990-11-26,0.004464787898491807,0.0008130916407962374,0.00597326798766229,0.09090394710514094,0.004242595430920204
1990-11-27,0.005010962093377813,-0.0006569924764310286,-0.003371809704713513,-0.007722046093910251,-0.00010855995234049232
1990-11-28,-0.0004716610416819478,-0.0012577015315855533,-0.0005197505314509243,-0.02118170008843867,-0.00021715526686794107
1990-11-29,-0.004823692692498938,-0.0015640566577985737,0.0062192478253528805,0.01600034134644135,0.004334170832892781
1990-11-30,0.018164097041923455,0.004241962264286414,-0.01326244897702722,-0.1048796308204758,0.010111962238696037
1990-12-03,0.005817568084660607,0.003284182787353984,-0.017694902465599682,0.0016012813669741277,0.002992414330867277
1990-12-04,0.006918314933725078,0.0011440620348794894,0.0013313808383896841,0.00796816964917646,-0.0018157548379917898
1990-12-05,0.010879775747368647,0.002968450187061933,-0.007612724578192953,-0.04214562145076339,-0.001926164319439927
1990-12-06,-0.0025797067372428373,-0.0012955744506264466,-0.004972794334620723,-0.0991253955128335,-0.003540966197832951
1990-12-07,-0.004019371447543385,0.010979408559141923,-0.00486224620803366,0.03414527578120152,-0.0024753819883125416
1990-12-10,0.0034722257107491217,0.0035260342926717314,0.009969097785297976,0.01577596259416758,-0.004860933146906277
1990-12-11,-0.007477183753516137,0.002920881550235066,-0.0026845653706697448,-0.025362402066662515,0.0022713762401727067
1990-12-12,0.01142208175044157,0.0020171625692224637,-0.0013449901153324006,-0.02712153220143554,0.0001080321936983708
1990-12-13,-0.0025775945616306473,-0.004263236895907241,0.004163594759709177,0.0188821877213301,-0.0008645845129509055
1990-12-14,-0.0076810911662148484,-0.003829942565807265,0.007344628061842329,0.02311213987574856,0.0042078068234676635
1990-12-17,-0.0024508314454942948,0.001731727689755047,0.0018609602605828002,-0.008826182628272061,0.002151001044454759
1990-12-18,0.012285428956635869,0.0023230494629826737,-0.0017279196164698973,-0.02331944234514438,0.00042964554903690555
