,cum_pnl
2018-11-07,0.574844166165831
2018-11-08,0.5732094275232673
2018-11-09,0.571815348792646
2018-11-12,0.5663441942617466
2018-11-13,0.5667693955905657
2018-11-14,0.5672418691614747
2018-11-15,0.5707205236351862
2018-11-16,0.5745513854128159
2018-11-19,0.5721874151652463
2018-11-20,0.5682042153230256
2018-11-21,0.5694226107746299
2018-11-22,0.5695414756122693
2018-11-23,0.568246650452842
2018-11-26,0.5703911094952274
2018-11-27,0.5707751986952189
2018-11-28,0.5768440666377368
2018-11-29,0.5781549395208134
2018-11-30,0.5808314326365198
2018-12-03,0.5856093363252766
2018-12-04,0.5827149860041185
2018-12-05,0.5828291929620891
2018-12-06,0.5850866203645649
2018-12-07,0.5833388035721307
2018-12-10,0.5828801580750504
2018-12-11,0.5814462368261246
2018-12-12,0.5816305499925634
2018-12-13,0.5810046353835877
2018-12-14,0.5782788241450734
2018-12-17,0.5772368282658245
2018-12-18,0.5795105779053471
2018-12-19,0.5783205169011016
2018-12-20,0.5778703169372563
2018-12-21,0.5741914718736006
2018-12-24,0.5754365707443928
2018-12-25,0.5754855623101458
2018-12-26,0.5786602091890051
2018-12-27,0.5840981803653772
2018-12-28,0.5879265859149394
2018-12-31,0.5908760435143631
2019-01-01,0.5908166800761954
2019-01-02,0.5931244862238184
2019-01-03,0.5973811667838544
2019-01-04,0.5942910597256619
2019-01-07,0.5946087398702251
2019-01-08,0.5933679240395745
2019-01-09,0.5963299803516305
2019-01-10,0.5952803646647128
2019-01-11,0.5972670575968696
2019-01-14,0.5972546276858548
2019-01-15,0.5975208853599345
2019-01-16,0.5976078837792993
2019-01-17,0.5972656422738775
2019-01-18,0.5951493085724497
2019-01-21,0.595004951358922
2019-01-22,0.5969095708542143
2019-01-23,0.5954917274818576
2019-01-24,0.5976499936845797
2019-01-25,0.6011080182223532
2019-01-28,0.6006732575570879
2019-01-29,0.6036961149058284
2019-01-30,0.6078067730854543
2019-01-31,0.6119396345593349
2019-02-01,0.6088754701528268
2019-02-04,0.6069960661097246
2019-02-05,0.609240569737335
2019-02-06,0.6076061205009355
2019-02-07,0.6098268203378954
2019-02-08,0.6118099552042808
2019-02-11,0.6093909544584234
2019-02-12,0.6102285611503574
2019-02-13,0.6087062814751799
2019-02-14,0.6120834513038975
2019-02-15,0.6147621618162096
2019-02-18,0.615644561227875
2019-02-19,0.6196226849981873
2019-02-20,0.6188995381836104
2019-02-21,0.6138555420679285
2019-02-22,0.6173162935384113
2019-02-25,0.6163696788787919
2019-02-26,0.6184255780414496
2019-02-27,0.6137885402702624
2019-02-28,0.611254070233462
2019-03-01,0.6063180253884443
2019-03-04,0.6064231702022119
2019-03-05,0.6068099421572662
2019-03-06,0.6075719054663892
2019-03-07,0.6094723913313708
2019-03-08,0.6124075444866406
2019-03-11,0.6124989079169838
2019-03-12,0.6161850340631301
2019-03-13,0.6170673195567699
2019-03-14,0.6142528829702784
2019-03-15,0.6179005446273745
2019-03-18,0.6182666893358157
2019-03-19,0.6182141213738329
2019-03-20,0.6232321449538353
2019-03-21,0.6235775535878733
2019-03-22,0.6174815900149695
