,PureMarket_WHMM,Hierarchical_B,Hierarchical_C,EqualWeight,SixtyForty
2023-04-25,0.6432320000180783,0.6920126379402436,0.6761060439915474,0.8464119676671444,0.9742815682795005
2023-04-26,0.6394623882001543,0.6897188559328251,0.6724156486699344,0.8364222289828309,0.9700995081075195
2023-04-27,0.6409554698088735,0.6878655287093354,0.6727541987540708,0.841032620830771,0.9789747696862794
2023-04-28,0.6475012806607735,0.6943050046401374,0.6795108751256098,0.8485575294838151,0.9872424148026412
2023-05-01,0.6425528854040429,0.6895547543971308,0.6742383923528972,0.8450699550115433,0.9816461559012265
2023-05-02,0.6460006004479374,0.6946414007231622,0.6778845684042579,0.8374309594641135,0.9801562547819203
2023-05-03,0.6451128740308801,0.6933546595680254,0.6766297199806621,0.828253623891554,0.9783788989826484
2023-05-04,0.6427819182634387,0.690512567631084,0.6741185482873268,0.827277266112434,0.973517376527169
2023-05-05,0.6433959602781406,0.6892617284455214,0.6745534776858334,0.834141781113378,0.982462383718941
2023-05-08,0.6407923909381742,0.685542736776729,0.6714264627617473,0.8329578078665092,0.9801725059560631
2023-05-09,0.6422353563181464,0.6876224155974241,0.6730277030583367,0.8389352449787877,0.9769602379531914
2023-05-10,0.6451092844897245,0.6905725879475277,0.6760774162336699,0.8381382635166025,0.9825930434695291
2023-05-11,0.6451997825077586,0.6923292481315363,0.6767413544559789,0.8337078915285564,0.983151580725934
2023-05-12,0.644073882610071,0.6929122358083922,0.6757945338835214,0.8306439894830765,0.9799739374129403
2023-05-15,0.6451874323553639,0.6932934197465946,0.6765679529827274,0.8344886036621615,0.9806083414333785
2023-05-16,0.6407421939558877,0.6913971022712676,0.6730235741901865,0.8283919463510665,0.9755045353753894
2023-05-17,0.6433355418673654,0.6930104825807923,0.6753692301051837,0.8350085110999087,0.9813279941550207
2023-05-18,0.6417123010780627,0.6916503429578208,0.6735984582317824,0.8301753538825599,0.9843796814531175
