,cum_pnl
2015-10-27,0.482230796637312
2015-10-28,0.4803442060639265
2015-10-29,0.4762090445683798
2015-10-30,0.4759820671250525
2015-11-02,0.47590842958205876
2015-11-03,0.4730835780320322
2015-11-04,0.47094821979546136
2015-11-05,0.4704436324865808
2015-11-06,0.4645346459856577
2015-11-09,0.4622271536688854
2015-11-10,0.4631823470198214
2015-11-11,0.46209828448085793
2015-11-12,0.4596369360866156
2015-11-13,0.4591697535491428
2015-11-16,0.4627624956117705
2015-11-17,0.461460102227806
2015-11-18,0.4647349993027081
2015-11-19,0.4668405111474923
2015-11-20,0.46636700404527887
2015-11-23,0.46680603537219517
2015-11-24,0.46771689208470857
2015-11-25,0.4676990950993146
2015-11-26,0.46766774790590193
2015-11-27,0.4675546656416926
2015-11-30,0.46799985131096555
2015-12-01,0.4739870774005502
2015-12-02,0.468445355501082
2015-12-03,0.45842820814800184
2015-12-04,0.4669859818332492
2015-12-07,0.4664848661753074
2015-12-08,0.4664056939598302
2015-12-09,0.4648499675668708
2015-12-10,0.4637553449596046
2015-12-11,0.4656663252710049
2015-12-14,0.46058875995075976
2015-12-15,0.46025513027160786
2015-12-16,0.463342054246347
2015-12-17,0.4624924119256247
2015-12-18,0.46137129654714293
2015-12-21,0.4645761830045785
2015-12-22,0.4632525404078935
2015-12-23,0.4647002537374799
2015-12-24,0.46539740330964735
2015-12-25,0.4655433847143682
2015-12-28,0.4650842944042436
2015-12-29,0.4634835740286846
2015-12-30,0.4620426010299117
2015-12-31,0.46149828012493604
2016-01-01,0.4615434438223532
2016-01-04,0.46113144253564586
2016-01-05,0.46256455457309004
2016-01-06,0.46534276672348907
2016-01-07,0.46243860618659594
2016-01-08,0.46153455863641496
2016-01-11,0.45752178885978495
2016-01-12,0.46261903955338596
2016-01-13,0.4587398209650798
2016-01-14,0.46085819882077883
2016-01-15,0.4604075586663146
2016-01-18,0.4604642320846947
2016-01-19,0.45949022148713803
2016-01-20,0.4620200859884537
2016-01-21,0.46093693637019306
2016-01-22,0.46318447714328503
2016-01-25,0.4635183256195485
2016-01-26,0.46789473316302765
2016-01-27,0.46569631328303096
2016-01-28,0.46689883837400137
2016-01-29,0.475530496440264
2016-02-01,0.4745689563727972
2016-02-02,0.47582187621038446
2016-02-03,0.47699372482034696
2016-02-04,0.47781048533599707
2016-02-05,0.47633928418672933
2016-02-08,0.4815751800124546
2016-02-09,0.48087848376711306
2016-02-10,0.48254296055647466
2016-02-11,0.4871185596396441
2016-02-12,0.4848307069774837
2016-02-15,0.4823007420654301
2016-02-16,0.48211276309717366
2016-02-17,0.48780442783732586
2016-02-18,0.4903083952132463
2016-02-19,0.4880053989291877
2016-02-22,0.4937827910246617
2016-02-23,0.48917315499200825
2016-02-24,0.4899818636810904
2016-02-25,0.4973357757822078
2016-02-26,0.4984734202479806
2016-02-29,0.4990422760992002
2016-03-01,0.4986099981487488
2016-03-02,0.5002150842991041
2016-03-03,0.5009653356810552
2016-03-04,0.5017530570939247
2016-03-07,0.5033959126017535
2016-03-08,0.5056103389574044
2016-03-09,0.5057111145041592
2016-03-10,0.5001399128417341
2016-03-11,0.501617613709043
2016-03-14,0.4993529582822116
2016-03-15,0.4982543735113463
2016-03-16,0.5028453358981284
2016-03-17,0.5061598830792144
2016-03-18,0.5079957008667033
2016-03-21,0.5084643822301267
2016-03-22,0.5117346235347544
2016-03-23,0.501798852185469
2016-03-24,0.4970337873721016
2016-03-25,0.49710961594462444
2016-03-28,0.4986309530312253
2016-03-29,0.49373909497567137
2016-03-30,0.4913378374988053
2016-03-31,0.4943184654047704
2016-04-01,0.4918717647408539
2016-04-04,0.4897531530984493
2016-04-05,0.4923834998901236
2016-04-06,0.5001230799003185
2016-04-07,0.5010960393047397
2016-04-08,0.5162303541880248
2016-04-11,0.5215979761153379
2016-04-12,0.5304381886626325
2016-04-13,0.5295425644068609
2016-04-14,0.5289568627568134
2016-04-15,0.5193106346203044
2016-04-18,0.5212469787769911
2016-04-19,0.5303168743182157
2016-04-20,0.5271869872575414
2016-04-21,0.5282569756654182
2016-04-22,0.5306792759118428
2016-04-25,0.5229299514746908
2016-04-26,0.5282354243975922
2016-04-27,0.5331820677701569
2016-04-28,0.5321701236962608
2016-04-29,0.5314880748689258
2016-05-02,0.532008246148834
2016-05-03,0.5301145565789882
2016-05-04,0.5287094519514621
2016-05-05,0.5321915931117309
2016-05-06,0.5324115217485114
2016-05-09,0.5314000115551906
2016-05-10,0.5379261970757984
2016-05-11,0.5365454904418168
2016-05-12,0.5351761707491476
2016-05-13,0.5344783054861256
2016-05-16,0.5374497365524548
2016-05-17,0.5332192779833335
2016-05-18,0.5273971550089557
2016-05-19,0.5262481266707489
2016-05-20,0.5298925904227613
2016-05-23,0.528864894257171
2016-05-24,0.534305916923588
2016-05-25,0.5371522787199902
2016-05-26,0.5398515550396692
2016-05-27,0.5408633063110441
2016-05-30,0.5408867044562614
2016-05-31,0.5406879344556941
2016-06-01,0.54027545744156
2016-06-02,0.543386070924501
2016-06-03,0.5470085146099375
2016-06-06,0.548544394677434
2016-06-07,0.550224428706067
2016-06-08,0.5526199294085007
2016-06-09,0.5528886566185011
2016-06-10,0.5503418458646543
2016-06-13,0.5476805774191386
2016-06-14,0.5460805735517313
2016-06-15,0.5458285505454719
2016-06-16,0.547291591134259
2016-06-17,0.5440137567760209
2016-06-20,0.5456354777199082
2016-06-21,0.545120187481543
2016-06-22,0.5451175885860784
2016-06-23,0.5485083572624853
2016-06-24,0.5390708790969896
2016-06-27,0.5356964554203645
2016-06-28,0.5442018839606694
2016-06-29,0.5523814411564337
2016-06-30,0.5572218512549327
2016-07-01,0.5587303216870325
2016-07-04,0.5590312403484051
2016-07-05,0.5581681333076958
2016-07-06,0.5606233343119567
2016-07-07,0.5598825193932506
2016-07-08,0.5664256162052398
2016-07-11,0.564186309216435
2016-07-12,0.565499206066994
2016-07-13,0.5661817964789287
2016-07-14,0.5664935467339238
2016-07-15,0.5632966197367103
2016-07-18,0.5639726508767399
2016-07-19,0.5650549431853759
2016-07-20,0.5659384762015678
2016-07-21,0.5644878198264545
2016-07-22,0.5657516951449962
2016-07-25,0.5638353698120278
2016-07-26,0.564410632609445
2016-07-27,0.5654937969559245
2016-07-28,0.5656053826306316
2016-07-29,0.5679609073448918
2016-08-01,0.5650904159385393
