,turnover
2010-03-30,1.9640655885912878e-05
2010-03-31,1.0936372634676172e-05
2010-04-01,8.162149484415224e-06
2010-04-02,1.4985513470873804e-05
2010-04-05,1.889632256845894e-05
2010-04-06,1.0418449208815864e-05
2010-04-07,8.681569020880728e-06
2010-04-08,1.9270675068487272e-05
2010-04-09,0.00013271779768500927
2010-04-12,0.00026100722993330217
2010-04-13,0.00022182524649900365
2010-04-14,0.00022110343123771942
2010-04-15,0.00010476763757523606
2010-04-16,0.00030181635502101074
2010-04-19,1.1047526757599485e-05
2010-04-20,0.00025750203993980814
2010-04-21,0.00017800093231296749
2010-04-22,0.00010848636837110757
2010-04-23,0.00010563858693800679
2010-04-26,8.73974128728569e-06
2010-04-27,0.00033148989498634797
2010-04-28,0.000200914947698895
2010-04-29,2.4554971624351704e-05
2010-04-30,0.00010181057450877641
2010-05-03,0.0001794995524400378
2010-05-04,7.95232416462427e-06
2010-05-05,8.502421254949835e-06
2010-05-06,9.597259922273019e-06
2010-05-07,0.007558856159758747
2010-05-10,1.3557815895346922e-05
2010-05-11,1.3348009126470245e-05
2010-05-12,1.4156493936054795e-05
2010-05-13,1.4302994826272467e-05
2010-05-14,1.4521066322012097e-05
2010-05-17,1.4871779903920593e-05
2010-05-18,1.4582893596369606e-05
2010-05-19,1.4103602888917294e-05
2010-05-20,1.3922548927467263e-05
2010-05-21,0.01750071372105419
2010-05-24,0.008531257233974509
2010-05-25,0.0030800114449382743
2010-05-26,0.0028474515995387355
2010-05-27,0.003114859499689218
2010-05-28,0.0018415857927140435
2010-05-31,0.0021170696436420434
2010-06-01,0.0021799327368737017
2010-06-02,0.0027839940727422026
2010-06-03,0.0025413884469866355
2010-06-04,0.0022397845938926433
2010-06-07,0.001860397787574592
2010-06-08,0.002068590691071355
2010-06-09,0.0018094916354198763
2010-06-10,0.001860698276618715
2010-06-11,0.0014807392814257872
2010-06-14,0.0017304170505595302
2010-06-15,0.0015454427937343883
2010-06-16,0.0012296423371294246
2010-06-17,0.0010253240536117168
2010-06-18,5.7051361853840965e-06
2010-06-21,4.4691647808764445e-06
2010-06-22,3.096134670119849e-06
2010-06-23,8.50032428469788e-06
2010-06-24,1.199374572462275e-05
2010-06-25,9.565651640296852e-06
2010-06-28,1.934960707786551e-05
2010-06-29,8.780923787334721e-06
2010-06-30,0.0005958511555480966
2010-07-01,0.002692004527936342
2010-07-02,0.0029867841300634038
2010-07-05,0.002667871607560046
2010-07-06,0.002532565722877172
2010-07-07,0.002343144438801195
2010-07-08,0.0022156013986152825
2010-07-09,0.001973706891631389
2010-07-12,0.001827259108296314
2010-07-13,0.001784853296933125
2010-07-14,0.0015372321021206031
2010-07-15,0.0014824607019570148
2010-07-16,0.0014928190307369749
2010-07-19,0.0014283292623415815
2010-07-20,0.0013152964310849408
2010-07-21,0.0012821531178205583
2010-07-22,0.001347659105237842
2010-07-23,0.0012771117246087984
2010-07-26,0.0012630766058807589
2010-07-27,0.001193554576998347
2010-07-28,0.0017342862506506832
2010-07-29,0.002118527855434378
2010-07-30,0.00229490853886092
2010-08-02,0.0045098808726888335
2010-08-03,0.004771576432850498
2010-08-04,0.0008756903255647971
2010-08-05,0.007097735145704406
2010-08-06,0.006386158172047543
2010-08-09,0.005154384002463234
2010-08-10,0.005583310834096834
2010-08-11,0.004982670054309742
2010-08-12,0.0012600061931239601
2010-08-13,0.0035503504505896835
2010-08-16,0.004013235377900928
2010-08-17,0.0029100113871571532
2010-08-18,0.0031728231110078366
2010-08-19,0.004438748857995528
2010-08-20,0.0013951495225489562
2010-08-23,0.0027477442196583513
2010-08-24,0.0016918733565548794
2010-08-25,0.0004545945636494044
2010-08-26,1.5459568086494419e-06
2010-08-27,1.7400664064132335e-06
2010-08-30,0.0009362789900394584
2010-08-31,2.593463035013498e-06
2010-09-01,4.926364518916371e-06
2010-09-02,0.0024383960557423125
2010-09-03,1.9102761303165106e-05
2010-09-06,0.0018188975342201242
2010-09-07,0.006317195068104365
2010-09-08,0.0006324670575717643
2010-09-09,0.0019347384543965413
2010-09-10,0.0008675824474923165
2010-09-13,0.0007233513164935879
2010-09-14,0.0009191024087551775
2010-09-15,0.0007855067829798032
2010-09-16,0.0008507865271769053
2010-09-17,0.0008214513230925101
2010-09-20,0.0007701195160938111
2010-09-21,0.0007144718854074582
2010-09-22,0.0004398855240797104
2010-09-23,0.0005406552827594234
2010-09-24,0.0003713352531913017
2010-09-27,0.00022673762940503966
2010-09-28,0.0002616570322011916
2010-09-29,0.00045930234832679273
2010-09-30,0.0005041270451276933
2010-10-01,0.0004299244006905206
2010-10-04,0.0005088070775092005
2010-10-05,0.000500053058512584
2010-10-06,0.0003911851895260607
2010-10-07,0.000526608631279801
2010-10-08,0.00040004451054534776
2010-10-11,0.0005935723465994166
2010-10-12,0.0007651957507333886
2010-10-13,0.000567923267675631
2010-10-14,0.00042454563976916323
2010-10-15,0.0006319245432150694
2010-10-18,0.00019078521591912303
2010-10-19,0.0005239750385867621
2010-10-20,8.066324124407522e-05
2010-10-21,0.0004263425958133167
2010-10-22,0.0003980159840210908
2010-10-25,0.0006957806199679373
2010-10-26,0.0008176018488501468
2010-10-27,0.0005992424257846388
2010-10-28,0.021303975305177185
2010-10-29,0.0001502177487496502
2010-11-01,0.0008255296658679218
2010-11-02,0.0002969576973039928
2010-11-03,0.00019355299705411076
2010-11-04,0.00010024924254854219
2010-11-05,0.0020278905901695964
2010-11-08,9.592207015618297e-05
2010-11-09,0.0005029611978774676
2010-11-10,0.0006299278725400443
2010-11-11,0.0003543276718651848
2010-11-12,0.00031602197410339483
2010-11-15,0.0011232784415608817
2010-11-16,8.966331710475936e-05
2010-11-17,0.0007254894757442731
2010-11-18,0.00023444669114272738
2010-11-19,0.00026243956275076585
2010-11-22,0.0002067778248315607
2010-11-23,0.00036150373279271453
2010-11-24,4.667278256239096e-05
2010-11-25,0.0007387832792066038
2010-11-26,0.00015133213491027274
2010-11-29,5.2518986808655285e-05
2010-11-30,0.0004850746519901479
2010-12-01,0.0001262190740394884
2010-12-02,0.0007312490608673335
2010-12-03,0.0005179428552839257
2010-12-06,0.0005999611340955849
2010-12-07,0.0005682925350447999
2010-12-08,0.0008754622484851843
2010-12-09,0.0008237125682691755
2010-12-10,0.0008182968938943297
2010-12-13,0.0008303865408209807
2010-12-14,0.0007841873078916085
2010-12-15,0.0008820111199789229
2010-12-16,0.0008956403007992064
2010-12-17,0.0008418813075443728
2010-12-20,0.0007524810130082847
2010-12-21,0.0007476442942235279
2010-12-22,0.0006992965423844952
2010-12-23,0.0008846895940831795
2010-12-24,0.0006925135469024318
2010-12-27,0.0007326599890378812
2010-12-28,0.0007158130235354644
2010-12-29,0.0005534531689625859
2010-12-30,0.0007066961184913605
2010-12-31,0.0006757035547799058
2011-01-03,0.0002845378332979858
2011-01-04,0.0008397550371269744
2011-01-05,0.00012931075402596373
2011-01-06,0.0007475297862363731
2011-01-07,0.0004619949811130921
2011-01-10,0.0009039711574610563
2011-01-11,0.0004972404541682598
2011-01-12,0.0004785601566901325
2011-01-13,0.0011728230979704858
2011-01-14,0.0006858462720584768
2011-01-17,0.0007031916212147226
2011-01-18,0.0007099045371202987
2011-01-19,0.0007114209024971785
2011-01-20,0.00015390690621999194
2011-01-21,2.02200117171477e-05
2011-01-24,0.0002949228585005792
2011-01-25,0.00024724395967030965
2011-01-26,0.0002737087706243032
2011-01-27,0.00045486941594759765
2011-01-28,0.00046444692626052865
2011-01-31,0.0003108727296000837
2011-02-01,0.0004339726814872151
2011-02-02,0.0006395041575337074
2011-02-03,0.000800126582511192
2011-02-04,0.000558837581275522
2011-02-07,0.0001440288373543725
2011-02-08,0.00033592696927157474
2011-02-09,0.0004418672966846962
2011-02-10,0.00037643682459593403
2011-02-11,0.0004375317340699139
2011-02-14,0.0003820355191087345
2011-02-15,0.0003662633934224894
2011-02-16,0.00034912107106676443
2011-02-17,0.0003861592376178946
2011-02-18,0.0004186086053311229
2011-02-21,0.0006086864447226916
2011-02-22,0.0007221276439819957
2011-02-23,1.7287190774078337e-05
2011-02-24,1.742795908272511e-05
2011-02-25,2.3421444613529185e-05
2011-02-28,9.934631350003338e-05
2011-03-01,0.00012725444444628038
2011-03-02,9.706157305535562e-05
2011-03-03,0.00014409269904794124
2011-03-04,0.00012945802071996637
2011-03-07,0.00011045085201560889
2011-03-08,0.00012802788016987032
2011-03-09,7.73710924096404e-05
2011-03-10,9.021388328917489e-05
2011-03-11,6.935763827548014e-05
2011-03-14,6.850061000777258e-05
2011-03-15,4.708009381044695e-05
2011-03-16,1.5772262185281133e-05
2011-03-17,1.9133677573288446e-05
2011-03-18,3.2014063271872464e-05
2011-03-21,4.1765465785893394e-05
2011-03-22,7.096591453290176e-05
2011-03-23,7.590492075036995e-05
2011-03-24,7.364649558259592e-05
2011-03-25,7.352590503913181e-05
2011-03-28,7.390061760910449e-05
2011-03-29,7.50391635532012e-05
2011-03-30,7.23866562872301e-05
2011-03-31,6.603810888593242e-05
2011-04-01,7.494500914552622e-05
2011-04-04,7.002584253235078e-05
2011-04-05,9.733295786549731e-05
2011-04-06,0.00022893115453538442
2011-04-07,0.0004334592459246025
2011-04-08,0.002042688753686933
2011-04-11,0.000157749526895316
2011-04-12,0.00040610404204461867
2011-04-13,1.161859070943766e-05
2011-04-14,0.0004652618454397267
2011-04-15,0.0038814744401658267
2011-04-18,0.014238059933758034
2011-04-19,1.8721940974887608e-05
2011-04-20,0.0004128753273333098
2011-04-21,1.963942410561706e-05
2011-04-22,0.000291603020840487
2011-04-25,7.416875863214961e-06
2011-04-26,0.00017072894980389025
2011-04-27,2.416654050453257e-05
2011-04-28,8.739925707684781e-06
2011-04-29,0.00031944471827488954
2011-05-02,0.0003049238672945473
2011-05-03,0.00022757648480530024
2011-05-04,1.3219292966694385e-05
2011-05-05,6.9131458038176885e-06
2011-05-06,1.1010736201251536e-05
2011-05-09,1.7004575915739728e-05
2011-05-10,7.546510529598399e-06
2011-05-11,1.661675810482252e-05
2011-05-12,8.84335691719168e-06
2011-05-13,2.5790972655034133e-05
2011-05-16,9.813864886094176e-06
2011-05-17,1.672497022899011e-05
2011-05-18,1.4114733027578708e-05
2011-05-19,1.4437259339743214e-05
2011-05-20,1.4814561708032664e-05
2011-05-23,1.3331153756075687e-06
2011-05-24,1.2122387434417708e-05
2011-05-25,1.3238348577009756e-05
2011-05-26,1.1707593591869792e-05
2011-05-27,1.0951361444272445e-05
2011-05-30,1.0486869017441863e-05
2011-05-31,1.1339304149565743e-05
2011-06-01,1.210755993109186e-05
2011-06-02,1.3135932954849716e-05
2011-06-03,1.1274611813237578e-05
2011-06-06,1.2773044898647945e-05
2011-06-07,1.3606418417688726e-05
2011-06-08,1.2727653098804775e-05
2011-06-09,1.697469507512539e-05
2011-06-10,1.6260094964651306e-05
2011-06-13,2.0719954968047988e-05
2011-06-14,2.3756650804066665e-05
2011-06-15,2.3782022934029645e-05
2011-06-16,1.5929966472479767e-05
2011-06-17,1.661764299227056e-05
2011-06-20,1.3929544366957092e-05
2011-06-21,1.2653297835941296e-05
2011-06-22,1.3481340256697033e-05
2011-06-23,1.4843651919959483e-05
2011-06-24,1.9153541758624992e-05
2011-06-27,1.4140070049975528e-05
2011-06-28,1.5272766727993797e-05
2011-06-29,1.8663085146884695e-05
2011-06-30,1.5651502414296137e-05
2011-07-01,1.3469398525305099e-05
2011-07-04,1.4985756075485551e-05
2011-07-05,1.3523856710766224e-05
2011-07-06,1.5635458115170753e-05
2011-07-07,1.296652260822373e-05
2011-07-08,1.538389647801411e-05
2011-07-11,1.981192768246015e-05
2011-07-12,1.3012145186553498e-05
2011-07-13,1.3348114848373699e-05
2011-07-14,1.324881947382256e-05
2011-07-15,1.4299312342640202e-05
2011-07-18,1.2978693953735049e-05
2011-07-19,1.2499956740134183e-05
2011-07-20,1.2627306779058184e-05
2011-07-21,1.2837177763590224e-05
2011-07-22,1.410493155167003e-05
2011-07-25,1.3436544849088072e-05
2011-07-26,1.2860162457252466e-05
2011-07-27,1.3105302279773495e-05
2011-07-28,1.3098827974792476e-05
2011-07-29,1.1027225781567312e-05
2011-08-01,9.647522381445173e-06
2011-08-02,9.19391967850805e-06
2011-08-03,0.0286844426969327
2011-08-04,1.8389382562612397e-05
2011-08-05,0.004372218779062241
2011-08-08,1.703144654637001e-05
2011-08-09,0.07231198861418942
2011-08-10,3.49218245981886e-05
2011-08-11,4.9751478587954645e-06
2011-08-12,0.00886315782999392
2011-08-15,1.4872819715617408e-05
2011-08-16,6.668585100271657e-06
2011-08-17,1.5227702567156831e-05
2011-08-18,2.3338294496480505e-06
2011-08-19,1.1865785935205597e-06
2011-08-22,1.526082969200565e-05
2011-08-23,2.8577274025602672e-06
2011-08-24,4.060019832989592e-06
2011-08-25,1.0533695777439206e-05
2011-08-26,1.7109362832595093e-05
2011-08-29,2.2213293499287468e-05
2011-08-30,1.7137629362447976e-05
2011-08-31,1.9074806654344884e-05
2011-09-01,1.9460060658098993e-05
2011-09-02,0.001493946652252099
2011-09-05,0.0022918394500660126
2011-09-06,0.0021555369152603983
2011-09-07,0.0021849858707998285
2011-09-08,0.0019218654025787117
2011-09-09,0.0017421122489680758
2011-09-12,0.001812671164810875
2011-09-13,0.00173372483074399
2011-09-14,0.0016453204772992197
2011-09-15,0.0017094718361106466
2011-09-16,0.001855826765089101
2011-09-19,0.0016866421779115869
2011-09-20,0.0017625411055256137
2011-09-21,0.0015765968276376437
2011-09-22,0.0014539520119995365
2011-09-23,0.001715909610673064
2011-09-26,0.001090161719978753
2011-09-27,0.0023173311725879844
2011-09-28,0.000897198513112242
2011-09-29,0.002489160427097299
2011-09-30,0.0025399982613479727
2011-10-03,0.0006219915205468059
2011-10-04,0.15514788168791482
2011-10-05,0.0012263072891549025
2011-10-06,0.001380678796663851
2011-10-07,0.0015799099999598727
2011-10-10,0.0010828316257548223
2011-10-11,0.0015472780560614723
2011-10-12,0.0007303994421279797
2011-10-13,0.000875016448815779
2011-10-14,0.00048700338257802456
2011-10-17,0.0007054528058434775
2011-10-18,0.0003859647536743477
2011-10-19,0.0006254765083620051
2011-10-20,0.00038689299652136175
2011-10-21,0.0010589012851103079
2011-10-24,3.162145676330677e-05
2011-10-25,3.6965435458554546e-05
2011-10-26,3.055400815990886e-05
2011-10-27,3.043821238985986e-05
2011-10-28,0.0019274774424138386
2011-10-31,3.379746915159118e-05
2011-11-01,3.663087825177963e-05
2011-11-02,0.0026899947820854496
2011-11-03,3.536159150792362e-05
2011-11-04,3.0674299426346197e-05
2011-11-07,3.5765706696978816e-05
2011-11-08,3.249713822566988e-05
2011-11-09,3.5122157585006086e-05
2011-11-10,2.943532693789816e-05
2011-11-11,3.32426695412516e-05
2011-11-14,3.540394463845756e-05
2011-11-15,3.5552751025531154e-05
2011-11-16,3.558743971950051e-05
2011-11-17,0.00047293981137718974
2011-11-18,0.0010048376105998846
2011-11-21,2.989626505021936e-05
2011-11-22,3.5304447620499585e-05
2011-11-23,0.19283908781343034
2011-11-24,0.001772520137300242
2011-11-25,8.108495393592031e-06
2011-11-28,7.543409651388668e-05
2011-11-29,2.4621229184057237e-06
2011-11-30,0.006965627926950938
2011-12-01,6.7695204366176e-06
2011-12-02,4.942991354221547e-07
2011-12-05,0.0010320871699812132
2011-12-06,6.409898776566301e-07
2011-12-07,1.6596714053664876e-07
2011-12-08,2.1670447803417808e-05
2011-12-09,4.520829147987319e-07
2011-12-12,2.0654190980556675e-05
2011-12-13,0.00010290148254093293
2011-12-14,0.0004090438852501802
2011-12-15,3.141044870936388e-05
2011-12-16,7.816641980322447e-05
2011-12-19,3.863113739135948e-06
2011-12-20,2.253718634749602e-06
2011-12-21,4.034222222004669e-06
2011-12-22,1.3977800311648636e-06
2011-12-23,1.401434990180861e-06
2011-12-26,1.3056274701730985e-06
2011-12-27,1.1673077874307936e-06
2011-12-28,1.0712020292527602e-06
2011-12-29,1.5307850159476666e-06
2011-12-30,2.31441997550208e-06
2012-01-02,2.385245974421968e-06
2012-01-03,2.4219444552317504e-06
2012-01-04,3.2320361968152245e-06
2012-01-05,2.578108625674036e-06
2012-01-06,1.2084396395647956e-05
2012-01-09,3.214166262748702e-05
2012-01-10,4.527626937471385e-05
2012-01-11,0.0003310661379464063
2012-01-12,0.00044610930735548485
2012-01-13,0.0004721303456501717
2012-01-16,0.00012248216014288337
2012-01-17,0.00027696432487164325
2012-01-18,0.00033928852737954507
2012-01-19,0.00037689492874842107
2012-01-20,0.00034670462587238493
2012-01-23,0.00022491698565645028
2012-01-24,0.00011210823124441152
2012-01-25,0.00014614265052761283
2012-01-26,0.00013694414855930232
2012-01-27,4.1600504852570246e-05
2012-01-30,1.2357820399288333e-05
2012-01-31,1.556069820787126e-05
2012-02-01,0.0002498960011695153
2012-02-02,0.001201184631667046
2012-02-03,2.7859659652761104e-05
2012-02-06,3.2713020555470707e-05
2012-02-07,2.5629321033088237e-05
2012-02-08,2.9836501779879898e-05
2012-02-09,2.7376697609521328e-05
2012-02-10,1.6327617598996258e-05
2012-02-13,1.6949731024805403e-05
2012-02-14,1.764528014311373e-05
2012-02-15,0.05668423645031954
2012-02-16,0.0004069029182491579
2012-02-17,0.0006188281252388593
2012-02-20,0.0006339005564718024
2012-02-21,0.0006390333994527944
2012-02-22,0.0006199025104294785
2012-02-23,0.0005162414862356253
2012-02-24,0.0005314238782519916
2012-02-27,0.0005094938762351189
2012-02-28,0.000441157200596079
2012-02-29,0.0004418260501319188
2012-03-01,0.00039921369216783936
2012-03-02,0.000503886878393197
2012-03-05,0.0004166240305287887
2012-03-06,0.00037372109127662215
2012-03-07,6.481083960190384e-05
2012-03-08,8.020848867600419e-05
2012-03-09,0.00034384344011791773
2012-03-12,0.00041032603391167113
2012-03-13,0.0003618772064086645
2012-03-14,0.0007017710476112417
2012-03-15,0.0008951415803262336
2012-03-16,0.0009122372935868837
2012-03-19,0.0008993270727044103
2012-03-20,0.0010404562309164062
2012-03-21,0.0009024822351296757
2012-03-22,0.0007272647914518954
2012-03-23,0.0005451460406890735
2012-03-26,0.0005088601978704491
2012-03-27,0.0006919931984377993
2012-03-28,0.0005449716360764988
2012-03-29,0.00040771334496391906
2012-03-30,0.0003085233769921439
2012-04-02,0.0004720034779209792
2012-04-03,0.0004544579991901457
2012-04-04,0.0005237537752099501
2012-04-05,0.00026141124337842464
2012-04-06,0.0005881994452641218
2012-04-09,0.0004536009476661315
2012-04-10,0.0002571444762007602
2012-04-11,1.2020764076529217e-05
2012-04-12,0.0001782818384152944
2012-04-13,0.0005154640477397152
2012-04-16,0.00023320100666607627
2012-04-17,0.000155809908087199
2012-04-18,0.00041208614453156975
2012-04-19,0.0003075013897174683
2012-04-20,0.0001792966546167278
2012-04-23,0.0001758199922091662
2012-04-24,1.362668977430287e-06
2012-04-25,8.301571441032135e-05
2012-04-26,0.0003059576260300359
2012-04-27,0.0003372218233439646
2012-04-30,0.00031768003464574535
2012-05-01,0.00021952580787874473
2012-05-02,0.00032948877745025973
2012-05-03,0.0002418646654480626
2012-05-04,9.421936498645034e-06
2012-05-07,1.1999956399940531e-05
2012-05-08,9.061812368968414e-06
2012-05-09,9.12621531456645e-06
2012-05-10,9.052588456057165e-06
2012-05-11,8.289110967462515e-06
2012-05-14,8.506757593836761e-06
2012-05-15,7.490695826471716e-06
2012-05-16,9.016027469659071e-06
2012-05-17,8.238492315165019e-06
2012-05-18,7.403484167424479e-06
2012-05-21,6.912209288251203e-06
2012-05-22,5.7842340502010925e-06
2012-05-23,7.184374501752883e-06
2012-05-24,7.087183957994042e-06
2012-05-25,6.559886409202714e-06
2012-05-28,6.394179958370966e-06
2012-05-29,6.542062464632431e-06
2012-05-30,7.614742764398136e-06
2012-05-31,6.150874589980204e-06
2012-06-01,2.3777163041058952e-05
2012-06-04,9.021790951149744e-06
2012-06-05,1.9379772755252073e-05
2012-06-06,4.076090782297037e-06
2012-06-07,6.756661456774893e-06
2012-06-08,4.670662647244389e-06
2012-06-11,5.199014794655954e-06
2012-06-12,5.194273917541459e-06
2012-06-13,5.9070637594624276e-06
2012-06-14,5.59251653644427e-06
2012-06-15,5.476271934028165e-06
2012-06-18,6.2599375801643264e-06
2012-06-19,5.983120926564972e-06
2012-06-20,6.5178882207375666e-06
2012-06-21,6.612797805061188e-06
2012-06-22,6.1228018869846634e-06
2012-06-25,6.039990737539969e-06
2012-06-26,6.338692059393997e-06
2012-06-27,6.3713874209926635e-06
2012-06-28,7.00068605553536e-06
2012-06-29,7.0818595888887115e-06
2012-07-02,7.961917310717742e-06
2012-07-03,6.100253785615989e-06
2012-07-04,6.652490409195244e-06
2012-07-05,6.063584098443819e-06
2012-07-06,6.336480798181665e-06
2012-07-09,7.695790145634956e-06
2012-07-10,6.853049925210908e-06
2012-07-11,7.030554036283748e-06
2012-07-12,6.852817032394765e-06
2012-07-13,6.995050272008002e-06
2012-07-16,7.301378684380216e-06
2012-07-17,7.238338346211848e-06
2012-07-18,7.394142240615964e-06
2012-07-19,7.784365888507255e-06
2012-07-20,8.001162205870799e-06
2012-07-23,7.662799691981331e-06
2012-07-24,7.661894205489989e-06
2012-07-25,6.889899487917683e-06
2012-07-26,6.746591440141836e-06
2012-07-27,6.7469591622133784e-06
2012-07-30,7.889909165066655e-06
2012-07-31,6.250275438140357e-06
2012-08-01,6.151690272987453e-06
2012-08-02,6.0812803163654006e-06
2012-08-03,6.443508491178057e-06
2012-08-06,5.931475282518889e-06
2012-08-07,5.901289375529611e-06
2012-08-08,5.963933021841533e-06
2012-08-09,5.885826237148756e-06
2012-08-10,5.889500333231684e-06
2012-08-13,5.761887595361753e-06
2012-08-14,5.79647336349659e-06
2012-08-15,5.808503854742159e-06
2012-08-16,5.901622560425951e-06
2012-08-17,5.8114731829525534e-06
2012-08-20,5.649431996261611e-06
2012-08-21,5.302710507124053e-06
2012-08-22,4.879582321596493e-06
2012-08-23,5.676983366370569e-06
2012-08-24,4.906212294774476e-06
2012-08-27,4.493588613263544e-06
2012-08-28,4.435772702340163e-06
2012-08-29,4.20114658141249e-06
2012-08-30,4.436996696752932e-06
2012-08-31,4.565497529713386e-06
2012-09-03,4.0890579918011205e-06
2012-09-04,3.814836392064536e-06
2012-09-05,3.807674097591751e-06
2012-09-06,3.7601255618024965e-06
2012-09-07,3.7920576849079235e-06
2012-09-10,3.4722675788627366e-06
2012-09-11,3.3287865590474197e-06
2012-09-12,3.447957787724304e-06
2012-09-13,3.4994910987039274e-06
2012-09-14,3.388881154774148e-06
2012-09-17,4.8125169475610186e-06
2012-09-18,4.70881218281316e-06
2012-09-19,4.459075347459235e-06
2012-09-20,5.478054456657666e-06
2012-09-21,4.43932247171791e-06
2012-09-24,4.913325619419068e-06
2012-09-25,4.673950560932227e-06
2012-09-26,4.661609833315344e-06
2012-09-27,4.397902218507971e-06
2012-09-28,4.068904315535082e-06
2012-10-01,4.362185583920569e-06
2012-10-02,4.457680702008027e-06
2012-10-03,4.4072974147435495e-06
2012-10-04,6.081910227814791e-06
2012-10-05,4.380868420441469e-06
2012-10-08,4.16842568058684e-06
2012-10-09,3.76818285273417e-06
2012-10-10,4.366571311354567e-06
2012-10-11,3.6560599963424145e-06
2012-10-12,3.466880507160819e-06
2012-10-15,3.4732569284962045e-06
2012-10-16,3.559861085935395e-06
2012-10-17,4.551651909521365e-06
2012-10-18,3.604686919091854e-06
2012-10-19,3.5961838792675227e-06
2012-10-22,3.1544450790690903e-06
2012-10-23,3.529976710964222e-06
2012-10-24,3.082547062275426e-06
2012-10-25,3.5777465047862056e-06
2012-10-26,3.4923787486686175e-06
2012-10-29,4.257361044323477e-06
2012-10-30,3.7847193366975784e-06
2012-10-31,3.3114404667279607e-06
2012-11-01,3.5545329023778383e-06
2012-11-02,2.8684692928507283e-06
2012-11-05,3.056880755483715e-06
2012-11-06,3.2720272396674632e-06
2012-11-07,3.41213909666252e-06
2012-11-08,5.000487004264836e-06
2012-11-09,4.185879709853874e-06
2012-11-12,3.1103528759512944e-06
2012-11-13,2.981417809692216e-06
2012-11-14,3.8059313983498932e-06
2012-11-15,4.127078497322828e-06
2012-11-16,3.892561948413281e-06
2012-11-19,3.4839315291128325e-06
2012-11-20,5.845231286789182e-06
2012-11-21,4.887909932735357e-06
2012-11-22,3.190779226142082e-06
2012-11-23,3.0608117898428544e-06
2012-11-26,3.605725599133136e-06
2012-11-27,2.672002248703398e-06
2012-11-28,2.6085795309868653e-06
2012-11-29,2.7799821915031053e-06
2012-11-30,2.6375939655431946e-06
2012-12-03,2.6913960743807364e-06
2012-12-04,2.7686087688168215e-06
2012-12-05,2.648532603132664e-06
2012-12-06,1.968070943647246e-05
2012-12-07,2.7234454073807313e-06
2012-12-10,2.6407035937474344e-06
2012-12-11,2.599070886750293e-06
2012-12-12,2.8646782857556785e-06
2012-12-13,3.3708881558465464e-06
2012-12-14,3.231138412145701e-06
2012-12-17,3.347293807100943e-06
2012-12-18,3.7288960895408285e-06
2012-12-19,3.6166036446183547e-06
2012-12-20,3.4746371084942718e-06
2012-12-21,4.588645222736165e-06
2012-12-24,4.021312434196456e-06
2012-12-25,3.183810034439183e-06
2012-12-26,3.230638520437812e-06
2012-12-27,3.7740326612571706e-06
2012-12-28,3.0116618842772336e-06
2012-12-31,4.172710008677055e-06
2013-01-01,1.6254939210650493e-05
2013-01-02,1.8793245696140104e-05
2013-01-03,1.620367248375207e-05
2013-01-04,1.8915941766832478e-05
2013-01-07,1.7825625688621533e-05
2013-01-08,1.823675858490803e-05
2013-01-09,1.8209219441973207e-05
2013-01-10,1.79637857360658e-05
2013-01-11,1.7912918937230266e-05
2013-01-14,1.8477729625019507e-05
2013-01-15,1.774001685051277e-05
2013-01-16,1.8807083008512415e-05
2013-01-17,1.8395532901300388e-05
2013-01-18,1.9956193947415213e-05
2013-01-21,1.7311807540644486e-05
2013-01-22,1.781104934463207e-05
2013-01-23,1.8323244170684316e-05
2013-01-24,1.7802097842228165e-05
2013-01-25,1.7302892988815127e-05
2013-01-28,1.91950058949647e-05
2013-01-29,1.749819364072619e-05
2013-01-30,1.8762326342337127e-05
2013-01-31,1.8926426360931642e-05
2013-02-01,1.910076421323889e-05
2013-02-04,1.7460695271392934e-05
2013-02-05,1.667743581510589e-05
2013-02-06,1.8071404271079866e-05
2013-02-07,1.8644822791059196e-05
2013-02-08,1.7331245946897167e-05
2013-02-11,1.7780629977363904e-05
2013-02-12,1.9885365465033972e-05
2013-02-13,2.5823358236337635e-06
2013-02-14,2.6874300431654896e-06
2013-02-15,3.1242875940008796e-06
2013-02-18,2.7410068926710107e-06
2013-02-19,1.9904041933811734e-05
2013-02-20,2.6545636679885243e-06
2013-02-21,1.1771346143052419e-05
2013-02-22,1.491200730025996e-05
2013-02-25,1.3084897860476952e-05
2013-02-26,7.714902984699845e-06
2013-02-27,8.623664997424452e-06
2013-02-28,9.410163717315373e-06
2013-03-01,1.0599915674362748e-05
2013-03-04,9.395304608195154e-06
2013-03-05,9.826255083444924e-06
2013-03-06,1.1723784350724936e-05
2013-03-07,1.015948947421727e-05
2013-03-08,1.0295160683317789e-05
2013-03-11,9.760376397612014e-06
2013-03-12,9.625471581960199e-06
2013-03-13,1.0279850733423135e-05
2013-03-14,1.0765981406049563e-05
2013-03-15,1.089681872306486e-05
2013-03-18,1.1111574533751584e-05
2013-03-19,9.835235359897943e-06
2013-03-20,9.622880700516784e-06
2013-03-21,9.879428944793711e-06
2013-03-22,1.0084731968340588e-05
2013-03-25,1.164738456297873e-05
2013-03-26,1.4604513605846747e-05
2013-03-27,1.3057540106085203e-05
2013-03-28,1.960451811265987e-05
2013-03-29,1.732797589459531e-05
2013-04-01,1.615581877170355e-05
2013-04-02,1.551816758492766e-05
2013-04-03,1.4658032266405552e-05
