,max_template_posterior
2020-01-20,0.9999999904217071
2020-01-21,0.9999999803378842
2020-01-22,0.9999999801228725
2020-01-23,0.9999999586109938
2020-01-24,0.9999999407520425
2020-01-27,0.9999999252686947
2020-01-28,0.999999931019151
2020-01-29,0.9999998369663673
2020-01-30,0.9999998174666341
2020-01-31,0.9999973136929375
2020-02-03,0.9999896437434657
2020-02-04,0.9982072959415443
2020-02-05,0.999996035267121
2020-02-06,0.999961110222857
2020-02-07,0.9999880137315538
2020-02-10,0.9999881808567288
2020-02-11,0.99998286501113
2020-02-12,0.9999896187867344
2020-02-13,0.9999797502318629
2020-02-14,0.9999850719641292
2020-02-17,0.9999832214358311
2020-02-18,0.9999879789797649
2020-02-19,0.9999966228928506
2020-02-20,0.9999522665575218
2020-02-21,0.9999892542511494
2020-02-24,0.9999912693259524
2020-02-25,0.9992603297664812
2020-02-26,0.9988389496904352
2020-02-27,0.9989038178570835
2020-02-28,0.9999999069886402
2020-03-02,0.999999786365177
2020-03-03,0.9999999440319439
2020-03-04,0.9999999993967698
2020-03-05,0.9999999997216317
2020-03-06,0.9999999999986344
2020-03-09,0.9999999922492164
2020-03-10,0.9999999999998632
2020-03-11,1.0
2020-03-12,1.0
2020-03-13,1.0
2020-03-16,1.0
2020-03-17,1.0
2020-03-18,1.0
2020-03-19,1.0
2020-03-20,1.0
2020-03-23,1.0
2020-03-24,1.0
2020-03-25,1.0
2020-03-26,1.0
2020-03-27,1.0
2020-03-30,1.0
2020-03-31,1.0
2020-04-01,1.0
2020-04-02,1.0
2020-04-03,1.0
2020-04-06,1.0
2020-04-07,1.0
2020-04-08,1.0
2020-04-09,1.0
2020-04-10,1.0
2020-04-13,1.0
2020-04-14,1.0
2020-04-15,1.0
2020-04-16,1.0
2020-04-17,1.0
2020-04-20,1.0
2020-04-21,1.0
2020-04-22,1.0
2020-04-23,1.0
2020-04-24,1.0
2020-04-27,1.0
2020-04-28,1.0
2020-04-29,1.0
2020-04-30,1.0
2020-05-01,1.0
2020-05-04,1.0
2020-05-05,1.0
2020-05-06,1.0
2020-05-07,1.0
2020-05-08,1.0
2020-05-11,1.0
2020-05-12,1.0
2020-05-13,1.0
2020-05-14,1.0
2020-05-15,1.0
2020-05-18,1.0
2020-05-19,1.0
2020-05-20,1.0
2020-05-21,1.0
2020-05-22,1.0
2020-05-25,1.0
2020-05-26,1.0
2020-05-27,1.0
2020-05-28,1.0
2020-05-29,1.0
2020-06-01,1.0
2020-06-02,1.0
2020-06-03,1.0
2020-06-04,1.0
2020-06-05,1.0
2020-06-08,1.0
2020-06-09,1.0
2020-06-10,1.0
2020-06-11,1.0
2020-06-12,1.0
2020-06-15,1.0
2020-06-16,1.0
2020-06-17,1.0
2020-06-18,1.0
2020-06-19,1.0
2020-06-22,1.0
2020-06-23,1.0
2020-06-24,1.0
2020-06-25,1.0
2020-06-26,1.0
2020-06-29,1.0
2020-06-30,1.0
2020-07-01,1.0
2020-07-02,1.0
2020-07-03,1.0
2020-07-06,1.0
2020-07-07,1.0
2020-07-08,1.0
2020-07-09,1.0
2020-07-10,1.0
2020-07-13,1.0
2020-07-14,1.0
2020-07-15,0.999999585837918
2020-07-16,0.9800913261164438
2020-07-17,0.9600549448254225
2020-07-20,0.7335538886049541
2020-07-21,0.7965216775299352
2020-07-22,0.966805772264189
2020-07-23,0.9668678867553755
2020-07-24,0.8345096282535994
2020-07-27,0.790485383186617
2020-07-28,0.999904816530033
2020-07-29,0.5187144008100345
2020-07-30,0.9726351755002899
2020-07-31,0.9993694433663874
2020-08-03,0.9998356304281213
2020-08-04,0.9998607377334623
2020-08-05,0.9999615910066009
2020-08-06,0.999932337701456
2020-08-07,0.9999908270076259
2020-08-10,0.9999862342662814
2020-08-11,0.9999926562608362
2020-08-12,0.9999999984111394
2020-08-13,0.9991446138154272
2020-08-14,0.9999878530805708
2020-08-17,0.9999583773245622
2020-08-18,0.9999971641738686
2020-08-19,0.9999769492825945
2020-08-20,0.9999999977491332
2020-08-21,0.9998393724435557
2020-08-24,0.9996116542573402
2020-08-25,0.9996640007604412
2020-08-26,0.9992388140675899
2020-08-27,0.9998667609367973
2020-08-28,0.9998940052638221
2020-08-31,0.9999871704013421
2020-09-01,0.9995647925816901
2020-09-02,0.9992679840250326
2020-09-03,0.9993500661049395
2020-09-04,0.9999507601170519
2020-09-07,0.9992673855136338
2020-09-08,0.9994461259596289
2020-09-09,0.9997429416777855
2020-09-10,0.9988052414862232
2020-09-11,0.9988345207012327
2020-09-14,0.9975377360589741
2020-09-15,0.9986471669290642
2020-09-16,0.9980238189109804
2020-09-17,0.9966890130005505
2020-09-18,0.999026687833559
2020-09-21,0.9985963150690326
2020-09-22,0.99994260031962
2020-09-23,0.9992237479218549
2020-09-24,0.9999933166578256
2020-09-25,0.999852764795152
2020-09-28,0.9999741228963016
2020-09-29,0.9999929744321294
2020-09-30,0.9999455836037151
2020-10-01,0.9999190908413711
2020-10-02,0.9998921285455823
2020-10-05,0.9995639722085223
2020-10-06,0.999949552319684
2020-10-07,0.9999890807366701
2020-10-08,0.9999830263171181
2020-10-09,0.9998518860235523
2020-10-12,0.9999967003245588
2020-10-13,0.9999094290865965
2020-10-14,0.9999936399627541
2020-10-15,0.9999568228343599
2020-10-16,0.9999590831674215
2020-10-19,0.9999712146113916
2020-10-20,0.9999613577110393
2020-10-21,0.9999410684163719
2020-10-22,0.9999862675509945
2020-10-23,0.9999867343309516
2020-10-26,0.9999742227467616
2020-10-27,0.999979868168368
2020-10-28,0.9997928809334614
2020-10-29,0.9999952087908147
2020-10-30,0.9996969463286441
2020-11-02,0.9991864420154082
2020-11-03,0.998628622113771
2020-11-04,0.9960619972688315
2020-11-05,0.909182219580853
2020-11-06,0.9995487898384364
2020-11-09,0.9820309759819047
2020-11-10,0.9999999962617574
2020-11-11,0.9667160773530298
2020-11-12,0.7010249854057594
2020-11-13,0.5312950113752292
2020-11-16,0.8098997340378672
2020-11-17,0.9555414862714109
2020-11-18,0.9744216758355284
2020-11-19,0.9964884292054058
2020-11-20,0.9995106574809197
2020-11-23,0.999955883805166
2020-11-24,0.9999836339905954
2020-11-25,0.9999981831010493
2020-11-26,0.9999998463958031
2020-11-27,0.9999999899443712
2020-11-30,0.999999986089349
2020-12-01,0.9999999769836161
2020-12-02,0.9998682078161516
2020-12-03,0.999982663505997
2020-12-04,0.9999457124544193
2020-12-07,0.9999799918163073
2020-12-08,0.9999365152326275
2020-12-09,0.99996293294423
2020-12-10,0.9996723315458259
2020-12-11,0.9999776871222936
2020-12-14,0.9999521807410177
2020-12-15,0.9998770909409461
2020-12-16,0.9995301452384299
2020-12-17,0.9996321556690763
2020-12-18,0.9993939078940592
2020-12-21,0.9996643802852109
2020-12-22,0.9991448200384014
2020-12-23,0.9955634569693892
2020-12-24,0.995487848891595
2020-12-25,0.9968069875728005
2020-12-28,0.9855294519737164
2020-12-29,0.9529864849296464
2020-12-30,0.945664850986733
2020-12-31,0.8392866973092883
2021-01-01,0.5801416225418802
2021-01-04,0.8422459271582406
2021-01-05,0.9999760047580575
2021-01-06,0.9987670987014691
2021-01-07,0.999992500433338
2021-01-08,0.9999375744189166
2021-01-11,0.99999998903166
2021-01-12,0.9999635000742073
2021-01-13,0.999912681007006
2021-01-14,0.999938387343806
2021-01-15,0.9999146947059444
2021-01-18,0.9999725940954826
2021-01-19,0.9999672656726604
2021-01-20,0.9999579019247689
2021-01-21,0.9999991341353957
2021-01-22,0.9999925346610907
2021-01-25,0.9999949343202115
2021-01-26,0.9999997935983813
2021-01-27,0.9999999335770289
2021-01-28,0.9999961554052106
2021-01-29,0.9999999146434954
2021-02-01,0.9999980364334189
2021-02-02,0.9999953932132951
2021-02-03,0.9999977711312082
2021-02-04,0.9999980048747371
2021-02-05,0.999999852119566
2021-02-08,0.9999996663214015
2021-02-09,0.9999993320243133
2021-02-10,0.99999828653789
2021-02-11,0.9999984224731541
2021-02-12,0.9999988866443502
2021-02-15,0.999997954995688
2021-02-16,0.9999944017442919
2021-02-17,0.999999076193471
2021-02-18,0.9999992845118181
2021-02-19,0.999998812614201
2021-02-22,0.9999980533261329
2021-02-23,0.9999988778247939
2021-02-24,0.999995432683325
2021-02-25,0.999992204849468
2021-02-26,0.9999918494657343
2021-03-01,0.9999997001629649
2021-03-02,0.9999497276089602
2021-03-03,0.9999948295006584
2021-03-04,0.999996386481405
2021-03-05,0.9998406073374824
2021-03-08,0.9996987074980388
2021-03-09,0.9999910199030386
2021-03-10,0.9999997469082464
2021-03-11,0.9999984414273896
2021-03-12,0.9999908274835334
2021-03-15,0.9999985244066333
2021-03-16,0.9999970715524336
2021-03-17,0.9999936223186533
2021-03-18,0.9999950481258508
2021-03-19,0.849659169640231
2021-03-22,0.996734069304165
2021-03-23,0.9999004810118883
2021-03-24,0.9928537145296369
2021-03-25,0.8742117139775567
2021-03-26,0.8685673737779662
2021-03-29,0.7909957791939654
2021-03-30,0.9812969521966588
2021-03-31,0.9993345561854885
2021-04-01,0.9998629742067209
2021-04-02,0.9998055596313974
2021-04-05,0.9981194061793396
2021-04-06,0.9952320179008524
2021-04-07,0.9800309354213438
2021-04-08,0.9821793665476078
2021-04-09,0.9913738238654726
2021-04-12,0.989675385659877
2021-04-13,0.9870583523307724
2021-04-14,0.9887986032228946
2021-04-15,0.8201603315386333
2021-04-16,0.9018906823330196
2021-04-19,0.8672992910469313
2021-04-20,0.8352443098068745
2021-04-21,0.5143590844596094
2021-04-22,0.7526505447298063
2021-04-23,0.8947226099143988
2021-04-26,0.9528593082563923
2021-04-27,0.9893408902989946
2021-04-28,0.9987110030456576
2021-04-29,0.9982330856963852
2021-04-30,0.997609794528582
2021-05-03,0.9943576515091654
2021-05-04,0.9985428330601513
2021-05-05,0.9957781454217932
2021-05-06,0.994417702948565
2021-05-07,0.9972072079067776
2021-05-10,0.9984572000179325
2021-05-11,0.9980264290740088
2021-05-12,0.9975335475102485
2021-05-13,0.9873312513957929
2021-05-14,0.8992430607847165
2021-05-17,0.686233224208799
2021-05-18,0.9018273382599078
2021-05-19,0.9344655347142182
2021-05-20,0.8827700382104904
2021-05-21,0.9252356683178117
2021-05-24,0.9641065543760615
2021-05-25,0.9753412558866911
2021-05-26,0.9969913175523987
2021-05-27,0.9989753973613829
2021-05-28,0.9995437466521115
2021-05-31,0.9998791314597084
2021-06-01,0.9997638700815331
2021-06-02,0.9999208324681066
2021-06-03,0.9998713053789108
2021-06-04,0.999967733650551
2021-06-07,0.9992051636899553
2021-06-08,0.9991500411114947
2021-06-09,0.9993377714316418
2021-06-10,0.9995564362796852
2021-06-11,0.9997225694888224
2021-06-14,0.9998746528756525
2021-06-15,0.9997343789739735
2021-06-16,0.9998504084334421
2021-06-17,0.9999996819038817
2021-06-18,0.9999986542761065
2021-06-21,0.9999956368139306
2021-06-22,0.9999989681704001
2021-06-23,0.9999977056309411
2021-06-24,0.9999949219364915
2021-06-25,0.9999898161668259
2021-06-28,0.9999947934851738
2021-06-29,0.9999913644553052
2021-06-30,0.999998695138433
2021-07-01,0.9999984520483642
2021-07-02,0.9999958439652574
2021-07-05,0.9999956326566979
2021-07-06,0.9999934575093804
2021-07-07,0.9999664298609191
2021-07-08,0.9999923544093509
2021-07-09,0.9999761438738402
2021-07-12,0.9999799193911009
2021-07-13,0.9999674221081262
2021-07-14,0.9999718125780116
2021-07-15,0.9999813410546123
2021-07-16,0.9999743782398188
2021-07-19,0.9999931035134252
2021-07-20,0.9957930247452642
2021-07-21,0.9995599370088093
2021-07-22,0.999837326192548
2021-07-23,0.9998844632872265
2021-07-26,0.9998863023223161
2021-07-27,0.9998980022008177
2021-07-28,0.9998746626965755
2021-07-29,0.9999026597802344
2021-07-30,0.9999013180824328
2021-08-02,0.9997914151593901
2021-08-03,0.9972357261430554
2021-08-04,0.9994803711675392
2021-08-05,0.9994454980315284
2021-08-06,0.9998587316562602
2021-08-09,0.9999976097803964
2021-08-10,0.9999936006275795
2021-08-11,0.999939852955163
2021-08-12,0.9999968863395438
2021-08-13,0.9999939688256515
2021-08-16,0.9999984537307304
2021-08-17,0.9999949125055475
2021-08-18,0.9999902567751027
2021-08-19,0.9999756257738222
2021-08-20,0.9999794496389446
2021-08-23,0.9999645937504789
2021-08-24,0.9999224463560339
2021-08-25,0.9999763777111756
2021-08-26,0.9999892513044811
2021-08-27,0.9999374459863225
2021-08-30,0.9999848231328006
2021-08-31,0.9999863980464906
2021-09-01,0.9999809334687285
2021-09-02,0.9999705582863321
2021-09-03,0.9999654268530676
2021-09-06,0.9999853174196985
2021-09-07,0.9999915912568433
2021-09-08,0.9999983084869895
2021-09-09,0.9999186177534889
2021-09-10,0.9998160180904679
2021-09-13,0.9997394889727985
2021-09-14,0.9998496851136721
2021-09-15,0.9999417098563294
2021-09-16,0.9999696087051972
2021-09-17,0.999995396276192
2021-09-20,0.9999768731403698
2021-09-21,0.9999832134790271
2021-09-22,0.999999211268998
2021-09-23,0.9999995583542534
2021-09-24,0.9999998388023962
2021-09-27,0.9999997026534757
2021-09-28,0.9999998223274614
2021-09-29,0.9999973776208145
2021-09-30,0.9999995268278651
2021-10-01,0.9999984649182527
2021-10-04,0.9999856771549877
2021-10-05,0.9999890639310075
2021-10-06,0.9999971909685592
2021-10-07,0.9999992989410551
2021-10-08,0.999999818501413
2021-10-11,0.9999998165335519
2021-10-12,0.9999998299071694
2021-10-13,0.9999998737102176
2021-10-14,0.9999996840909491
2021-10-15,0.9999354851010759
2021-10-18,0.9999981632758628
2021-10-19,0.9999942086481984
2021-10-20,0.9999971976633296
2021-10-21,0.9999976585626801
2021-10-22,0.9999962043888995
2021-10-25,0.9999960296519244
2021-10-26,0.9999984991964059
2021-10-27,0.9999990557527728
2021-10-28,0.999998153154524
2021-10-29,0.9999927667032146
2021-11-01,0.9999956685301683
2021-11-02,0.999973857996345
2021-11-03,0.9999866501996736
2021-11-04,0.9999115993374325
2021-11-05,0.999991412603989
2021-11-08,0.9999849772048014
2021-11-09,0.9999833884860833
2021-11-10,0.999979814690374
2021-11-11,0.9999689204511867
2021-11-12,0.9999955110473434
2021-11-15,0.9999982770171382
2021-11-16,0.999998958884074
2021-11-17,0.9999987180763299
2021-11-18,0.9999976794903691
2021-11-19,0.9999977849596219
2021-11-22,0.9999963651459716
2021-11-23,0.9999999391736809
2021-11-24,0.9999975486761202
2021-11-25,0.9999991398776231
2021-11-26,0.9999990931358709
2021-11-29,0.9998046684372943
2021-11-30,0.9625941241560326
2021-12-01,0.9932979665232736
2021-12-02,0.997494984401358
2021-12-03,0.9972729557854088
2021-12-06,0.9918494139864622
2021-12-07,0.9966432859729797
2021-12-08,0.9983911129846228
2021-12-09,0.9708262203300698
2021-12-10,0.9788888356466928
2021-12-13,0.9694305557011044
2021-12-14,0.9700903892566528
2021-12-15,0.971674621093079
2021-12-16,0.9700037775761504
2021-12-17,0.9821137586915762
2021-12-20,0.9964302460170817
2021-12-21,0.9994539071754245
2021-12-22,0.9998847412819053
2021-12-23,0.9992391810011814
2021-12-24,0.9985846720557994
2021-12-27,0.9936588942719347
2021-12-28,0.9941768263482359
2021-12-29,0.9744187440371428
2021-12-30,0.9952054361241295
2021-12-31,0.9843301190570102
2022-01-03,0.9754504507852979
2022-01-04,0.6351099653058484
2022-01-05,0.5302562335797304
2022-01-06,0.9625720411774039
2022-01-07,0.9467362548760052
2022-01-10,0.9765765910959405
2022-01-11,0.9754096565493966
2022-01-12,0.9797447865320422
2022-01-13,0.9856221915058385
2022-01-14,0.9962042249969038
2022-01-17,0.9929106476106964
2022-01-18,0.9947149555702287
2022-01-19,0.9998736235333426
2022-01-20,0.9991997991822166
2022-01-21,0.9999187427379619
