,pnl
2005-01-03,-0.00648886141475567
2005-01-04,-0.005660809133223288
2005-01-05,-0.0008582704878055841
2005-01-06,-0.0020910906669961665
2005-01-07,-0.0018189396150439293
2005-01-10,0.0009877402623793448
2005-01-11,0.002407356905697357
2005-01-12,0.0032676145331178327
2005-01-13,0.0003564297514591975
2005-01-14,-0.0011221709461658115
2005-01-17,-0.00043035487203748853
2005-01-18,0.0030122823458050177
2005-01-19,-0.0011817894002270793
2005-01-20,-0.00037556484081635285
2005-01-21,0.002572721144841633
2005-01-24,0.0005340912174444238
2005-01-25,-0.004896049939806236
2005-01-26,0.0028937755767598885
2005-01-27,-0.0007127820813425805
2005-01-28,0.0028126338912982116
2005-01-31,-0.0007201901891139938
2005-02-01,0.00029001754444819253
2005-02-02,0.0005431387449739217
2005-02-03,-0.00437886935195888
2005-02-04,0.004745520130554305
2005-02-07,0.00045443027426961605
2005-02-08,0.00017197462690566473
2005-02-09,0.0015001350069146467
2005-02-10,-0.0006858815963260408
2005-02-11,0.0016743853463844537
2005-02-14,0.004211187052839695
2005-02-15,-0.0005983534965780807
2005-02-16,-0.002866870808360187
2005-02-17,-0.001404819422510098
2005-02-18,-0.003018492676839748
2005-02-21,0.00010296473616472846
2005-02-22,0.0008177032071088034
2005-02-23,0.002013070017821091
2005-02-24,0.0008122753632641102
2005-02-25,0.003152615546047146
2005-02-28,-0.004480300552573462
2005-03-01,-0.0006775335569946329
2005-03-02,0.0005727098395338038
2005-03-03,0.002042136168622119
2005-03-04,0.004071476143354666
2005-03-07,0.0005028853349974166
2005-03-08,0.001303395735720182
2005-03-09,-0.0060922026070795825
2005-03-10,0.0009705348893098375
2005-03-11,-0.0034389037665716344
2005-03-14,0.001806297068254846
2005-03-15,-0.0015380069284795616
2005-03-16,0.0024991248133710434
2005-03-17,0.004574870483043041
2005-03-18,-0.0015491961704188597
2005-03-21,-0.004101982261478761
2005-03-22,-0.007630788918191225
2005-03-23,-0.012465795891405394
2005-03-24,0.003445151176690397
2005-03-25,0.0004325744657601808
2005-03-28,-0.003238773937021636
2005-03-29,-0.00023816099706102213
2005-03-30,0.000871714150701664
2005-03-31,0.011756253277694508
2005-04-01,0.003401901762828673
2005-04-04,0.005104575685006452
2005-04-05,-0.003906459527226861
2005-04-06,0.0010593439034470053
2005-04-07,-0.005560541057972966
2005-04-08,-0.004400115378683038
2005-04-11,0.0005763198697373194
2005-04-12,0.006333578823738169
2005-04-13,-0.026604326511053
2005-04-14,0.0015604448455554384
2005-04-15,-0.015178654078192666
2005-04-18,-0.009363900156063525
2005-04-19,0.02290552001542615
2005-04-20,0.0008058071428927059
2005-04-21,0.007699996054756901
2005-04-22,0.009006791865911955
2005-04-25,0.000659254323036752
2005-04-26,-0.006617685462467374
2005-04-27,-0.004315876525974555
2005-04-28,-0.0043864339943863575
2005-04-29,0.002268908078963782
2005-05-02,0.003180486049621816
2005-05-03,-0.007737386519421468
2005-05-04,0.008725612058327194
2005-05-05,-0.002405747330517274
2005-05-06,-0.004397808214428106
2005-05-09,0.0016622559057730742
2005-05-10,0.002853489112290851
2005-05-11,-0.005934489256216097
2005-05-12,-0.009581828601082037
2005-05-13,-0.0018417860757088855
2005-05-16,0.0014702415191258738
2005-05-17,0.005823809304089956
2005-05-18,0.0052084182059792435
2005-05-19,-0.0025819976601167104
2005-05-20,-0.0010175312857436968
2005-05-23,0.005224873147606517
2005-05-24,0.0006125212070667261
2005-05-25,0.010789288253740849
2005-05-26,0.00764591921739681
2005-05-27,-0.0023355669848143905
