,turnover
2010-04-05,3.359047975591018e-05
2010-04-06,2.038889191408738e-05
2010-04-07,2.2270483253747364e-05
2010-04-08,1.244057297887513e-05
2010-04-09,1.1580426879999344e-08
2010-04-12,3.50212857242633e-09
2010-04-13,3.1669553762358735e-06
2010-04-14,3.892512905524597e-06
2010-04-15,0.03761637245891824
2010-04-16,0.005180401423782789
2010-04-19,0.0008304538268012925
2010-04-20,2.6711878101870254e-05
2010-04-21,7.575291625083985e-05
2010-04-22,0.00019798591907191598
2010-04-23,5.3228630381446274e-05
2010-04-26,2.748604323108196e-05
2010-04-27,3.257771176971135e-05
2010-04-28,3.613098760186644e-05
2010-04-29,2.6112797382960513e-05
2010-04-30,2.7389139502319308e-05
2010-05-03,2.443966384869583e-05
2010-05-04,2.7765844321735712e-05
2010-05-05,8.363340941986149e-05
2010-05-06,0.00021409727780995642
2010-05-07,0.5890664417657272
2010-05-10,0.0001027312931049487
2010-05-11,1.304503374199996e-05
2010-05-12,6.007503961885138e-05
2010-05-13,7.3005660496464064e-06
2010-05-14,7.82246473030046e-06
2010-05-17,7.702259232071629e-06
2010-05-18,7.228459370178797e-06
2010-05-19,6.828411144382818e-06
2010-05-20,6.126571782630319e-06
2010-05-21,5.436923018316969e-05
2010-05-24,4.5566594585905174e-05
2010-05-25,3.57319117285787e-05
2010-05-26,2.1199270703771422e-05
2010-05-27,1.0442368179715278e-05
2010-05-28,3.405772025373566e-05
2010-05-31,3.2916811007990186e-08
2010-06-01,2.8909520247457477e-08
2010-06-02,2.5897386599861974e-08
2010-06-03,2.3720201584333614e-08
2010-06-04,2.226027433273737e-08
2010-06-07,2.0733886513515424e-08
2010-06-08,1.9390548012297406e-08
2010-06-09,1.8373028100894592e-08
2010-06-10,1.7728791073726293e-08
2010-06-11,1.750541560142828e-08
2010-06-14,1.7076588691409174e-08
2010-06-15,1.6920220013830664e-08
2010-06-16,1.6865466007321292e-08
2010-06-17,1.685596801130151e-08
2010-06-18,1.6848997054163287e-08
2010-06-21,1.6834762534922107e-08
2010-06-22,1.711811089928869e-08
2010-06-23,1.7088757056276022e-08
2010-06-24,1.6775815819649545e-08
2010-06-25,1.6524024517146275e-08
2010-06-28,1.6353002161708524e-08
2010-06-29,1.5975760265681532e-08
2010-06-30,1.5400330387072224e-08
2010-07-01,1.4809052360878123e-08
2010-07-02,1.4462425323605067e-08
2010-07-05,1.379112870885569e-08
2010-07-06,1.3810314923796628e-08
2010-07-07,1.4224301164394883e-08
2010-07-08,1.5582594105610944e-08
2010-07-09,1.1777221079737608e-08
2010-07-12,1.1352235513600416e-08
2010-07-13,1.0935025727474399e-08
2010-07-14,1.126687940699223e-08
2010-07-15,1.0732477388858893e-08
2010-07-16,1.0686119087238202e-08
2010-07-19,1.2967714906892897e-08
2010-07-20,1.0094921702135746e-08
2010-07-21,1.0287369906090473e-08
2010-07-22,1.031688827568478e-08
2010-07-23,1.0704618623894875e-08
2010-07-26,1.1045255682762444e-08
2010-07-27,1.1310351891629149e-08
2010-07-28,4.147070717010776e-06
2010-07-29,0.20779193760924058
2010-07-30,7.394633922755159e-06
2010-08-02,0.0511936088890491
2010-08-03,0.003630151092022676
2010-08-04,0.0013227556665399952
2010-08-05,0.0007038047096798936
2010-08-06,0.0006008153592829205
2010-08-09,0.0004091898911874267
2010-08-10,0.00043639575877382764
2010-08-11,5.58037244693943e-06
2010-08-12,5.3280318043705255e-06
2010-08-13,9.193237701488055e-06
2010-08-16,1.3185336318333185e-06
2010-08-17,2.5515435886427906e-06
2010-08-18,2.508161444481072e-06
2010-08-19,1.3018803902559162e-06
2010-08-20,6.6581199086104825e-06
2010-08-23,1.3592810823859214e-06
2010-08-24,1.5155628571669744e-05
2010-08-25,2.7930909279258453e-06
2010-08-26,9.588086152811925e-08
2010-08-27,9.486632539246198e-08
2010-08-30,9.403704390870127e-08
2010-08-31,9.369276265241977e-08
2010-09-01,9.304253818787078e-08
2010-09-02,9.387924402443071e-08
2010-09-03,2.6544039878409476e-06
2010-09-06,2.6734096734981616e-06
2010-09-07,7.523313056700953e-07
2010-09-08,8.268860884265428e-06
2010-09-09,4.937157926446223e-06
2010-09-10,9.565642510284134e-06
2010-09-13,7.67973530006738e-06
2010-09-14,9.704981616141806e-06
2010-09-15,4.697737480477415e-07
2010-09-16,1.0718142936079478e-05
2010-09-17,1.2454929145526428e-05
2010-09-20,1.5203586552152426e-05
2010-09-21,1.994883519973456e-05
2010-09-22,1.0972539011968968e-07
2010-09-23,1.1434667357213271e-07
2010-09-24,1.0707029696617671e-07
2010-09-27,1.0063253984098985e-07
2010-09-28,2.0128218389945147e-05
2010-09-29,3.2613537430600803e-06
2010-09-30,1.6301723967965254e-05
2010-10-01,1.489936891918564e-08
2010-10-04,0.12471431713908689
2010-10-05,0.016400570289193797
2010-10-06,0.0011961213163964118
2010-10-07,0.0029113948312033755
2010-10-08,0.0028002289985231132
2010-10-11,0.0020006249437908435
2010-10-12,0.0031755458101539666
2010-10-13,0.002272611989837185
2010-10-14,0.00300056615802944
2010-10-15,0.003106386370757268
2010-10-18,0.002954471546328462
2010-10-19,0.0020392187616991436
2010-10-20,0.0013000580225515437
2010-10-21,0.001255245673592885
2010-10-22,0.0015484259716680784
2010-10-25,0.001442305753982847
2010-10-26,0.0015016330498114263
2010-10-27,0.0014101864808156257
2010-10-28,0.00022139726227079977
2010-10-29,0.002029497694008364
2010-11-01,0.002174743250381396
2010-11-02,0.0022416448334302147
2010-11-03,0.0023482021954996063
2010-11-04,0.0042763661515032355
2010-11-05,3.0776912852416153e-07
2010-11-08,0.006292322552216224
2010-11-09,0.0038459423522266833
2010-11-10,0.0028724823216190244
2010-11-11,0.0023033841003321587
2010-11-12,0.0032656791551491145
2010-11-15,1.3845946094812528e-07
2010-11-16,0.03636667382298062
2010-11-17,0.11125732674238778
2010-11-18,0.002452319589459335
2010-11-19,0.001234539505987075
2010-11-22,9.039637316937688e-06
2010-11-23,0.13409439365724185
2010-11-24,0.02449406966186825
2010-11-25,0.010124750454204665
2010-11-26,1.341642731992868e-06
2010-11-29,1.036404184856089e-05
2010-11-30,2.2781863885974848e-08
2010-12-01,0.0008667609859323723
2010-12-02,2.4438872127107837e-06
2010-12-03,1.266800933691624e-07
2010-12-06,0.0007399051341490167
2010-12-07,0.0040402065475168385
2010-12-08,0.1807372915119241
2010-12-09,0.00046609454394609673
2010-12-10,0.0002808641258349766
2010-12-13,0.00022162026133678257
2010-12-14,4.3341009901186334e-05
2010-12-15,2.029762387696296e-05
2010-12-16,4.662934277381396e-05
2010-12-17,0.0004545712276384818
2010-12-20,0.00035910724337686467
2010-12-21,0.0002578252449461707
2010-12-22,0.0002368218700775481
2010-12-23,0.00022206359659274373
2010-12-24,0.0004338077856569818
2010-12-27,0.00036653488832501073
2010-12-28,0.00030062331358715264
2010-12-29,0.00015542967256377584
2010-12-30,9.715579946882602e-06
2010-12-31,8.857914859706356e-06
2011-01-03,8.864046658481686e-06
2011-01-04,1.453786936128805e-05
2011-01-05,1.2094448365876365e-05
2011-01-06,1.3866565373870515e-05
2011-01-07,4.0224710977082925e-05
2011-01-10,0.00020460215498862254
2011-01-11,0.00035562117552282065
2011-01-12,0.00045320608586188124
2011-01-13,0.0005004551620778827
2011-01-14,0.0005701382862098973
2011-01-17,0.0006211651415109001
2011-01-18,0.0005723895558066728
2011-01-19,0.0005210405708791169
2011-01-20,0.0005277442649710921
2011-01-21,0.0004353219927588012
2011-01-24,0.000687818162587249
2011-01-25,0.0009258949785947313
2011-01-26,0.0008848253107587457
2011-01-27,0.00041245123730641875
2011-01-28,0.0011665906758227072
2011-01-31,0.0006067237943925257
2011-02-01,0.0007811590314933149
2011-02-02,0.0006786983942605809
2011-02-03,0.0007513837985355255
2011-02-04,0.0006372882242694257
2011-02-07,0.00039578424829480804
2011-02-08,0.00037447443062445934
2011-02-09,0.00023562558280146306
2011-02-10,0.0003068182732301229
2011-02-11,0.000375247665376742
2011-02-14,0.00029396598448873726
2011-02-15,0.0005339989502751441
2011-02-16,0.00037831335933583704
2011-02-17,0.0003713925201877938
2011-02-18,0.0003510033396757449
2011-02-21,0.00017587429581261346
2011-02-22,5.2420515651300376e-05
2011-02-23,0.0004778706676422245
2011-02-24,0.0006113122614153609
2011-02-25,0.0009787054743162875
2011-02-28,0.0006727823493535949
2011-03-01,0.000680617020136623
2011-03-02,0.0004276233826324728
2011-03-03,7.394101502164116e-05
2011-03-04,0.001631870901393953
2011-03-07,0.00018308045302836348
2011-03-08,0.0002401666859797487
2011-03-09,7.440217502964128e-05
2011-03-10,8.326672684688674e-17
2011-03-11,8.326672684688674e-17
2011-03-14,0.1908092968619461
2011-03-15,0.023855232654922606
2011-03-16,0.004174841922093336
2011-03-17,2.040247254844231e-07
2011-03-18,1.7964520805962246e-05
2011-03-21,9.819443335902164e-07
2011-03-22,1.318557315704589e-06
2011-03-23,0.001576020662682239
2011-03-24,0.002419312366275667
2011-03-25,0.0024024639121101397
2011-03-28,0.0017840634655298566
2011-03-29,0.0013893294546778042
2011-03-30,0.017743937227734857
2011-03-31,0.1968055205993191
2011-04-01,0.017128147510346154
2011-04-04,0.0037332601723379538
2011-04-05,0.0005741247137583427
2011-04-06,9.79531370983854e-07
2011-04-07,0.0004397198844577563
2011-04-08,4.587714143641048e-06
2011-04-11,1.8103647284370525e-06
2011-04-12,3.396507311864629e-07
2011-04-13,0.103089548862838
2011-04-14,1.9186240672386895e-05
2011-04-15,3.287392628233084e-06
2011-04-18,4.473493878387469e-07
2011-04-19,4.4613127690718013e-07
2011-04-20,4.444271724524107e-07
2011-04-21,6.021425684454851e-08
2011-04-22,3.3805181335761443e-06
2011-04-25,3.492255791963154e-06
2011-04-26,4.1501887222235846e-06
2011-04-27,5.141350712178098e-06
2011-04-28,5.299969398450677e-06
2011-04-29,1.578977933590048e-05
2011-05-02,2.9381996673637963e-06
2011-05-03,1.88917298013973e-06
2011-05-04,1.3398455102808973e-06
2011-05-05,7.625928914611059e-06
2011-05-06,7.609076548261922e-06
2011-05-09,2.31359528940791e-06
2011-05-10,2.232269066534534e-06
2011-05-11,1.4095690304530594e-06
2011-05-12,9.220326429808405e-07
2011-05-13,6.574720080955451e-07
2011-05-16,4.797374252157988e-07
2011-05-17,3.4511917360305334e-07
2011-05-18,2.523501432195758e-07
2011-05-19,1.8344439192565515e-07
2011-05-20,1.3674796745463222e-07
2011-05-23,9.699951196430705e-08
2011-05-24,2.700378339502215e-06
2011-05-25,2.198904200915472e-06
2011-05-26,2.0845130240227635e-06
2011-05-27,1.9772647275371122e-06
2011-05-30,1.8801503406861497e-06
2011-05-31,1.8920555845635972e-06
2011-06-01,1.871372678808583e-06
2011-06-02,1.7840165200689675e-06
2011-06-03,2.38524537735132e-06
2011-06-06,2.4296416257330347e-06
2011-06-07,2.225184550835047e-06
2011-06-08,1.8992905239777532e-06
2011-06-09,1.97705385697772e-06
2011-06-10,2.3423633677963567e-06
2011-06-13,2.1653044667905597e-06
2011-06-14,2.130907115092844e-06
2011-06-15,2.0600404211800828e-06
2011-06-16,4.360712462210477e-06
2011-06-17,3.0478850674206787e-06
2011-06-20,2.1851468852671573e-06
2011-06-21,2.141220984959119e-06
2011-06-22,2.129458101102252e-06
2011-06-23,2.102393262337039e-06
2011-06-24,2.098265423928375e-06
2011-06-27,1.9113198311614414e-06
2011-06-28,1.616396593349824e-06
2011-06-29,4.255268933270701e-06
2011-06-30,3.116636331742442e-06
2011-07-01,1.0691324870869516e-05
2011-07-04,3.0020485392440177e-06
2011-07-05,2.7465046541497173e-06
2011-07-06,2.4789942343061977e-06
2011-07-07,2.202724332281414e-06
2011-07-08,1.953834007750732e-06
2011-07-11,1.77040792610772e-06
2011-07-12,1.5266963766663588e-06
2011-07-13,8.833212010173064e-07
2011-07-14,4.163336342344337e-17
2011-07-15,8.497973285881436e-06
2011-07-18,1.585582785304872e-07
2011-07-19,5.250585849623327e-06
2011-07-20,7.690842988541969e-06
2011-07-21,1.0191649374157387e-05
2011-07-22,4.5191711017e-06
2011-07-25,1.122350180642749e-05
2011-07-26,2.937815130055199e-10
2011-07-27,8.160048106352765e-07
2011-07-28,2.000950877902766e-06
2011-07-29,5.729439738600907e-06
2011-08-01,7.655334528027223e-06
2011-08-02,2.4674446234355952e-06
2011-08-03,0.07086614882915644
2011-08-04,3.7882873539214587e-06
2011-08-05,0.25171734793566364
2011-08-08,0.000745594598069884
2011-08-09,0.0020068573547429346
2011-08-10,0.0015497857455389254
2011-08-11,0.0030592966197908007
2011-08-12,0.0013764018259456872
2011-08-15,0.0010830250909179215
2011-08-16,0.0008713479242057377
2011-08-17,0.001087265013993241
2011-08-18,0.001036679684250412
2011-08-19,0.0018284013544850042
2011-08-22,0.0017650299067956676
2011-08-23,0.001974603556311353
2011-08-24,0.0008032295322219599
2011-08-25,3.097150064734836e-05
2011-08-26,0.0001980482010343586
2011-08-29,8.688966658050232e-06
2011-08-30,3.2961016592980216e-17
2011-08-31,0.06338799564930872
2011-09-01,0.0021462350748054117
2011-09-02,0.005815321660494855
2011-09-05,3.309210383685944e-05
2011-09-06,1.9743690994156876e-05
2011-09-07,0.00010405975065164684
2011-09-08,0.0011700079722513634
2011-09-09,0.00036851329461860816
2011-09-12,0.0007577247591030473
2011-09-13,0.0015200630047266794
2011-09-14,0.0011550054424861143
2011-09-15,0.0012158125736398875
2011-09-16,0.0015377272165664063
2011-09-19,0.001154471096834659
2011-09-20,0.0016888686389495422
2011-09-21,0.0012393036253756425
2011-09-22,0.0016190148168445957
2011-09-23,0.002661500538621001
2011-09-26,0.003812702568601608
2011-09-27,0.004002654986281856
2011-09-28,0.003271490533680827
2011-09-29,0.003744816724102363
2011-09-30,0.003547210657929744
2011-10-03,0.003373605914236454
2011-10-04,0.0028183291786791857
2011-10-05,0.0034326821141006728
2011-10-06,0.002803951882742734
2011-10-07,0.0025434001587575725
2011-10-10,0.0023434533227887824
2011-10-11,0.001484543431326063
2011-10-12,0.0015694293794084688
2011-10-13,0.0010724807343509644
2011-10-14,0.0012145256225344087
2011-10-17,0.0008538749484633974
2011-10-18,0.0009338347107950215
2011-10-19,0.0012240405849085912
2011-10-20,0.0011240587376947341
2011-10-21,0.001475558233079488
2011-10-24,0.0010562340762545266
2011-10-25,0.0006658604461757898
2011-10-26,2.2551405187698492e-17
2011-10-27,1.2836953722228372e-16
2011-10-28,1.4224732503009818e-16
2011-10-31,7.806255641895632e-17
2011-11-01,7.112366251504909e-17
2011-11-02,2.949029909160572e-16
2011-11-03,1.2663481374630692e-16
2011-11-04,0.0
2011-11-07,2.1337098754514727e-16
2011-11-08,1.6132928326584306e-16
2011-11-09,1.2836953722228372e-16
2011-11-10,0.0
2011-11-11,1.3877787807814457e-17
2011-11-14,2.0816681711721685e-17
2011-11-15,1.700029006457271e-16
2011-11-16,1.2663481374630692e-16
2011-11-17,5.551115123125783e-17
2011-11-18,0.0
2011-11-21,7.112366251504909e-17
2011-11-22,1.8388068845354155e-16
2011-11-23,2.5153490401663703e-16
2011-11-24,2.7755575615628914e-17
2011-11-25,2.1337098754514727e-16
2011-11-28,2.1684043449710089e-16
2011-11-29,1.734723475976807e-18
2011-11-30,1.2836953722228372e-16
2011-12-01,3.885780586188048e-16
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,9.8879238130678e-17
2011-12-07,7.112366251504909e-17
2011-12-08,9.194034422677078e-17
2011-12-09,9.71445146547012e-17
2011-12-12,2.914335439641036e-16
2011-12-13,1.214306433183765e-16
2011-12-14,1.717376241217039e-16
2011-12-15,0.0022412175358084117
2011-12-16,0.002353714301242038
2011-12-19,0.0018001418846098991
2011-12-20,0.0017996745451245508
2011-12-21,0.001380409878115484
2011-12-22,0.0012164112008482813
2011-12-23,0.0013272198610621566
2011-12-26,0.00117794983155599
2011-12-27,0.0010533821406655403
2011-12-28,0.0012121649141762815
2011-12-29,0.002519811873946516
2011-12-30,0.002600063393148038
2012-01-02,0.002144868920004754
2012-01-03,0.001900685832624975
2012-01-04,0.0012923530375027591
2012-01-05,0.0010660501051766042
2012-01-06,0.0001419080413781089
2012-01-09,0.0002944545267876044
2012-01-10,2.119798487310552e-05
2012-01-11,2.4720576665179794e-05
2012-01-12,1.7241723229725545e-05
2012-01-13,5.3655925071356e-06
2012-01-16,1.6985838086016128e-05
2012-01-17,3.5565660394861615e-06
2012-01-18,2.0031749147098737e-06
2012-01-19,8.876072489834991e-07
2012-01-20,0.19873587540246473
2012-01-23,0.006851544600115269
2012-01-24,0.001543183490014564
2012-01-25,0.0010684042668555644
2012-01-26,0.0012628749833320319
2012-01-27,0.0020940852280744897
2012-01-30,0.0028757057193766573
2012-01-31,0.0026955633863441873
2012-02-01,0.0028482370831507163
2012-02-02,0.002793761959967004
2012-02-03,0.0026775409191246062
2012-02-06,1.5356035086716176e-05
2012-02-07,0.0037848369920168647
2012-02-08,0.0019771342520183066
2012-02-09,0.0016768686878185829
2012-02-10,0.002339139261080224
2012-02-13,0.0016401629680545017
2012-02-14,0.002442446927755519
2012-02-15,0.0019564589882558273
2012-02-16,0.001524154230257242
2012-02-17,0.001427800033390431
2012-02-20,0.0017504124067372823
2012-02-21,0.0018922395348004298
2012-02-22,0.0018666141694821895
2012-02-23,0.0017283044049192023
2012-02-24,0.0018762509634319049
2012-02-27,0.0018781828250838868
2012-02-28,0.0010628207856852724
2012-02-29,0.0014335689939301214
2012-03-01,1.1610326824665057e-06
2012-03-02,0.0017736083454958748
2012-03-05,0.0014545396844629812
2012-03-06,0.0011616081269862153
2012-03-07,5.9962228724888806e-06
2012-03-08,2.738492932487755e-06
2012-03-09,5.643258521208791e-06
2012-03-12,3.097572681403205e-06
2012-03-13,3.131237999703246e-06
2012-03-14,0.0004667240510603781
2012-03-15,6.201827014171504e-06
2012-03-16,2.6927558459432352e-06
2012-03-19,0.008007929669104482
2012-03-20,0.0015738329761026501
2012-03-21,0.6000092351635519
2012-03-22,5.917875520177612e-05
2012-03-23,3.18546712477219e-06
2012-03-26,4.318599291203151e-06
2012-03-27,5.049155327764565e-06
2012-03-28,5.693366977019276e-06
2012-03-29,6.674792504060556e-06
2012-03-30,5.387101487862311e-06
2012-04-02,4.0750966757985285e-06
2012-04-03,2.8230266483214583e-06
2012-04-04,5.911005315444723e-05
2012-04-05,2.1982874197287727e-05
2012-04-06,2.5062435942135863e-05
2012-04-09,5.350394255613778e-09
2012-04-10,4.701507678163955e-09
2012-04-11,4.1737175205948194e-09
2012-04-12,4.022181057007447e-08
2012-04-13,3.5086294830689217e-08
2012-04-16,2.8620657826695255e-08
2012-04-17,2.6704531342993246e-08
2012-04-18,2.728144034261706e-08
2012-04-19,2.7078409824521532e-08
2012-04-20,2.858719835176656e-08
2012-04-23,2.9763985358752758e-08
2012-04-24,3.3103237783168815e-08
2012-04-25,3.571360045240373e-08
2012-04-26,3.829447727541788e-08
2012-04-27,3.9509873229280043e-08
2012-04-30,4.135810293018658e-08
2012-05-01,4.301243605508891e-08
2012-05-02,4.099580421886742e-08
2012-05-03,4.143560675418739e-08
2012-05-04,4.62881013688276e-08
2012-05-07,4.6936425990802295e-08
2012-05-08,4.894105877179003e-08
2012-05-09,4.9414460883010575e-08
2012-05-10,3.831561178246551e-08
2012-05-11,6.503766842789789e-08
2012-05-14,1.6975199499685664e-07
2012-05-15,1.1629398872821224e-07
2012-05-16,8.732404134450996e-08
2012-05-17,6.462677019127158e-08
2012-05-18,4.342365789595784e-08
2012-05-21,4.646614180844839e-09
2012-05-22,2.6712899739433915e-09
2012-05-23,3.6284745139059105e-09
2012-05-24,0.000284667383709504
2012-05-25,0.0022661600291948233
2012-05-28,0.0020367555193423143
2012-05-29,0.002115754901562033
2012-05-30,0.0034724428901551003
2012-05-31,0.003984113836809917
2012-06-01,0.0037059090454438295
2012-06-04,6.024976368930755e-08
2012-06-05,4.970810846439575e-08
2012-06-06,3.902813813491812e-08
2012-06-07,2.7847024626510757e-08
2012-06-08,0.002537024678362357
2012-06-11,0.0036505903169289852
2012-06-12,0.0031253606108423895
2012-06-13,0.003022518542009132
2012-06-14,0.001967871829962044
2012-06-15,0.0029151117521999843
2012-06-18,5.4421888607808836e-05
2012-06-19,0.029830752743499424
2012-06-20,0.007702431423504986
2012-06-21,0.0005425796485656864
2012-06-22,7.009212107387318e-05
2012-06-25,8.431534188809368e-06
2012-06-26,5.735683642987013e-05
2012-06-27,7.892824691020231e-06
2012-06-28,0.00025426727567807235
2012-06-29,0.00026679431248611136
2012-07-02,0.0006195155016356513
2012-07-03,7.22223614732862e-05
2012-07-04,8.221779951058416e-06
2012-07-05,8.1948622549178e-06
2012-07-06,6.445964394781055e-05
2012-07-09,7.79893330411412e-06
2012-07-10,7.745594832288768e-06
2012-07-11,6.375687420559992e-05
2012-07-12,7.687755927199242e-06
2012-07-13,7.637834760423128e-06
2012-07-16,5.8124674431276486e-05
2012-07-17,6.764360109757374e-06
2012-07-18,3.57016773201102e-05
2012-07-19,1.6521017746812104e-05
2012-07-20,4.5473445631048775e-06
2012-07-23,3.244357064961982e-06
2012-07-24,2.3167619118609234e-06
2012-07-25,1.6542114292731682e-06
2012-07-26,1.1818594745730201e-06
2012-07-27,8.428212457943763e-07
2012-07-30,5.984771864952867e-07
2012-07-31,4.2938860737905104e-07
2012-08-01,3.0584356778909596e-07
2012-08-02,2.1742805401922393e-07
2012-08-03,1.210961986591952e-07
2012-08-06,5.98190115549263e-08
2012-08-07,5.866381175105573e-08
2012-08-08,5.781203114493816e-08
2012-08-09,5.693835479405468e-08
2012-08-10,5.604659263688111e-08
2012-08-13,5.5230974695640034e-08
2012-08-14,5.444056186756918e-08
2012-08-15,5.414580271992375e-08
2012-08-16,5.3748325917583883e-08
2012-08-17,5.323946220946868e-08
2012-08-20,5.2831271573662575e-08
2012-08-21,5.240436979844776e-08
2012-08-22,5.184475786092907e-08
2012-08-23,5.1279850951484185e-08
2012-08-24,5.0423293639426103e-08
2012-08-27,4.977843014262323e-08
2012-08-28,4.938228772427555e-08
2012-08-29,4.906584008621678e-08
2012-08-30,4.883358983940461e-08
2012-08-31,4.8623265448688446e-08
2012-09-03,4.8155200025462586e-08
2012-09-04,4.7705370071794706e-08
2012-09-05,4.7189514468769234e-08
2012-09-06,4.682999030312246e-08
2012-09-07,4.606563051325063e-08
2012-09-10,4.5207218210205347e-08
2012-09-11,4.444450442744885e-08
2012-09-12,4.365159439207594e-08
2012-09-13,4.290657762504729e-08
2012-09-14,4.2063561368418934e-08
2012-09-17,4.118460421396325e-08
2012-09-18,4.0392191563709545e-08
2012-09-19,3.987254653097655e-08
2012-09-20,3.971359531854124e-08
2012-09-21,3.951482654713373e-08
2012-09-24,3.910226239935838e-08
2012-09-25,3.869221415746943e-08
2012-09-26,3.8083744352546134e-08
2012-09-27,3.7666871410997615e-08
2012-09-28,3.71368359926641e-08
2012-10-01,3.664823918902299e-08
2012-10-02,3.611462751160893e-08
2012-10-03,3.5528387540978423e-08
2012-10-04,3.527962335464485e-08
2012-10-05,3.485410327280086e-08
2012-10-08,3.441426187425489e-08
2012-10-09,3.3995147477421106e-08
2012-10-10,3.294673400246195e-08
2012-10-11,2.853097103450858e-08
2012-10-12,0.009303781284680906
2012-10-15,0.0600665464556088
2012-10-16,0.00878654921912047
2012-10-17,2.895685580941263e-05
2012-10-18,0.01976639337345475
2012-10-19,0.004242926286065547
2012-10-22,1.0182489862284452e-05
2012-10-23,2.1349674550354672e-05
2012-10-24,4.593635921742494e-06
2012-10-25,2.0555327880585362e-05
2012-10-26,0.005077045614028303
2012-10-29,0.0037869114395261533
2012-10-30,0.0020580845846866623
2012-10-31,0.001578328870066744
2012-11-01,0.00032912101919119836
2012-11-02,0.00010347107635134242
2012-11-05,0.03680643442603706
2012-11-06,0.0015645862935947624
2012-11-07,0.001024092392281839
2012-11-08,4.2161502070802425e-05
2012-11-09,0.00016024343041683327
2012-11-12,2.8181536356809565e-06
2012-11-13,1.6664000624432365e-06
2012-11-14,1.8609105893498123e-06
2012-11-15,0.00046108371275300347
2012-11-16,0.00018083083404373326
2012-11-19,0.00012197064858901485
2012-11-20,0.00016363105898231645
2012-11-21,1.7373928187063015e-06
2012-11-22,2.3576105282786808e-06
2012-11-23,3.406455445753754e-06
2012-11-26,4.564644147618019e-06
2012-11-27,1.0230269108929546e-06
2012-11-28,1.4205490094822137e-06
2012-11-29,5.055862950439122e-06
2012-11-30,1.5003475675140548e-05
2012-12-03,5.80483644738982e-06
2012-12-04,5.139056812950484e-06
2012-12-05,4.004847306933218e-06
2012-12-06,0.014751542872250618
2012-12-07,0.06062885576405761
2012-12-10,0.004472690447614045
2012-12-11,0.00280130596401559
2012-12-12,0.0017107517780748367
2012-12-13,2.148854942899337e-05
2012-12-14,2.1242660664281008e-05
2012-12-17,0.0006444536315785917
2012-12-18,0.00018928230567046012
2012-12-19,2.2361297164498366e-05
2012-12-20,2.0917738081379983e-05
2012-12-21,0.0019159543668589181
2012-12-24,2.0866953053559577e-05
2012-12-25,0.001123161235749083
2012-12-26,0.0006220884723824685
2012-12-27,0.0008284354138851216
2012-12-28,0.0008928134361094308
2012-12-31,0.0007705256303855762
2013-01-01,1.988593310649536e-05
2013-01-02,0.00027563231707289983
2013-01-03,6.464723883897228e-06
2013-01-04,4.231691179296886e-06
2013-01-07,1.964742051925656e-05
2013-01-08,0.002885703493940694
2013-01-09,0.0006320223352334159
2013-01-10,0.0008205512510950641
2013-01-11,1.8734108726261576e-05
2013-01-14,0.0004633406593837258
2013-01-15,0.00044772072252312334
2013-01-16,8.850583870016054e-05
2013-01-17,0.00024304411565602424
2013-01-18,1.7577252157486194e-05
2013-01-21,1.6962011580924738e-05
2013-01-22,8.425061852966789e-05
2013-01-23,0.000161445684705115
2013-01-24,0.0003532005769316215
2013-01-25,0.00024672729977725377
2013-01-28,0.0007698414802681033
2013-01-29,0.0006939494527801668
2013-01-30,0.00048037325532954145
2013-01-31,0.00040144304016240945
2013-02-01,0.0004371085100213293
2013-02-04,0.00043795395412894733
2013-02-05,1.5187678324132052e-05
2013-02-06,0.0008617151611521593
2013-02-07,0.0003435194616306231
2013-02-08,0.000569778741975363
2013-02-11,0.0006199723503931345
2013-02-12,0.0006123996787912936
2013-02-13,0.0005954473861917234
2013-02-14,0.0008255360707799739
2013-02-15,0.0008384299381104035
2013-02-18,0.0007765448929169805
2013-02-19,0.0009092444922231754
2013-02-20,0.0007773151688997768
2013-02-21,0.023303029713179508
2013-02-22,0.03166111434392335
2013-02-25,6.807150328067002e-06
2013-02-26,0.007373639505802478
2013-02-27,0.0077532683710887975
2013-02-28,4.3818589580696675e-05
2013-03-01,1.6205424847399434e-06
2013-03-04,2.8273657867428708e-06
2013-03-05,1.3019681992572358e-06
2013-03-06,1.2992075365966246e-06
2013-03-07,1.1788628118378123e-06
2013-03-08,4.446513761149872e-06
2013-03-11,0.08868145282992806
2013-03-12,0.0008302332007458109
2013-03-13,1.609823351942204e-05
2013-03-14,0.0008597195748752021
2013-03-15,0.0003177858813490838
2013-03-18,0.0002844259860002066
2013-03-19,1.4460990951933236e-05
2013-03-20,1.3746452915740011e-05
2013-03-21,1.3204344672814274e-05
2013-03-22,1.2761346329311687e-05
2013-03-25,1.234290338032224e-05
2013-03-26,4.3623809949948865e-05
2013-03-27,0.0005514765714858396
2013-03-28,9.204615641387394e-05
2013-03-29,0.0008651560411397697
2013-04-01,0.0006139560413755401
2013-04-02,0.0004769253828235983
2013-04-03,1.2646126079234747e-05
2013-04-04,1.247863400134788e-05
2013-04-05,0.003527654704299873
2013-04-08,8.691527507431178e-06
2013-04-09,1.2496808795256182e-05
2013-04-10,1.1915163535245021e-05
2013-04-11,9.205842060746178e-06
2013-04-12,0.0018699087174060367
2013-04-15,0.08265723151505482
