date,pnl_equal_weight
2006-04-11,-0.0022890850425287823
2006-04-12,0.0038733865806310774
2006-04-13,-0.0013368832874199655
2006-04-14,0.0011474853977015088
2006-04-17,0.004604872074136424
2006-04-18,0.009322137015975153
2006-04-19,0.008857010865449233
2006-04-20,-0.007970924268818003
2006-04-21,0.010329993552267248
2006-04-24,-0.0053757003454323994
2006-04-25,-0.00285222255032096
2006-04-26,0.004454150887819353
2006-04-27,-0.005162359618568146
2006-04-28,0.00633176065489085
2006-05-01,0.002707670188620171
2006-05-02,0.00538317661132286
2006-05-03,-0.0033077201840692183
2006-05-04,-0.0010204192653411335
2006-05-05,0.0017550192008398467
2006-05-08,-0.011501346263701607
2006-05-09,0.013826261419192321
2006-05-10,-0.0020669082409296995
2006-05-11,0.00791543963123118
2006-05-12,-0.008893994443386788
2006-05-15,-0.014251278169378347
2006-05-16,0.0028276687437903906
2006-05-17,-0.008758525184407695
2006-05-18,-0.0006417577686400833
2006-05-19,-0.006918264548893305
2006-05-22,-0.0014557859973288955
2006-05-23,0.008965701333038822
2006-05-24,-0.009162272702233309
2006-05-25,0.005018880705645756
2006-05-26,0.00520758273626818
2006-05-29,-0.002349985767883922
2006-05-30,-0.001871329206699812
2006-05-31,-0.008549218977889163
2006-06-01,0.0034512201811432775
2006-06-02,0.0031658219777979113
2006-06-05,-0.0038843662522547013
2006-06-06,-0.0031011735958516697
2006-06-07,-0.004754817479865281
2006-06-08,-0.00717527050505371
2006-06-09,0.007717783293086989
2006-06-12,-0.004269397793727414
2006-06-13,-0.024794864523929407
2006-06-14,-0.0014683766854702185
2006-06-15,0.008329811426937185
2006-06-16,-0.000722396057470398
2006-06-19,-0.0008429537149234889
2006-06-20,0.005780721697167302
2006-06-21,0.006549997466985858
2006-06-22,0.0010401420396870978
2006-06-23,0.0024724266290220955
2006-06-26,0.0008181586173487077
2006-06-27,0.0016161601491401002
2006-06-28,0.0013807743092330684
2006-06-29,0.014466602844597356
2006-06-30,0.003840388329896527
2006-07-03,0.006519744711227737
2006-07-04,-0.003001636306870914
2006-07-05,-0.0013411586227370265
2006-07-06,0.0045030211441000395
2006-07-07,0.0006374528403943814
2006-07-10,-0.006279964952395467
2006-07-11,0.009371802473222602
2006-07-12,0.0013649511233278842
2006-07-13,0.006482367282457879
2006-07-14,0.0034159604633927643
2006-07-17,-0.008381060954297404
2006-07-18,-0.00349657537823731
2006-07-19,-0.0010218549406012314
2006-07-20,-0.004421394401250823
2006-07-21,-0.003957037183573675
2006-07-24,-0.0006592627535644271
2006-07-25,0.004230911983806429
2006-07-26,0.005159443332260594
2006-07-27,0.005466228560994857
2006-07-28,0.0008062608215649194
2006-07-31,-0.00018594818965755877
2006-08-01,0.0081263096334391
2006-08-02,0.0053915447978717165
2006-08-03,-0.0048748819923904564
2006-08-04,0.0022052861012758383
2006-08-07,0.002154207465576441
2006-08-08,-0.0018763878962865022
2006-08-09,0.0014645978488855961
2006-08-10,-0.010504259004214235
2006-08-11,-0.0024079865853597225
2006-08-14,-0.004293442485444388
2006-08-15,0.0020663520483449106
2006-08-16,0.0002367504155815325
2006-08-17,-0.011567355032208227
2006-08-18,0.004956903784217915
2006-08-21,0.005678544647382289
2006-08-22,-0.0010698637279304534
2006-08-23,-0.004422334669031258
2006-08-24,0.0011421596999129592
2006-08-25,0.004534704790701482
2006-08-28,-0.011093312233306741
2006-08-29,-0.007174748023657607
2006-08-30,0.0030135392626661427
2006-08-31,0.004158216849432428
2006-09-01,0.009134814565307181
2006-09-04,-0.005583184131546126
2006-09-05,-0.004194159579025047
2006-09-06,-0.0050286852057752195
2006-09-07,-0.008941018545001712
2006-09-08,-0.0008530758873863676
2006-09-11,-0.012036134324447723
2006-09-12,0.0006228015138937336
2006-09-13,-0.0010851690383944406
2006-09-14,-0.007614764396478258
2006-09-15,0.00040880596427186303
2006-09-18,0.007417166601520364
2006-09-19,-0.0005137986984392381
2006-09-20,-0.00965129762025754
2006-09-21,0.0026122662216090833
2006-09-22,-0.0009795485032830342
2006-09-25,-0.0007304869194063813
2006-09-26,0.005272771872667903
2006-09-27,4.580342060052107e-05
2006-09-28,0.011039953646296397
2006-09-29,-0.006616389259476386
2006-10-02,-0.002237900981675623
2006-10-03,-0.01603538225163721
2006-10-04,-0.0003372947964715324
2006-10-05,0.009296554180545868
2006-10-06,-0.005077328710991581
2006-10-09,0.010222817262623887
2006-10-10,-0.005827885901999075
2006-10-11,-0.0008595801832198546
2006-10-12,0.004456325520721194
2006-10-13,0.007317788609069887
2006-10-16,0.0005305225346393882
2006-10-17,0.003741716271174766
2006-10-18,-0.005184682123731222
2006-10-19,0.00015434568948933256
2006-10-20,-0.002682569392922574
2006-10-23,-0.006619072355760203
2006-10-24,0.0012445177201819036
2006-10-25,0.01112544334147536
2006-10-26,0.0027145338417527754
2006-10-27,-0.0029018452969854286
2006-10-30,-0.0023325542182986323
2006-10-31,-0.0009773931074096964
2006-11-01,0.0033853683479712514
2006-11-02,0.0007212350427522552
2006-11-03,3.3428536309365576e-05
2006-11-06,0.0036187265565335025
2006-11-07,0.0007420393690939166
2006-11-08,-0.0014676096577005639
2006-11-09,0.013467706464934184
2006-11-10,-0.0031949027184934313
2006-11-13,-0.007886878475710547
2006-11-14,0.003935381965366958
2006-11-15,0.0009423985540211178
2006-11-16,0.0035967747867736936
2006-11-17,-0.005640177405285485
2006-11-20,0.0007468862402763677
2006-11-21,0.009624799087152348
2006-11-22,-0.002371708854919952
2006-11-23,0.003169496815727335
2006-11-24,0.003974671385261175
2006-11-27,-0.002380706807647748
2006-11-28,0.002806414923572831
2006-11-29,0.003614486889131641
2006-11-30,0.011636836717718247
2006-12-01,0.0002191273057544408
2006-12-04,-0.0012549226219112696
2006-12-05,-0.001625473867397176
2006-12-06,-0.004031114576540773
2006-12-07,-0.002133346289481075
2006-12-08,-0.0008968613074584298
2006-12-11,0.0003834215878985251
2006-12-12,-0.00032425428673494845
2006-12-13,-0.0037380446565460804
2006-12-14,0.004341202863862037
2006-12-15,-0.0021860655404903895
2006-12-18,-0.0006542843823668322
2006-12-19,0.00040592954594931285
2006-12-20,0.0012219483749296603
2006-12-21,-0.003451802053964492
2006-12-22,-0.001816005730072412
2006-12-25,-0.0001356114616433146
2006-12-26,0.002648454157413305
2006-12-27,-0.0019589210651460576
2006-12-28,-0.002893560945662799
2006-12-29,-0.0018998850719682992
2007-01-01,2.517376487229939e-05
2007-01-02,-0.0007208102372450397
2007-01-03,-0.009792693130225062
2007-01-04,-0.00702935883573872
2007-01-05,-0.012964018797085686
2007-01-08,0.0018255113882597487
2007-01-09,-0.00035776666355777907
2007-01-10,-0.001330417793020189
2007-01-11,-0.0009051626398536962
2007-01-12,-0.0010912452668140563
2007-01-15,-0.0007117553853495551
2007-01-16,0.0053078428857896934
2007-01-17,0.0015665311465174801
2007-01-18,-0.0024763345152623017
2007-01-19,0.00790992231400587
2007-01-22,0.006535903513408136
2007-01-23,0.0021833650769995214
2007-01-24,0.006807227512187453
2007-01-25,-0.0019138890843130695
2007-01-26,-0.0005715442376574841
2007-01-29,-0.003405226174724518
2007-01-30,0.002235326182831976
2007-01-31,0.01053851779197057
2007-02-01,0.0019701972267144544
2007-02-02,-0.001162269897857904
2007-02-05,0.006759121987155581
2007-02-06,-0.00028106090420845233
2007-02-07,0.0010812400210500784
2007-02-08,-0.0008256438094766949
2007-02-09,-0.0010116195229004532
2007-02-12,-0.008070191565184716
2007-02-13,0.003787943836139363
2007-02-14,-0.0003545880045942697
2007-02-15,-0.002963159868611598
2007-02-16,0.008917149761435006
2007-02-19,0.00096916307082342
2007-02-20,-0.006101346823610321
2007-02-21,0.012436521851676121
2007-02-22,0.0019050478129315708
2007-02-23,0.0072458291102723395
2007-02-26,0.001335599522951192
2007-02-27,-0.00849960250251467
2007-02-28,-0.004975211566827831
2007-03-01,0.00358709410937621
2007-03-02,-0.005335365027674399
2007-03-05,-0.010676438241028485
2007-03-06,0.006242282956823786
2007-03-07,0.0040896807959946106
2007-03-08,0.002332204246532932
2007-03-09,-0.0036294361321170146
2007-03-12,0.002331334099935667
2007-03-13,-0.0032097535398214923
2007-03-14,-0.00032057787465511467
2007-03-15,-0.000350933882483062
2007-03-16,0.0018533693810619315
2007-03-19,0.0009162667173171712
2007-03-20,0.0014717644286157852
2007-03-21,0.005591960026404941
2007-03-22,0.0027503049115800596
2007-03-23,0.002889703220093765
2007-03-26,0.0076492491360012245
2007-03-27,-0.0028241194165158135
2007-03-28,0.00440441211375795
2007-03-29,0.0024970260212585416
2007-03-30,0.004207712567308697
2007-04-02,0.001653162263317576
2007-04-03,-0.0007647283610412005
2007-04-04,0.0038703058304131233
2007-04-05,0.003078015951365209
2007-04-06,-0.001171106065608818
2007-04-09,-0.0007724967315217769
2007-04-10,-0.0020393135318686364
2007-04-11,0.0010837409389303334
2007-04-12,-0.0020000948123495735
2007-04-13,0.005315232169859031
2007-04-16,-0.0007727549054253658
2007-04-17,-0.0021107684371679983
2007-04-18,-0.0029986263338832586
2007-04-19,0.000163782371643073
2007-04-20,0.00520541112247166
2007-04-23,0.0007332880602323401
2007-04-24,0.0019542138928160925
2007-04-25,0.0003932453302613935
2007-04-26,-0.003084607838118814
2007-04-27,0.00045025095359196854
2007-04-30,-0.0010216184721258518
2007-05-01,-0.0005763123369918688
2007-05-02,-0.00437795271644248
2007-05-03,0.0007134895989596049
2007-05-04,0.00389513250540201
2007-05-07,-0.007754559877723466
2007-05-08,0.001815343012787274
2007-05-09,-0.0010976828227782676
2007-05-10,-0.0029093427040933766
2007-05-11,0.0050532519500698925
2007-05-14,0.0007427741771902417
2007-05-15,0.0025010445744367616
2007-05-16,-0.0012398637403748581
2007-05-17,0.004933301676296509
2007-05-18,0.0024042401118061106
2007-05-21,0.001726884153706365
2007-05-22,-0.0005708651629086957
2007-05-23,0.002271388284415643
2007-05-24,-0.0010984935626787264
2007-05-25,-0.0018506737376087657
2007-05-28,-0.00020782332178228557
2007-05-29,-0.004086421302728738
2007-05-30,-0.00401380585884823
2007-05-31,0.003285466816583771
2007-06-01,0.00445191759319723
2007-06-04,0.00639036702400162
2007-06-05,-0.0013011800223326373
2007-06-06,-0.0008304743520797687
2007-06-07,-0.006348351069114066
2007-06-08,-0.0064444570193771256
2007-06-11,-0.0021973620625075794
2007-06-12,-0.006759903624427821
2007-06-13,0.007881913838808962
2007-06-14,0.0065209770322100635
2007-06-15,0.004468659763265315
2007-06-18,0.0021569983207761823
2007-06-19,0.002022269252769071
2007-06-20,-0.009941474832404928
2007-06-21,0.0033295436438823605
2007-06-22,-0.0007166298224543512
2007-06-25,-0.0027047673679737373
2007-06-26,-0.004399454387127477
2007-06-27,0.004483626196681989
2007-06-28,0.0004932829430547515
2007-06-29,0.0016126289205427467
2007-07-02,0.006463054054527539
2007-07-03,0.0022632011613307416
2007-07-04,0.00019405597038630874
2007-07-05,0.00010237475749832461
2007-07-06,0.005187096244636003
2007-07-09,0.0030562847558131883
2007-07-10,0.0017551432755759325
2007-07-11,-0.0017061167726049931
2007-07-12,0.0066328263901150215
2007-07-13,0.0003765093834362077
2007-07-16,-0.00011620357121824311
2007-07-17,-0.0021011205928303414
2007-07-18,0.004170361756903951
2007-07-19,0.002688799596391256
2007-07-20,0.002258889587405655
2007-07-23,-0.0019601713862163806
2007-07-24,-0.010027552526737971
2007-07-25,-0.0021602380177213835
2007-07-26,-0.0007353319727602782
2007-07-27,-0.0044774780104752665
2007-07-30,0.002025112059125966
2007-07-31,-0.000672776159568577
2007-08-01,0.00350088806588218
2007-08-02,-0.002499519085656843
2007-08-03,-0.004240953546931614
2007-08-06,-0.004524864519103921
2007-08-07,-0.00461119659579623
2007-08-08,0.0024087425054107217
2007-08-09,-0.010581208339836402
2007-08-10,0.0025911879311381726
2007-08-13,0.003914269042189033
2007-08-14,-0.008129442803150333
2007-08-15,0.004213075239114162
2007-08-16,-0.009150941083783337
2007-08-17,0.0073241204810550195
2007-08-20,-0.003786663504810051
2007-08-21,-0.0010714368636739024
2007-08-22,0.0027467224755302055
2007-08-23,0.0017700338668298345
2007-08-24,0.0066315218193988565
2007-08-27,-0.0036457119754329526
2007-08-28,-0.002776949725227417
2007-08-29,0.008307105581482866
2007-08-30,0.0022692450886259152
2007-08-31,0.005547744529603448
2007-09-03,0.0001523695471352227
2007-09-04,0.010190612904251318
2007-09-05,0.0004041904990552685
2007-09-06,0.0077930836994729805
2007-09-07,-0.003075553122451425
2007-09-10,-8.247324507006944e-05
2007-09-11,0.0076211366815016396
2007-09-12,0.0008574607489700626
2007-09-13,0.0010890329612799122
2007-09-14,0.0012760144833828591
2007-09-17,0.001002243539976533
2007-09-18,0.00502813451030022
2007-09-19,0.002375652802819062
2007-09-20,-0.0016095890013334115
2007-09-21,0.0021372223246370224
2007-09-24,-0.004539292064283985
2007-09-25,-0.002253005544964282
2007-09-26,-0.0011044618040035206
2007-09-27,0.009275063884884284
2007-09-28,0.006946260017332052
2007-10-01,-0.0031452458822272436
2007-10-02,-0.007120208934470896
2007-10-03,0.0001171819115169722
2007-10-04,0.004333101672854944
2007-10-05,0.0037851911074520575
2007-10-08,-0.008223237078335721
2007-10-09,0.005558465968976911
2007-10-10,-0.0003632569800473107
2007-10-11,0.007734014339298946
2007-10-12,0.0013119716543448234
2007-10-15,0.0046344809870852545
2007-10-16,0.004450253414246497
2007-10-17,0.0022101817260422154
2007-10-18,0.002031141555623606
2007-10-19,-0.006259560226968831
2007-10-22,-0.004590613313621362
2007-10-23,0.0008443337856913755
2007-10-24,0.004917037474928599
2007-10-25,0.004595129301972456
2007-10-26,0.0041740704738405295
2007-10-29,0.014162325964417377
2007-10-30,-0.004147113013857861
2007-10-31,0.004463611941650569
2007-11-01,-0.004958663476925373
2007-11-02,0.009197659645763601
2007-11-05,-0.0018874026804324372
2007-11-06,0.009479819816801616
2007-11-07,-0.004619283989341483
2007-11-08,0.0013546845778042995
2007-11-09,-0.006509855402573806
2007-11-12,-0.00923494770723945
2007-11-13,-0.0011535732844459188
2007-11-14,0.004685738251265015
2007-11-15,-0.006187025206301122
2007-11-16,0.004616898173916084
2007-11-19,-0.0047296362249941385
2007-11-20,0.011983003638293077
2007-11-21,-0.0013540589853466402
2007-11-22,0.0004233396333658491
2007-11-23,0.00876131167205223
2007-11-26,-0.0034556098382029898
2007-11-27,-0.0046414379553120005
2007-11-28,0.0008860598491557065
2007-11-29,-0.00016504831124191082
2007-11-30,-0.009291327967037511
2007-12-03,0.0010221641864154307
2007-12-04,0.006082414980871675
2007-12-05,0.0034207421339432996
2007-12-06,-0.0005070635573572353
2007-12-07,-0.00509374172535928
2007-12-10,0.0017025384743350365
2007-12-11,-0.004115653789677688
2007-12-12,0.01277825676602813
2007-12-13,-0.0031656897721843436
2007-12-14,-0.004038689122728024
2007-12-17,-0.006214680703775245
2007-12-18,0.005668444477216107
2007-12-19,0.0012326436394795694
2007-12-20,0.0005380195522109333
2007-12-21,0.004384653046840369
2007-12-24,0.0019958421371882194
2007-12-25,-0.0011885357499959782
2007-12-26,0.0034016057611692572
2007-12-27,0.006415308037169965
2007-12-28,0.004332948023921901
2007-12-31,-0.0068654867192751825
2008-01-01,4.642781576329469e-05
2008-01-02,0.012357723002023669
2008-01-03,0.003418330925344293
2008-01-04,-0.007830118696143452
2008-01-07,-0.004882069046021264
2008-01-08,0.005720244325444313
2008-01-09,0.004580666213448659
2008-01-10,-0.004367967865511168
2008-01-11,-0.0032985616479152217
2008-01-14,0.0050870664800230616
2008-01-15,-0.010002912969632405
2008-01-16,-0.010704853130761728
2008-01-17,-0.002007290008891438
2008-01-18,0.002257401567293549
2008-01-21,-0.002936485993696536
2008-01-22,0.0025135844602322877
2008-01-23,0.0015732713902941954
2008-01-24,0.003129972955935045
2008-01-25,0.005931156128902515
2008-01-28,0.0060354849996421935
2008-01-29,0.0020670468814428136
2008-01-30,-0.0017585524132444521
2008-01-31,0.002045357576958828
2008-02-01,-0.0007002278587842526
2008-02-04,-0.0041327685135749805
2008-02-05,-0.011915998733198308
2008-02-06,-0.00041216546666049663
2008-02-07,0.0016597178751682766
2008-02-08,0.009214808814482467
2008-02-11,0.008041351484228444
2008-02-12,-0.0027870955874050194
2008-02-13,0.0009017443409971905
2008-02-14,-2.031451829491741e-05
2008-02-15,0.001482687462270249
2008-02-18,0.0017591732174627951
2008-02-19,0.00232487970532489
2008-02-20,0.007647937586626163
2008-02-21,-0.0017992653215902269
2008-02-22,-0.0025513235890844755
2008-02-25,0.002575484536231443
2008-02-26,0.006234279179668612
2008-02-27,-0.0018999531353010469
2008-02-28,0.005318358215033748
